Facility Location Problem Instance
Number of facilities: 60
Number of customers: 130
Grid size: 150x150
Facilities coordinates (x, y):
Facility 0 to Customer 57: 150.94
Facility 0 to Customer 58: 40.72
Facility 0 to Customer 59: 121.63
Facility 0 to Customer 60: 95.44
Facility 0 to Customer 61: 86.59
Facility 0 to Customer 62: 104.24
Facility 0 to Customer 63: 29.43
Facility 0 to Customer 64: 129.27
Facility 0 to Customer 65: 83.49
Facility 0 to Customer 66: 66.19
Facility 0 to Customer 67: 97.31
Facility 0 to Customer 68: 148.05
Facility 0 to Customer 69: 80.60
Facility 0 to Customer 70: 148.92
Facility 0 to Customer 71: 58.05
Facility 0 to Customer 72: 144.84
Facility 0 to Customer 73: 29.15
Facility 0 to Customer 74: 46.10
Facility 0 to Customer 75: 133.84
Facility 0 to Customer 76: 106.08
Facility 0 to Customer 77: 113.04
Facility 0 to Customer 78: 126.85
Facility 0 to Customer 79: 103.32
Facility 0 to Customer 80: 111.65
Facility 0 to Customer 81: 128.50
Facility 0 to Customer 82: 127.62
Facility 0 to Customer 83: 54.56
Facility 0 to Customer 84: 60.17
Facility 0 to Customer 85: 95.72
Facility 0 to Customer 86: 46.10
Facility 0 to Customer 87: 43.10
Facility 0 to Customer 88: 132.01
Facility 0 to Customer 89: 71.34
Facility 0 to Customer 90: 55.71
Facility 0 to Customer 91: 1.41
Facility 0 to Customer 92: 128.89
Facility 0 to Customer 93: 50.12
Facility 0 to Customer 94: 148.05
Facility 0 to Customer 95: 105.39
Facility 0 to Customer 96: 40.61
Facility 0 to Customer 97: 121.83
Facility 0 to Customer 98: 108.06
Facility 0 to Customer 99: 70.52
Facility 0 to Customer 100: 80.45
Facility 0 to Customer 101: 119.00
Facility 0 to Customer 102: 118.12
Facility 0 to Customer 103: 101.41
Facility 0 to Customer 104: 57.04
Facility 0 to Customer 105: 44.38
Facility 0 to Customer 106: 113.60
Facility 0 to Customer 107: 116.52
Facility 0 to Customer 108: 68.25
Facility 0 to Customer 109: 15.00
Facility 0 to Customer 110: 52.33
Facility 0 to Customer 111: 123.17
Facility 0 to Customer 112: 122.59
Facility 0 to Customer 113: 127.44
Facility 0 to Customer 114: 93.41
Facility 0 to Customer 115: 113.22
Facility 0 to Customer 116: 124.68
Facility 0 to Customer 117: 95.01
Facility 0 to Customer 118: 82.22
Facility 0 to Customer 119: 107.42
Facility 0 to Customer 120: 111.66
Facility 0 to Customer 121: 78.64
Facility 0 to Customer 122: 61.19
Facility 0 to Customer 123: 104.20
Facility 0 to Customer 124: 109.11
Facility 0 to Customer 125: 129.69
Facility 0 to Customer 126: 109.12
Facility 0 to Customer 127: 113.65
Facility 0 to Customer 128: 26.48
Facility 0 to Customer 129: 45.28
Facility 1 to Customer 0: 148.14
Facility 1 to Customer 1: 84.50
Facility 1 to Customer 2: 102.80
Facility 1 to Customer 3: 127.48
Facility 1 to Customer 4: 83.10
Facility 1 to Customer 5: 143.22
Facility 1 to Customer 6: 33.24
Facility 1 to Customer 7: 149.59
Facility 1 to Customer 8: 106.96
Facility 1 to Customer 9: 125.87
Facility 1 to Customer 10: 130.42
Facility 1 to Customer 11: 99.30
Facility 1 to Customer 12: 18.25
Facility 1 to Customer 13: 159.81
Facility 1 to Customer 14: 144.27
Facility 1 to Customer 15: 172.20
Facility 1 to Customer 16: 121.76
Facility 1 to Customer 17: 78.64
Facility 1 to Customer 18: 173.28
Facility 1 to Customer 19: 67.68
Facility 1 to Customer 20: 130.10
Facility 1 to Customer 21: 138.09
Facility 1 to Customer 22: 183.22
Facility 1 to Customer 23: 102.36
Facility 1 to Customer 24: 136.82
Facility 1 to Customer 25: 170.85
Facility 1 to Customer 26: 87.46
Facility 1 to Customer 27: 94.13
Facility 1 to Customer 28: 35.17
Facility 1 to Customer 29: 137.19
Facility 1 to Customer 30: 135.65
Facility 1 to Customer 31: 129.14
Facility 1 to Customer 32: 92.42
Facility 1 to Customer 33: 140.19
Facility 1 to Customer 34: 169.04
Facility 1 to Customer 35: 142.66
Facility 1 to Customer 36: 148.07
Facility 1 to Customer 37: 71.06
Facility 1 to Customer 38: 85.15
Facility 1 to Customer 39: 140.36
Facility 1 to Customer 40: 125.32
Facility 1 to Customer 41: 130.55
Facility 1 to Customer 42: 119.10
Facility 1 to Customer 43: 149.04
Facility 1 to Customer 44: 150.60
Facility 1 to Customer 45: 82.23
Facility 1 to Customer 46: 101.84
Facility 1 to Customer 47: 82.39
Facility 1 to Customer 48: 188.90
Facility 1 to Customer 49: 184.66
Facility 1 to Customer 50: 113.45
Facility 1 to Customer 51: 32.06
Facility 1 to Customer 52: 113.41
Facility 1 to Customer 53: 133.41
Facility 1 to Customer 54: 99.72
Facility 1 to Customer 55: 52.35
Facility 1 to Customer 56: 118.34
Facility 1 to Customer 57: 33.24
Facility 1 to Customer 58: 161.01
Facility 1 to Customer 59: 87.00
Facility 1 to Customer 60: 79.25
Facility 1 to Customer 61: 142.34
Facility 1 to Customer 62: 72.47
Facility 1 to Customer 63: 156.63
Facility 1 to Customer 64: 58.42
Facility 1 to Customer 65: 110.37
Facility 1 to Customer 66: 110.54
Facility 1 to Customer 67: 79.65
Facility 1 to Customer 68: 40.11
Facility 1 to Customer 69: 110.54
Facility 1 to Customer 70: 35.00
Facility 1 to Customer 71: 153.57
Facility 1 to Customer 72: 48.26
Facility 1 to Customer 73: 180.92
Facility 1 to Customer 74: 133.45
Facility 1 to Customer 75: 128.00
Facility 1 to Customer 76: 112.06
Facility 1 to Customer 77: 111.63
Facility 1 to Customer 78: 65.73
Facility 1 to Customer 79: 70.60
Facility 1 to Customer 80: 144.01
Facility 1 to Customer 81: 53.85
Facility 1 to Customer 82: 64.20
Facility 1 to Customer 83: 120.00
Facility 1 to Customer 84: 148.72
Facility 1 to Customer 85: 80.28
Facility 1 to Customer 86: 139.67
Facility 1 to Customer 87: 141.50
Facility 1 to Customer 88: 41.77
Facility 1 to Customer 89: 122.30
Facility 1 to Customer 90: 155.21
Facility 1 to Customer 91: 175.17
Facility 1 to Customer 92: 49.04
Facility 1 to Customer 93: 128.16
Facility 1 to Customer 94: 40.11
Facility 1 to Customer 95: 78.11
Facility 1 to Customer 96: 134.20
Facility 1 to Customer 97: 55.54
Facility 1 to Customer 98: 95.60
Facility 1 to Customer 99: 149.83
Facility 1 to Customer 100: 94.85
Facility 1 to Customer 101: 113.75
Facility 1 to Customer 102: 63.51
Facility 1 to Customer 103: 72.35
Facility 1 to Customer 104: 145.23
Facility 1 to Customer 105: 152.63
Facility 1 to Customer 106: 60.88
Facility 1 to Customer 107: 125.03
Facility 1 to Customer 108: 141.78
Facility 1 to Customer 109: 159.15
Facility 1 to Customer 110: 123.79
Facility 1 to Customer 111: 83.00
Facility 1 to Customer 112: 54.08
Facility 1 to Customer 113: 73.82
Facility 1 to Customer 114: 90.92
Facility 1 to Customer 115: 139.00
Facility 1 to Customer 116: 68.26
Facility 1 to Customer 117: 119.85
Facility 1 to Customer 118: 129.08
Facility 1 to Customer 119: 82.23
Facility 1 to Customer 120: 94.34
Facility 1 to Customer 121: 111.51
Facility 1 to Customer 122: 153.44
Facility 1 to Customer 123: 70.01
Facility 1 to Customer 124: 84.76
Facility 1 to Customer 125: 74.06
Facility 1 to Customer 126: 85.33
Facility 1 to Customer 127: 91.27
Facility 1 to Customer 128: 153.94
Facility 1 to Customer 129: 174.75
Facility 2 to Customer 0: 83.22
Facility 2 to Customer 1: 25.06
Facility 2 to Customer 2: 18.03
Facility 2 to Customer 3: 72.67
Facility 2 to Customer 4: 50.60
Facility 2 to Customer 5: 66.22
Facility 2 to Customer 6: 61.35
Facility 2 to Customer 7: 66.73
Facility 2 to Customer 8: 66.84
Facility 2 to Customer 9: 73.93
Facility 2 to Customer 10: 66.71
Facility 2 to Customer 11: 47.51
Facility 2 to Customer 12: 73.66
Facility 2 to Customer 13: 76.40
Facility 2 to Customer 14: 59.68
Facility 2 to Customer 15: 93.23
Facility 2 to Customer 16: 37.58
Facility 2 to Customer 17: 56.80
Facility 2 to Customer 18: 90.21
Facility 2 to Customer 19: 29.27
Facility 2 to Customer 20: 45.34
Facility 2 to Customer 21: 91.05
Facility 2 to Customer 22: 98.49
Facility 2 to Customer 23: 41.23
Facility 2 to Customer 24: 52.01
Facility 2 to Customer 25: 94.25
Facility 2 to Customer 26: 31.83
Facility 2 to Customer 27: 54.20
Facility 2 to Customer 28: 60.73
Facility 2 to Customer 29: 97.25
Facility 2 to Customer 30: 57.08
Facility 2 to Customer 31: 59.01
Facility 2 to Customer 32: 26.42
Facility 2 to Customer 33: 58.59
Facility 2 to Customer 34: 85.15
Facility 2 to Customer 35: 76.11
Facility 2 to Customer 36: 82.10
Facility 2 to Customer 37: 66.76
Facility 2 to Customer 38: 59.77
Facility 2 to Customer 39: 104.85
Facility 2 to Customer 40: 72.20
Facility 2 to Customer 41: 71.31
Facility 2 to Customer 42: 42.19
Facility 2 to Customer 43: 68.45
Facility 2 to Customer 44: 66.24
Facility 2 to Customer 45: 55.57
Facility 2 to Customer 46: 55.00
Facility 2 to Customer 47: 46.49
Facility 2 to Customer 48: 104.74
Facility 2 to Customer 49: 101.83
Facility 2 to Customer 50: 29.07
Facility 2 to Customer 51: 68.01
Facility 2 to Customer 52: 38.05
Facility 2 to Customer 53: 83.77
Facility 2 to Customer 54: 59.46
Facility 2 to Customer 55: 33.12
Facility 2 to Customer 56: 35.90
Facility 2 to Customer 57: 65.80
Facility 2 to Customer 58: 82.87
Facility 2 to Customer 59: 55.71
Facility 2 to Customer 60: 14.32
Facility 2 to Customer 61: 84.17
Facility 2 to Customer 62: 18.25
Facility 2 to Customer 63: 75.18
Facility 2 to Customer 64: 45.89
Facility 2 to Customer 65: 42.05
Facility 2 to Customer 66: 31.58
Facility 2 to Customer 67: 14.32
Facility 2 to Customer 68: 61.27
Facility 2 to Customer 69: 47.13
Facility 2 to Customer 70: 61.06
Facility 2 to Customer 71: 76.11
Facility 2 to Customer 72: 60.08
Facility 2 to Customer 73: 99.48
Facility 2 to Customer 74: 49.77
Facility 2 to Customer 75: 101.98
Facility 2 to Customer 76: 70.21
Facility 2 to Customer 77: 75.29
Facility 2 to Customer 78: 53.37
Facility 2 to Customer 79: 14.21
Facility 2 to Customer 80: 91.81
Facility 2 to Customer 81: 47.04
Facility 2 to Customer 82: 47.10
Facility 2 to Customer 83: 35.23
Facility 2 to Customer 84: 77.32
Facility 2 to Customer 85: 18.87
Facility 2 to Customer 86: 57.28
Facility 2 to Customer 87: 62.03
Facility 2 to Customer 88: 43.27
Facility 2 to Customer 89: 54.33
Facility 2 to Customer 90: 82.04
Facility 2 to Customer 91: 90.55
Facility 2 to Customer 92: 40.82
Facility 2 to Customer 93: 44.38
Facility 2 to Customer 94: 61.27
Facility 2 to Customer 95: 27.89
Facility 2 to Customer 96: 49.41
Facility 2 to Customer 97: 34.00
Facility 2 to Customer 98: 57.28
Facility 2 to Customer 99: 83.02
Facility 2 to Customer 100: 18.25
Facility 2 to Customer 101: 81.47
Facility 2 to Customer 102: 39.32
Facility 2 to Customer 103: 13.00
Facility 2 to Customer 104: 67.12
Facility 2 to Customer 105: 75.29
Facility 2 to Customer 106: 26.93
Facility 2 to Customer 107: 88.23
Facility 2 to Customer 108: 74.03
Facility 2 to Customer 109: 74.41
Facility 2 to Customer 110: 42.05
Facility 2 to Customer 111: 54.41
Facility 2 to Customer 112: 37.66
Facility 2 to Customer 113: 59.81
Facility 2 to Customer 114: 34.83
Facility 2 to Customer 115: 88.81
Facility 2 to Customer 116: 46.01
Facility 2 to Customer 117: 68.88
Facility 2 to Customer 118: 69.12
Facility 2 to Customer 119: 35.47
Facility 2 to Customer 120: 51.62
Facility 2 to Customer 121: 46.57
Facility 2 to Customer 122: 77.01
Facility 2 to Customer 123: 18.11
Facility 2 to Customer 124: 48.01
Facility 2 to Customer 125: 55.44
Facility 2 to Customer 126: 40.72
Facility 2 to Customer 127: 51.00
Facility 2 to Customer 128: 69.46
Facility 2 to Customer 129: 97.41
Facility 3 to Customer 0: 76.69
Facility 3 to Customer 1: 95.21
Facility 3 to Customer 2: 83.52
Facility 3 to Customer 3: 145.77
Facility 3 to Customer 4: 115.26
Facility 3 to Customer 5: 87.32
Facility 3 to Customer 6: 54.45
Facility 3 to Customer 7: 128.56
Facility 3 to Customer 8: 29.21
Facility 3 to Customer 9: 49.52
Facility 3 to Customer 10: 139.99
Facility 3 to Customer 11: 118.81
Facility 3 to Customer 12: 90.43
Facility 3 to Customer 13: 114.24
Facility 3 to Customer 14: 116.04
Facility 3 to Customer 15: 113.60
Facility 3 to Customer 16: 100.62
Facility 3 to Customer 17: 16.64
Facility 3 to Customer 18: 124.28
Facility 3 to Customer 19: 46.86
Facility 3 to Customer 20: 99.08
Facility 3 to Customer 21: 163.64
Facility 3 to Customer 22: 142.41
Facility 3 to Customer 23: 114.06
Facility 3 to Customer 24: 106.02
Facility 3 to Customer 25: 108.56
Facility 3 to Customer 26: 44.38
Facility 3 to Customer 27: 122.58
Facility 3 to Customer 28: 52.47
Facility 3 to Customer 29: 52.50
Facility 3 to Customer 30: 125.88
Facility 3 to Customer 31: 68.71
Facility 3 to Customer 32: 53.15
Facility 3 to Customer 33: 93.74
Facility 3 to Customer 34: 123.94
Facility 3 to Customer 35: 74.06
Facility 3 to Customer 36: 77.62
Facility 3 to Customer 37: 15.03
Facility 3 to Customer 38: 123.17
Facility 3 to Customer 39: 54.59
Facility 3 to Customer 40: 145.11
Facility 3 to Customer 41: 58.60
Facility 3 to Customer 42: 113.55
Facility 3 to Customer 43: 98.08
Facility 3 to Customer 44: 123.02
Facility 3 to Customer 45: 18.03
Facility 3 to Customer 46: 33.53
Facility 3 to Customer 47: 111.73
Facility 3 to Customer 48: 142.64
Facility 3 to Customer 49: 133.33
Facility 3 to Customer 50: 84.85
Facility 3 to Customer 51: 54.00
Facility 3 to Customer 52: 67.12
Facility 3 to Customer 53: 53.60
Facility 3 to Customer 54: 26.93
Facility 3 to Customer 55: 61.61
Facility 3 to Customer 56: 103.32
Facility 3 to Customer 57: 53.04
Facility 3 to Customer 58: 102.88
Facility 3 to Customer 59: 120.92
Facility 3 to Customer 60: 59.06
Facility 3 to Customer 61: 66.48
Facility 3 to Customer 62: 80.92
Facility 3 to Customer 63: 105.95
Facility 3 to Customer 64: 96.83
Facility 3 to Customer 65: 115.38
Facility 3 to Customer 66: 71.06
Facility 3 to Customer 67: 83.23
Facility 3 to Customer 68: 96.77
Facility 3 to Customer 69: 52.17
Facility 3 to Customer 70: 92.11
Facility 3 to Customer 71: 144.16
Facility 3 to Customer 72: 101.97
Facility 3 to Customer 73: 126.21
Facility 3 to Customer 74: 112.01
Facility 3 to Customer 75: 42.11
Facility 3 to Customer 76: 33.24
Facility 3 to Customer 77: 29.41
Facility 3 to Customer 78: 25.55
Facility 3 to Customer 79: 69.03
Facility 3 to Customer 80: 164.98
Facility 3 to Customer 81: 40.25
Facility 3 to Customer 82: 102.00
Facility 3 to Customer 83: 95.04
Facility 3 to Customer 84: 83.86
Facility 3 to Customer 85: 54.56
Facility 3 to Customer 86: 121.34
Facility 3 to Customer 87: 90.25
Facility 3 to Customer 88: 64.85
Facility 3 to Customer 89: 62.30
Facility 3 to Customer 90: 91.07
Facility 3 to Customer 91: 133.96
Facility 3 to Customer 92: 81.84
Facility 3 to Customer 93: 107.35
Facility 3 to Customer 94: 96.77
Facility 3 to Customer 95: 94.37
Facility 3 to Customer 96: 105.12
Facility 3 to Customer 97: 80.60
Facility 3 to Customer 98: 24.74
Facility 3 to Customer 99: 79.81
Facility 3 to Customer 100: 64.03
Facility 3 to Customer 101: 29.15
Facility 3 to Customer 102: 38.95
Facility 3 to Customer 103: 65.80
Facility 3 to Customer 104: 135.37
Facility 3 to Customer 105: 94.94
Facility 3 to Customer 106: 56.59
Facility 3 to Customer 107: 40.50
Facility 3 to Customer 108: 74.63
Facility 3 to Customer 109: 121.93
Facility 3 to Customer 110: 83.10
Facility 3 to Customer 111: 118.14
Facility 3 to Customer 112: 49.65
Facility 3 to Customer 113: 15.81
Facility 3 to Customer 114: 43.57
Facility 3 to Customer 115: 161.76
Facility 3 to Customer 116: 103.71
Facility 3 to Customer 117: 44.82
Facility 3 to Customer 118: 58.25
Facility 3 to Customer 119: 102.83
Facility 3 to Customer 120: 120.62
Facility 3 to Customer 121: 54.13
Facility 3 to Customer 122: 145.78
Facility 3 to Customer 123: 59.20
Facility 3 to Customer 124: 26.68
Facility 3 to Customer 125: 114.48
Facility 3 to Customer 126: 108.47
Facility 3 to Customer 127: 119.00
Facility 3 to Customer 128: 125.00
Facility 3 to Customer 129: 113.02
Facility 4 to Customer 0: 127.09
Facility 4 to Customer 1: 53.14
Facility 4 to Customer 2: 72.86
Facility 4 to Customer 3: 98.01
Facility 4 to Customer 4: 54.59
Facility 4 to Customer 5: 117.65
Facility 4 to Customer 6: 28.28
Facility 4 to Customer 7: 118.51
Facility 4 to Customer 8: 92.09
Facility 4 to Customer 9: 108.37
Facility 4 to Customer 10: 99.85
Facility 4 to Customer 11: 69.12
Facility 4 to Customer 12: 18.60
Facility 4 to Customer 13: 131.37
Facility 4 to Customer 14: 113.85
Facility 4 to Customer 15: 146.12
Facility 4 to Customer 16: 91.21
Facility 4 to Customer 17: 66.29
Facility 4 to Customer 18: 145.09
Facility 4 to Customer 19: 44.91
Facility 4 to Customer 20: 100.42
Facility 4 to Customer 21: 110.32
Facility 4 to Customer 22: 153.52
Facility 4 to Customer 23: 71.39
Facility 4 to Customer 24: 106.89
Facility 4 to Customer 25: 145.79
Facility 4 to Customer 26: 65.00
Facility 4 to Customer 27: 65.38
Facility 4 to Customer 28: 29.73
Facility 4 to Customer 29: 124.49
Facility 4 to Customer 30: 104.28
Facility 4 to Customer 31: 105.69
Facility 4 to Customer 32: 67.78
Facility 4 to Customer 33: 112.65
Facility 4 to Customer 34: 140.26
Facility 4 to Customer 35: 120.88
Facility 4 to Customer 36: 126.65
Facility 4 to Customer 37: 64.47
Facility 4 to Customer 38: 58.52
Facility 4 to Customer 39: 129.40
Facility 4 to Customer 40: 96.05
Facility 4 to Customer 41: 110.82
Facility 4 to Customer 42: 87.73
Facility 4 to Customer 43: 122.04
Facility 4 to Customer 44: 120.00
Facility 4 to Customer 45: 68.73
Facility 4 to Customer 46: 84.15
Facility 4 to Customer 47: 53.15
Facility 4 to Customer 48: 159.91
Facility 4 to Customer 49: 156.65
Facility 4 to Customer 50: 84.22
Facility 4 to Customer 51: 33.60
Facility 4 to Customer 52: 87.66
Facility 4 to Customer 53: 117.11
Facility 4 to Customer 54: 84.02
Facility 4 to Customer 55: 25.63
Facility 4 to Customer 56: 87.37
Facility 4 to Customer 57: 32.65
Facility 4 to Customer 58: 135.20
Facility 4 to Customer 59: 59.23
Facility 4 to Customer 60: 52.35
Facility 4 to Customer 61: 123.47
Facility 4 to Customer 62: 41.34
Facility 4 to Customer 63: 129.27
Facility 4 to Customer 64: 29.43
Facility 4 to Customer 65: 79.12
Facility 4 to Customer 66: 83.53
Facility 4 to Customer 67: 48.55
Facility 4 to Customer 68: 18.60
Facility 4 to Customer 69: 88.32
Facility 4 to Customer 70: 13.42
Facility 4 to Customer 71: 122.20
Facility 4 to Customer 72: 25.50
Facility 4 to Customer 73: 153.69
Facility 4 to Customer 74: 102.65
Facility 4 to Customer 75: 119.82
Facility 4 to Customer 76: 97.05
Facility 4 to Customer 77: 98.51
Facility 4 to Customer 78: 53.85
Facility 4 to Customer 79: 41.11
Facility 4 to Customer 80: 115.43
Facility 4 to Customer 81: 39.05
Facility 4 to Customer 82: 35.69
Facility 4 to Customer 83: 89.94
Facility 4 to Customer 84: 125.36
Facility 4 to Customer 85: 54.63
Facility 4 to Customer 86: 108.56
Facility 4 to Customer 87: 114.91
Facility 4 to Customer 88: 16.12
Facility 4 to Customer 89: 99.30
Facility 4 to Customer 90: 131.31
Facility 4 to Customer 91: 145.67
Facility 4 to Customer 92: 17.72
Facility 4 to Customer 93: 97.42
Facility 4 to Customer 94: 18.60
Facility 4 to Customer 95: 46.84
Facility 4 to Customer 96: 104.14
Facility 4 to Customer 97: 24.17
Facility 4 to Customer 98: 80.06
Facility 4 to Customer 99: 128.16
Facility 4 to Customer 100: 67.74
Facility 4 to Customer 101: 102.26
Facility 4 to Customer 102: 45.01
Facility 4 to Customer 103: 43.60
Facility 4 to Customer 104: 113.85
Facility 4 to Customer 105: 127.06
Facility 4 to Customer 106: 35.11
Facility 4 to Customer 107: 112.75
Facility 4 to Customer 108: 119.55
Facility 4 to Customer 109: 129.45
Facility 4 to Customer 110: 96.02
Facility 4 to Customer 111: 55.32
Facility 4 to Customer 112: 33.02
Facility 4 to Customer 113: 63.60
Facility 4 to Customer 114: 68.88
Facility 4 to Customer 115: 110.65
Facility 4 to Customer 116: 39.46
Facility 4 to Customer 117: 102.31
Facility 4 to Customer 118: 109.04
Facility 4 to Customer 119: 51.48
Facility 4 to Customer 120: 65.12
Facility 4 to Customer 121: 88.89
Facility 4 to Customer 122: 122.09
Facility 4 to Customer 123: 42.94
Facility 4 to Customer 124: 68.01
Facility 4 to Customer 125: 47.43
Facility 4 to Customer 126: 55.08
Facility 4 to Customer 127: 62.20
Facility 4 to Customer 128: 123.41
Facility 4 to Customer 129: 149.41
Facility 5 to Customer 0: 74.20
Facility 5 to Customer 1: 53.34
Facility 5 to Customer 2: 27.78
Facility 5 to Customer 3: 68.31
Facility 5 to Customer 4: 75.58
Facility 5 to Customer 5: 45.65
Facility 5 to Customer 6: 106.51
Facility 5 to Customer 7: 24.08
Facility 5 to Customer 8: 85.70
Facility 5 to Customer 9: 80.99
Facility 5 to Customer 10: 55.54
Facility 5 to Customer 11: 60.53
Facility 5 to Customer 12: 118.26
Facility 5 to Customer 13: 37.66
Facility 5 to Customer 14: 13.89
Facility 5 to Customer 15: 62.07
Facility 5 to Customer 16: 9.43
Facility 5 to Customer 17: 90.01
Facility 5 to Customer 18: 50.96
Facility 5 to Customer 19: 70.88
Facility 5 to Customer 20: 7.81
Facility 5 to Customer 21: 87.09
Facility 5 to Customer 22: 53.91
Facility 5 to Customer 23: 50.49
Facility 5 to Customer 24: 8.25
Facility 5 to Customer 25: 66.91
Facility 5 to Customer 26: 61.01
Facility 5 to Customer 27: 72.01
Facility 5 to Customer 28: 105.70
Facility 5 to Customer 29: 106.51
Facility 5 to Customer 30: 27.66
Facility 5 to Customer 31: 53.15
Facility 5 to Customer 32: 52.01
Facility 5 to Customer 33: 30.46
Facility 5 to Customer 34: 44.01
Facility 5 to Customer 35: 67.48
Facility 5 to Customer 36: 72.20
Facility 5 to Customer 37: 103.12
Facility 5 to Customer 38: 83.68
Facility 5 to Customer 39: 115.38
Facility 5 to Customer 40: 69.64
Facility 5 to Customer 41: 72.62
Facility 5 to Customer 42: 28.16
Facility 5 to Customer 43: 39.29
Facility 5 to Customer 44: 20.62
Facility 5 to Customer 45: 87.09
Facility 5 to Customer 46: 74.73
Facility 5 to Customer 47: 72.11
Facility 5 to Customer 48: 61.91
Facility 5 to Customer 49: 62.30
Facility 5 to Customer 50: 20.10
Facility 5 to Customer 51: 112.92
Facility 5 to Customer 52: 39.56
Facility 5 to Customer 53: 89.40
Facility 5 to Customer 54: 81.49
Facility 5 to Customer 55: 78.89
Facility 5 to Customer 56: 16.49
Facility 5 to Customer 57: 110.69
Facility 5 to Customer 58: 55.11
Facility 5 to Customer 59: 78.34
Facility 5 to Customer 60: 55.03
Facility 5 to Customer 61: 82.02
Facility 5 to Customer 62: 59.40
Facility 5 to Customer 63: 42.11
Facility 5 to Customer 64: 84.05
Facility 5 to Customer 65: 42.01
Facility 5 to Customer 66: 33.73
