Facility Location Problem Instance
Number of facilities: 60
Number of customers: 130
Grid size: 150x150
Facilities coordinates (x, y):
Facility 1 to Customer 76: 115.00
Facility 1 to Customer 77: 56.92
Facility 1 to Customer 78: 85.70
Facility 1 to Customer 79: 123.22
Facility 1 to Customer 80: 81.30
Facility 1 to Customer 81: 79.31
Facility 1 to Customer 82: 166.00
Facility 1 to Customer 83: 165.71
Facility 1 to Customer 84: 163.48
Facility 1 to Customer 85: 113.45
Facility 1 to Customer 86: 141.38
Facility 1 to Customer 87: 97.02
Facility 1 to Customer 88: 119.54
Facility 1 to Customer 89: 28.00
Facility 1 to Customer 90: 32.76
Facility 1 to Customer 91: 59.46
Facility 1 to Customer 92: 87.30
Facility 1 to Customer 93: 139.65
Facility 1 to Customer 94: 69.58
Facility 1 to Customer 95: 56.22
Facility 1 to Customer 96: 108.47
Facility 1 to Customer 97: 159.22
Facility 1 to Customer 98: 71.02
Facility 1 to Customer 99: 68.88
Facility 1 to Customer 100: 126.15
Facility 1 to Customer 101: 111.62
Facility 1 to Customer 102: 94.37
Facility 1 to Customer 103: 73.50
Facility 1 to Customer 104: 135.00
Facility 1 to Customer 105: 161.45
Facility 1 to Customer 106: 89.29
Facility 1 to Customer 107: 119.10
Facility 1 to Customer 108: 118.00
Facility 1 to Customer 109: 53.15
Facility 1 to Customer 110: 95.51
Facility 1 to Customer 111: 49.25
Facility 1 to Customer 112: 26.63
Facility 1 to Customer 113: 97.99
Facility 1 to Customer 114: 124.78
Facility 1 to Customer 115: 131.38
Facility 1 to Customer 116: 112.87
Facility 1 to Customer 117: 132.61
Facility 1 to Customer 118: 97.17
Facility 1 to Customer 119: 113.95
Facility 1 to Customer 120: 80.62
Facility 1 to Customer 121: 41.44
Facility 1 to Customer 122: 96.69
Facility 1 to Customer 123: 121.34
Facility 1 to Customer 124: 44.05
Facility 1 to Customer 125: 65.46
Facility 1 to Customer 126: 75.54
Facility 1 to Customer 127: 109.86
Facility 1 to Customer 128: 152.55
Facility 1 to Customer 129: 92.70
Facility 2 to Customer 0: 123.31
Facility 2 to Customer 1: 38.47
Facility 2 to Customer 2: 105.12
Facility 2 to Customer 3: 63.01
Facility 2 to Customer 4: 42.54
Facility 2 to Customer 5: 31.30
Facility 2 to Customer 6: 43.17
Facility 2 to Customer 7: 21.10
Facility 2 to Customer 8: 86.21
Facility 2 to Customer 9: 105.99
Facility 2 to Customer 10: 42.06
Facility 2 to Customer 11: 34.00
Facility 2 to Customer 12: 56.72
Facility 2 to Customer 13: 127.64
Facility 2 to Customer 14: 9.22
Facility 2 to Customer 15: 68.59
Facility 2 to Customer 16: 31.76
Facility 2 to Customer 17: 54.59
Facility 2 to Customer 18: 11.70
Facility 2 to Customer 19: 57.22
Facility 2 to Customer 20: 66.03
Facility 2 to Customer 21: 114.35
Facility 2 to Customer 22: 40.82
Facility 2 to Customer 23: 54.41
Facility 2 to Customer 24: 91.30
Facility 2 to Customer 25: 67.23
Facility 2 to Customer 26: 71.57
Facility 2 to Customer 27: 51.31
Facility 2 to Customer 28: 31.38
Facility 2 to Customer 29: 78.26
Facility 2 to Customer 30: 104.74
Facility 2 to Customer 31: 28.43
Facility 2 to Customer 32: 69.84
Facility 2 to Customer 33: 38.33
Facility 2 to Customer 34: 117.92
Facility 2 to Customer 35: 34.66
Facility 2 to Customer 36: 94.00
Facility 2 to Customer 37: 65.15
Facility 2 to Customer 38: 102.11
Facility 2 to Customer 39: 47.30
Facility 2 to Customer 40: 115.26
Facility 2 to Customer 41: 46.04
Facility 2 to Customer 42: 24.17
Facility 2 to Customer 43: 49.65
Facility 2 to Customer 44: 10.44
Facility 2 to Customer 45: 78.49
Facility 2 to Customer 46: 112.07
Facility 2 to Customer 47: 44.00
Facility 2 to Customer 48: 118.22
Facility 2 to Customer 49: 72.12
Facility 2 to Customer 50: 69.29
Facility 2 to Customer 51: 131.37
Facility 2 to Customer 52: 58.05
Facility 2 to Customer 53: 95.34
Facility 2 to Customer 54: 43.10
Facility 2 to Customer 55: 43.46
Facility 2 to Customer 56: 53.23
Facility 2 to Customer 57: 92.66
Facility 2 to Customer 58: 67.01
Facility 2 to Customer 59: 57.71
Facility 2 to Customer 60: 92.63
Facility 2 to Customer 61: 33.53
Facility 2 to Customer 62: 30.41
Facility 2 to Customer 63: 129.25
Facility 2 to Customer 64: 82.80
Facility 2 to Customer 65: 92.96
Facility 2 to Customer 66: 87.37
Facility 2 to Customer 67: 41.19
Facility 2 to Customer 68: 99.86
Facility 2 to Customer 69: 99.30
Facility 2 to Customer 70: 17.12
Facility 2 to Customer 71: 101.86
Facility 2 to Customer 72: 87.46
Facility 2 to Customer 73: 116.30
Facility 2 to Customer 74: 103.09
Facility 2 to Customer 75: 29.07
Facility 2 to Customer 76: 51.31
Facility 2 to Customer 77: 49.40
Facility 2 to Customer 78: 16.28
Facility 2 to Customer 79: 48.00
Facility 2 to Customer 80: 101.24
Facility 2 to Customer 81: 109.00
Facility 2 to Customer 82: 130.10
Facility 2 to Customer 83: 131.47
Facility 2 to Customer 84: 129.54
Facility 2 to Customer 85: 102.96
Facility 2 to Customer 86: 94.18
Facility 2 to Customer 87: 56.46
Facility 2 to Customer 88: 98.76
Facility 2 to Customer 89: 91.21
Facility 2 to Customer 90: 88.46
Facility 2 to Customer 91: 78.79
Facility 2 to Customer 92: 45.22
Facility 2 to Customer 93: 98.01
Facility 2 to Customer 94: 19.24
Facility 2 to Customer 95: 28.86
Facility 2 to Customer 96: 34.37
Facility 2 to Customer 97: 129.77
Facility 2 to Customer 98: 16.12
Facility 2 to Customer 99: 58.86
Facility 2 to Customer 100: 113.36
Facility 2 to Customer 101: 34.44
Facility 2 to Customer 102: 127.95
Facility 2 to Customer 103: 69.87
Facility 2 to Customer 104: 68.54
Facility 2 to Customer 105: 131.61
Facility 2 to Customer 106: 14.56
Facility 2 to Customer 107: 84.53
Facility 2 to Customer 108: 41.44
Facility 2 to Customer 109: 43.83
Facility 2 to Customer 110: 19.03
Facility 2 to Customer 111: 32.53
Facility 2 to Customer 112: 51.66
Facility 2 to Customer 113: 121.04
Facility 2 to Customer 114: 48.26
Facility 2 to Customer 115: 74.65
Facility 2 to Customer 116: 87.93
Facility 2 to Customer 117: 55.36
Facility 2 to Customer 118: 69.12
Facility 2 to Customer 119: 63.25
Facility 2 to Customer 120: 38.83
Facility 2 to Customer 121: 38.01
Facility 2 to Customer 122: 51.43
Facility 2 to Customer 123: 49.03
Facility 2 to Customer 124: 75.71
Facility 2 to Customer 125: 103.45
Facility 2 to Customer 126: 19.24
Facility 2 to Customer 127: 92.76
Facility 2 to Customer 128: 126.14
Facility 2 to Customer 129: 118.30
Facility 3 to Customer 0: 103.45
Facility 3 to Customer 1: 44.65
Facility 3 to Customer 2: 30.00
Facility 3 to Customer 3: 44.00
Facility 3 to Customer 4: 84.21
Facility 3 to Customer 5: 107.38
Facility 3 to Customer 6: 112.04
Facility 3 to Customer 7: 61.55
Facility 3 to Customer 8: 54.13
Facility 3 to Customer 9: 78.89
Facility 3 to Customer 10: 83.22
Facility 3 to Customer 11: 67.60
Facility 3 to Customer 12: 112.77
Facility 3 to Customer 13: 123.98
Facility 3 to Customer 14: 80.16
Facility 3 to Customer 15: 92.07
Facility 3 to Customer 16: 44.82
Facility 3 to Customer 17: 111.51
Facility 3 to Customer 18: 70.09
Facility 3 to Customer 19: 48.37
Facility 3 to Customer 20: 126.91
Facility 3 to Customer 21: 61.29
Facility 3 to Customer 22: 114.63
Facility 3 to Customer 23: 29.15
Facility 3 to Customer 24: 17.03
Facility 3 to Customer 25: 10.30
Facility 3 to Customer 26: 34.93
Facility 3 to Customer 27: 92.85
Facility 3 to Customer 28: 88.23
Facility 3 to Customer 29: 32.20
Facility 3 to Customer 30: 73.78
Facility 3 to Customer 31: 104.62
Facility 3 to Customer 32: 9.22
Facility 3 to Customer 33: 108.30
Facility 3 to Customer 34: 42.52
Facility 3 to Customer 35: 42.49
Facility 3 to Customer 36: 53.01
Facility 3 to Customer 37: 113.46
Facility 3 to Customer 38: 76.94
Facility 3 to Customer 39: 36.24
Facility 3 to Customer 40: 78.75
Facility 3 to Customer 41: 30.23
Facility 3 to Customer 42: 83.87
Facility 3 to Customer 43: 26.63
Facility 3 to Customer 44: 86.28
Facility 3 to Customer 45: 87.02
Facility 3 to Customer 46: 62.63
Facility 3 to Customer 47: 47.01
Facility 3 to Customer 48: 116.76
Facility 3 to Customer 49: 87.93
Facility 3 to Customer 50: 44.78
Facility 3 to Customer 51: 120.83
Facility 3 to Customer 52: 89.29
Facility 3 to Customer 53: 34.13
Facility 3 to Customer 54: 104.86
Facility 3 to Customer 55: 94.89
Facility 3 to Customer 56: 25.00
Facility 3 to Customer 57: 107.07
Facility 3 to Customer 58: 44.18
Facility 3 to Customer 59: 123.22
Facility 3 to Customer 60: 109.02
Facility 3 to Customer 61: 73.82
Facility 3 to Customer 62: 77.39
Facility 3 to Customer 63: 113.18
Facility 3 to Customer 64: 26.42
Facility 3 to Customer 65: 114.04
Facility 3 to Customer 66: 56.36
Facility 3 to Customer 67: 51.89
Facility 3 to Customer 68: 23.71
Facility 3 to Customer 69: 23.02
Facility 3 to Customer 70: 88.46
Facility 3 to Customer 71: 31.78
Facility 3 to Customer 72: 41.62
Facility 3 to Customer 73: 41.48
Facility 3 to Customer 74: 82.76
Facility 3 to Customer 75: 74.33
Facility 3 to Customer 76: 35.00
Facility 3 to Customer 77: 63.32
Facility 3 to Customer 78: 60.54
Facility 3 to Customer 79: 63.20
Facility 3 to Customer 80: 79.62
Facility 3 to Customer 81: 92.20
Facility 3 to Customer 82: 53.82
Facility 3 to Customer 83: 55.23
Facility 3 to Customer 84: 53.34
Facility 3 to Customer 85: 48.60
Facility 3 to Customer 86: 21.19
Facility 3 to Customer 87: 23.71
Facility 3 to Customer 88: 35.78
Facility 3 to Customer 89: 115.21
Facility 3 to Customer 90: 108.04
Facility 3 to Customer 91: 75.54
Facility 3 to Customer 92: 35.23
Facility 3 to Customer 93: 21.93
Facility 3 to Customer 94: 63.66
Facility 3 to Customer 95: 99.70
Facility 3 to Customer 96: 58.69
Facility 3 to Customer 97: 54.42
Facility 3 to Customer 98: 65.07
Facility 3 to Customer 99: 53.24
Facility 3 to Customer 100: 52.00
Facility 3 to Customer 101: 78.92
Facility 3 to Customer 102: 106.00
Facility 3 to Customer 103: 54.33
Facility 3 to Customer 104: 41.18
Facility 3 to Customer 105: 56.08
Facility 3 to Customer 106: 65.74
Facility 3 to Customer 107: 14.32
Facility 3 to Customer 108: 69.03
Facility 3 to Customer 109: 67.42
Facility 3 to Customer 110: 68.35
Facility 3 to Customer 111: 77.18
Facility 3 to Customer 112: 105.59
Facility 3 to Customer 113: 91.61
Facility 3 to Customer 114: 90.05
Facility 3 to Customer 115: 21.93
Facility 3 to Customer 116: 27.02
Facility 3 to Customer 117: 82.49
Facility 3 to Customer 118: 26.31
Facility 3 to Customer 119: 14.32
Facility 3 to Customer 120: 43.01
Facility 3 to Customer 121: 84.60
Facility 3 to Customer 122: 26.25
Facility 3 to Customer 123: 53.24
Facility 3 to Customer 124: 141.17
Facility 3 to Customer 125: 97.80
Facility 3 to Customer 126: 59.46
Facility 3 to Customer 127: 37.54
Facility 3 to Customer 128: 52.17
Facility 3 to Customer 129: 92.65
Facility 4 to Customer 0: 97.74
Facility 4 to Customer 1: 77.67
Facility 4 to Customer 2: 27.02
Facility 4 to Customer 3: 64.20
Facility 4 to Customer 4: 123.69
Facility 4 to Customer 5: 144.90
Facility 4 to Customer 6: 144.94
Facility 4 to Customer 7: 96.25
Facility 4 to Customer 8: 58.24
Facility 4 to Customer 9: 75.01
Facility 4 to Customer 10: 122.69
Facility 4 to Customer 11: 97.67
Facility 4 to Customer 12: 141.01
Facility 4 to Customer 13: 124.02
Facility 4 to Customer 14: 116.11
Facility 4 to Customer 15: 111.41
Facility 4 to Customer 16: 81.86
Facility 4 to Customer 17: 140.19
Facility 4 to Customer 18: 105.82
Facility 4 to Customer 19: 71.06
Facility 4 to Customer 20: 155.79
Facility 4 to Customer 21: 42.72
Facility 4 to Customer 22: 149.51
Facility 4 to Customer 23: 60.46
Facility 4 to Customer 24: 22.80
Facility 4 to Customer 25: 46.82
Facility 4 to Customer 26: 51.40
Facility 4 to Customer 27: 118.85
Facility 4 to Customer 28: 119.75
Facility 4 to Customer 29: 43.83
Facility 4 to Customer 30: 69.01
Facility 4 to Customer 31: 141.42
Facility 4 to Customer 32: 44.01
Facility 4 to Customer 33: 141.82
Facility 4 to Customer 34: 27.31
Facility 4 to Customer 35: 81.27
Facility 4 to Customer 36: 50.64
Facility 4 to Customer 37: 138.81
Facility 4 to Customer 38: 75.06
Facility 4 to Customer 39: 68.24
Facility 4 to Customer 40: 68.07
Facility 4 to Customer 41: 68.35
Facility 4 to Customer 42: 116.82
Facility 4 to Customer 43: 64.85
Facility 4 to Customer 44: 123.91
Facility 4 to Customer 45: 101.02
Facility 4 to Customer 46: 47.07
Facility 4 to Customer 47: 76.58
Facility 4 to Customer 48: 119.15
Facility 4 to Customer 49: 124.46
Facility 4 to Customer 50: 79.43
Facility 4 to Customer 51: 117.52
Facility 4 to Customer 52: 112.33
Facility 4 to Customer 53: 26.93
Facility 4 to Customer 54: 135.83
Facility 4 to Customer 55: 123.79
Facility 4 to Customer 56: 60.37
Facility 4 to Customer 57: 119.25
Facility 4 to Customer 58: 61.85
Facility 4 to Customer 59: 154.18
Facility 4 to Customer 60: 121.76
Facility 4 to Customer 61: 113.44
Facility 4 to Customer 62: 108.37
Facility 4 to Customer 63: 107.91
Facility 4 to Customer 64: 54.41
Facility 4 to Customer 65: 128.08
Facility 4 to Customer 66: 59.91
Facility 4 to Customer 67: 81.47
Facility 4 to Customer 68: 18.44
Facility 4 to Customer 69: 20.88
Facility 4 to Customer 70: 123.71
Facility 4 to Customer 71: 40.00
Facility 4 to Customer 72: 43.66
Facility 4 to Customer 73: 4.12
Facility 4 to Customer 74: 82.10
Facility 4 to Customer 75: 105.65
Facility 4 to Customer 76: 74.33
Facility 4 to Customer 77: 88.09
Facility 4 to Customer 78: 98.62
Facility 4 to Customer 79: 102.02
Facility 4 to Customer 80: 79.16
Facility 4 to Customer 81: 91.01
Facility 4 to Customer 82: 24.52
Facility 4 to Customer 83: 23.41
Facility 4 to Customer 84: 21.19
Facility 4 to Customer 85: 36.00
Facility 4 to Customer 86: 34.54
Facility 4 to Customer 87: 57.31
Facility 4 to Customer 88: 24.04
Facility 4 to Customer 89: 130.38
Facility 4 to Customer 90: 122.43
Facility 4 to Customer 91: 87.32
Facility 4 to Customer 92: 69.12
Facility 4 to Customer 93: 24.35
Facility 4 to Customer 94: 98.48
Facility 4 to Customer 95: 134.03
Facility 4 to Customer 96: 98.31
Facility 4 to Customer 97: 16.97
Facility 4 to Customer 98: 100.50
Facility 4 to Customer 99: 74.40
Facility 4 to Customer 100: 28.46
Facility 4 to Customer 101: 118.53
Facility 4 to Customer 102: 98.48
Facility 4 to Customer 103: 69.35
Facility 4 to Customer 104: 76.12
Facility 4 to Customer 105: 19.10
Facility 4 to Customer 106: 104.40
Facility 4 to Customer 107: 29.07
Facility 4 to Customer 108: 108.37
Facility 4 to Customer 109: 94.18
Facility 4 to Customer 110: 107.56
Facility 4 to Customer 111: 107.56
Facility 4 to Customer 112: 133.87
Facility 4 to Customer 113: 82.38
Facility 4 to Customer 114: 129.39
Facility 4 to Customer 115: 55.58
Facility 4 to Customer 116: 30.00
Facility 4 to Customer 117: 121.02
Facility 4 to Customer 118: 48.10
Facility 4 to Customer 119: 53.94
Facility 4 to Customer 120: 76.55
Facility 4 to Customer 121: 113.85
Facility 4 to Customer 122: 62.17
Facility 4 to Customer 123: 92.02
Facility 4 to Customer 124: 171.17
Facility 4 to Customer 125: 101.71
Facility 4 to Customer 126: 95.38
Facility 4 to Customer 127: 33.84
Facility 4 to Customer 128: 12.65
Facility 4 to Customer 129: 85.71
Facility 5 to Customer 0: 46.04
Facility 5 to Customer 1: 52.20
Facility 5 to Customer 2: 76.32
Facility 5 to Customer 3: 26.25
Facility 5 to Customer 4: 118.31
Facility 5 to Customer 5: 116.11
Facility 5 to Customer 6: 103.41
Facility 5 to Customer 7: 67.36
Facility 5 to Customer 8: 3.61
Facility 5 to Customer 9: 21.93
Facility 5 to Customer 10: 117.39
Facility 5 to Customer 11: 58.42
Facility 5 to Customer 12: 91.92
Facility 5 to Customer 13: 66.94
Facility 5 to Customer 14: 86.00
Facility 5 to Customer 15: 55.15
Facility 5 to Customer 16: 64.62
Facility 5 to Customer 17: 91.79
Facility 5 to Customer 18: 77.16
Facility 5 to Customer 19: 31.26
Facility 5 to Customer 20: 106.53
Facility 5 to Customer 21: 31.62
Facility 5 to Customer 22: 112.06
Facility 5 to Customer 23: 43.83
Facility 5 to Customer 24: 53.60
Facility 5 to Customer 25: 52.43
Facility 5 to Customer 26: 24.76
Facility 5 to Customer 27: 68.96
Facility 5 to Customer 28: 78.59
Facility 5 to Customer 29: 25.50
Facility 5 to Customer 30: 18.03
Facility 5 to Customer 31: 110.37
Facility 5 to Customer 32: 50.77
Facility 5 to Customer 33: 101.92
Facility 5 to Customer 34: 84.05
Facility 5 to Customer 35: 71.12
Facility 5 to Customer 36: 10.82
Facility 5 to Customer 37: 86.21
Facility 5 to Customer 38: 19.42
Facility 5 to Customer 39: 46.52
Facility 5 to Customer 40: 27.20
Facility 5 to Customer 41: 61.03
Facility 5 to Customer 42: 79.08
Facility 5 to Customer 43: 59.82
Facility 5 to Customer 44: 98.18
Facility 5 to Customer 45: 41.88
Facility 5 to Customer 46: 27.29
Facility 5 to Customer 47: 44.91
Facility 5 to Customer 48: 60.53
Facility 5 to Customer 49: 134.03
Facility 5 to Customer 50: 97.84
Facility 5 to Customer 51: 63.16
Facility 5 to Customer 52: 59.64
Facility 5 to Customer 53: 34.23
Facility 5 to Customer 54: 91.55
Facility 5 to Customer 55: 77.47
Facility 5 to Customer 56: 51.22
Facility 5 to Customer 57: 58.87
Facility 5 to Customer 58: 22.47
Facility 5 to Customer 59: 108.23
Facility 5 to Customer 60: 61.47
Facility 5 to Customer 61: 106.23
Facility 5 to Customer 62: 68.25
Facility 5 to Customer 63: 55.57
Facility 5 to Customer 64: 84.08
Facility 5 to Customer 65: 68.03
Facility 5 to Customer 66: 1.41
