Facility Location Problem Instance
Number of facilities: 60
Number of customers: 130
Grid size: 150x150
Facilities coordinates (x, y):
Facility 1 to Customer 0: 101.18
Facility 1 to Customer 1: 91.09
Facility 1 to Customer 2: 55.15
Facility 1 to Customer 3: 32.02
Facility 1 to Customer 4: 66.48
Facility 1 to Customer 5: 48.76
Facility 1 to Customer 6: 94.00
Facility 1 to Customer 7: 92.09
Facility 1 to Customer 8: 123.55
Facility 1 to Customer 9: 48.80
Facility 1 to Customer 10: 106.53
Facility 1 to Customer 11: 110.72
Facility 1 to Customer 12: 29.02
Facility 1 to Customer 13: 5.10
Facility 1 to Customer 14: 77.10
Facility 1 to Customer 15: 104.69
Facility 1 to Customer 16: 101.19
Facility 1 to Customer 17: 54.78
Facility 1 to Customer 18: 141.03
Facility 1 to Customer 19: 96.01
Facility 1 to Customer 20: 98.23
Facility 1 to Customer 21: 31.26
Facility 1 to Customer 22: 60.00
Facility 1 to Customer 23: 49.25
Facility 1 to Customer 24: 116.00
Facility 1 to Customer 25: 36.25
Facility 1 to Customer 26: 56.09
Facility 1 to Customer 27: 53.60
Facility 1 to Customer 28: 144.31
Facility 1 to Customer 29: 141.40
Facility 1 to Customer 30: 143.84
Facility 1 to Customer 31: 71.59
Facility 1 to Customer 32: 100.80
Facility 1 to Customer 33: 26.63
Facility 1 to Customer 34: 109.86
Facility 1 to Customer 35: 90.45
Facility 1 to Customer 36: 109.88
Facility 1 to Customer 37: 122.64
Facility 1 to Customer 38: 158.69
Facility 1 to Customer 39: 126.66
Facility 1 to Customer 40: 124.00
Facility 1 to Customer 41: 84.59
Facility 1 to Customer 42: 65.62
Facility 1 to Customer 43: 35.36
Facility 1 to Customer 44: 135.83
Facility 1 to Customer 45: 60.83
Facility 1 to Customer 46: 168.96
Facility 1 to Customer 47: 70.24
Facility 1 to Customer 48: 25.61
Facility 1 to Customer 49: 130.65
Facility 1 to Customer 50: 87.14
Facility 1 to Customer 51: 63.79
Facility 1 to Customer 52: 115.12
Facility 1 to Customer 53: 143.38
Facility 1 to Customer 54: 140.07
Facility 1 to Customer 55: 84.91
Facility 1 to Customer 56: 133.26
Facility 1 to Customer 57: 64.07
Facility 1 to Customer 58: 83.24
Facility 1 to Customer 59: 11.00
Facility 1 to Customer 60: 54.59
Facility 1 to Customer 61: 79.93
Facility 1 to Customer 62: 123.60
Facility 1 to Customer 63: 79.06
Facility 1 to Customer 64: 26.93
Facility 1 to Customer 65: 46.04
Facility 1 to Customer 66: 131.55
Facility 1 to Customer 67: 99.40
Facility 1 to Customer 68: 143.53
Facility 1 to Customer 69: 94.70
Facility 1 to Customer 70: 93.24
Facility 1 to Customer 71: 45.49
Facility 1 to Customer 72: 72.90
Facility 1 to Customer 73: 72.86
Facility 1 to Customer 74: 36.22
Facility 1 to Customer 75: 44.60
Facility 1 to Customer 76: 69.92
Facility 1 to Customer 77: 72.35
Facility 1 to Customer 78: 63.89
Facility 1 to Customer 79: 47.07
Facility 1 to Customer 80: 133.15
Facility 1 to Customer 81: 73.98
Facility 1 to Customer 82: 131.40
Facility 1 to Customer 83: 54.56
Facility 1 to Customer 84: 75.43
Facility 1 to Customer 85: 24.70
Facility 1 to Customer 86: 14.32
Facility 1 to Customer 87: 51.97
Facility 1 to Customer 88: 70.26
Facility 1 to Customer 89: 112.31
Facility 1 to Customer 90: 103.97
Facility 1 to Customer 91: 134.63
Facility 1 to Customer 92: 103.35
Facility 1 to Customer 93: 69.12
Facility 1 to Customer 94: 57.28
Facility 1 to Customer 95: 109.34
Facility 1 to Customer 96: 91.68
Facility 1 to Customer 97: 31.38
Facility 1 to Customer 98: 61.68
Facility 1 to Customer 99: 124.79
Facility 1 to Customer 100: 83.02
Facility 1 to Customer 101: 118.81
Facility 1 to Customer 102: 165.34
Facility 1 to Customer 103: 123.79
Facility 1 to Customer 104: 38.01
Facility 1 to Customer 105: 113.99
Facility 1 to Customer 106: 141.04
Facility 1 to Customer 107: 153.57
Facility 1 to Customer 108: 79.61
Facility 1 to Customer 109: 80.01
Facility 1 to Customer 110: 163.67
Facility 1 to Customer 111: 100.28
Facility 1 to Customer 112: 162.08
Facility 1 to Customer 113: 139.12
Facility 1 to Customer 114: 50.99
Facility 1 to Customer 115: 92.78
Facility 1 to Customer 116: 94.02
Facility 1 to Customer 117: 86.98
Facility 1 to Customer 118: 63.20
Facility 1 to Customer 119: 79.43
Facility 1 to Customer 120: 110.64
Facility 1 to Customer 121: 62.13
Facility 1 to Customer 122: 88.32
Facility 1 to Customer 123: 59.41
Facility 1 to Customer 124: 39.62
Facility 1 to Customer 125: 89.89
Facility 1 to Customer 126: 113.89
Facility 1 to Customer 127: 37.01
Facility 1 to Customer 128: 23.71
Facility 1 to Customer 129: 129.63
Facility 2 to Customer 0: 45.89
Facility 2 to Customer 1: 119.10
Facility 2 to Customer 2: 78.39
Facility 2 to Customer 3: 130.48
Facility 2 to Customer 4: 111.16
Facility 2 to Customer 5: 102.53
Facility 2 to Customer 6: 123.76
Facility 2 to Customer 7: 69.46
Facility 2 to Customer 8: 11.00
Facility 2 to Customer 9: 88.60
Facility 2 to Customer 10: 44.27
Facility 2 to Customer 11: 30.87
Facility 2 to Customer 12: 149.40
Facility 2 to Customer 13: 137.32
Facility 2 to Customer 14: 84.72
Facility 2 to Customer 15: 28.84
Facility 2 to Customer 16: 36.24
Facility 2 to Customer 17: 105.00
Facility 2 to Customer 18: 61.10
Facility 2 to Customer 19: 87.92
Facility 2 to Customer 20: 42.44
Facility 2 to Customer 21: 153.00
Facility 2 to Customer 22: 74.95
Facility 2 to Customer 23: 95.52
Facility 2 to Customer 24: 59.08
Facility 2 to Customer 25: 114.11
Facility 2 to Customer 26: 108.12
Facility 2 to Customer 27: 119.33
Facility 2 to Customer 28: 31.78
Facility 2 to Customer 29: 30.81
Facility 2 to Customer 30: 99.04
Facility 2 to Customer 31: 66.29
Facility 2 to Customer 32: 38.00
Facility 2 to Customer 33: 110.72
Facility 2 to Customer 34: 63.53
Facility 2 to Customer 35: 58.67
Facility 2 to Customer 36: 52.33
Facility 2 to Customer 37: 80.02
Facility 2 to Customer 38: 32.89
Facility 2 to Customer 39: 27.59
Facility 2 to Customer 40: 60.21
Facility 2 to Customer 41: 78.26
Facility 2 to Customer 42: 87.62
Facility 2 to Customer 43: 126.50
Facility 2 to Customer 44: 76.69
Facility 2 to Customer 45: 91.20
Facility 2 to Customer 46: 38.42
Facility 2 to Customer 47: 63.07
Facility 2 to Customer 48: 110.49
Facility 2 to Customer 49: 4.47
Facility 2 to Customer 50: 63.63
Facility 2 to Customer 51: 75.07
Facility 2 to Customer 52: 76.16
Facility 2 to Customer 53: 17.49
Facility 2 to Customer 54: 47.89
Facility 2 to Customer 55: 115.04
Facility 2 to Customer 56: 10.30
Facility 2 to Customer 57: 116.50
Facility 2 to Customer 58: 67.19
Facility 2 to Customer 59: 128.69
Facility 2 to Customer 60: 94.07
Facility 2 to Customer 61: 61.20
Facility 2 to Customer 62: 24.41
Facility 2 to Customer 63: 56.22
Facility 2 to Customer 64: 114.62
Facility 2 to Customer 65: 160.86
Facility 2 to Customer 66: 39.20
Facility 2 to Customer 67: 39.01
Facility 2 to Customer 68: 32.02
Facility 2 to Customer 69: 99.93
Facility 2 to Customer 70: 46.04
Facility 2 to Customer 71: 117.41
Facility 2 to Customer 72: 60.37
Facility 2 to Customer 73: 66.75
Facility 2 to Customer 74: 100.12
Facility 2 to Customer 75: 107.49
Facility 2 to Customer 76: 65.60
Facility 2 to Customer 77: 72.17
Facility 2 to Customer 78: 122.89
Facility 2 to Customer 79: 88.48
Facility 2 to Customer 80: 13.89
Facility 2 to Customer 81: 90.21
Facility 2 to Customer 82: 85.59
Facility 2 to Customer 83: 130.73
Facility 2 to Customer 84: 61.39
Facility 2 to Customer 85: 108.71
Facility 2 to Customer 86: 122.38
Facility 2 to Customer 87: 94.20
Facility 2 to Customer 88: 90.09
Facility 2 to Customer 89: 83.35
Facility 2 to Customer 90: 49.34
Facility 2 to Customer 91: 95.63
Facility 2 to Customer 92: 30.08
Facility 2 to Customer 93: 102.24
Facility 2 to Customer 94: 128.23
Facility 2 to Customer 95: 54.56
Facility 2 to Customer 96: 48.04
Facility 2 to Customer 97: 139.18
Facility 2 to Customer 98: 98.41
Facility 2 to Customer 99: 74.17
Facility 2 to Customer 100: 81.84
Facility 2 to Customer 101: 25.08
Facility 2 to Customer 102: 33.24
Facility 2 to Customer 103: 81.06
Facility 2 to Customer 104: 114.69
Facility 2 to Customer 105: 24.19
Facility 2 to Customer 106: 21.93
Facility 2 to Customer 107: 24.33
Facility 2 to Customer 108: 115.38
Facility 2 to Customer 109: 95.35
Facility 2 to Customer 110: 33.84
Facility 2 to Customer 111: 91.92
Facility 2 to Customer 112: 31.40
Facility 2 to Customer 113: 6.40
Facility 2 to Customer 114: 109.79
Facility 2 to Customer 115: 74.73
Facility 2 to Customer 116: 125.69
Facility 2 to Customer 117: 57.43
Facility 2 to Customer 118: 124.04
Facility 2 to Customer 119: 105.55
Facility 2 to Customer 120: 23.54
Facility 2 to Customer 121: 115.43
Facility 2 to Customer 122: 90.62
Facility 2 to Customer 123: 80.06
Facility 2 to Customer 124: 113.95
Facility 2 to Customer 125: 43.38
Facility 2 to Customer 126: 28.79
Facility 2 to Customer 127: 102.20
Facility 2 to Customer 128: 121.02
Facility 2 to Customer 129: 26.25
Facility 3 to Customer 0: 60.42
Facility 3 to Customer 1: 53.76
Facility 3 to Customer 2: 35.51
Facility 3 to Customer 3: 65.01
Facility 3 to Customer 4: 29.07
Facility 3 to Customer 5: 59.03
Facility 3 to Customer 6: 57.94
Facility 3 to Customer 7: 83.53
Facility 3 to Customer 8: 89.27
Facility 3 to Customer 9: 13.93
Facility 3 to Customer 10: 86.83
Facility 3 to Customer 11: 85.38
Facility 3 to Customer 12: 72.42
Facility 3 to Customer 13: 46.87
Facility 3 to Customer 14: 76.38
Facility 3 to Customer 15: 74.11
Facility 3 to Customer 16: 75.43
Facility 3 to Customer 17: 67.08
Facility 3 to Customer 18: 125.57
Facility 3 to Customer 19: 51.24
Facility 3 to Customer 20: 75.50
Facility 3 to Customer 21: 75.27
Facility 3 to Customer 22: 27.29
Facility 3 to Customer 23: 53.00
Facility 3 to Customer 24: 102.69
Facility 3 to Customer 25: 56.29
Facility 3 to Customer 26: 18.03
Facility 3 to Customer 27: 75.29
Facility 3 to Customer 28: 104.32
Facility 3 to Customer 29: 116.11
Facility 3 to Customer 30: 140.90
Facility 3 to Customer 31: 33.73
Facility 3 to Customer 32: 63.25
Facility 3 to Customer 33: 18.97
Facility 3 to Customer 34: 65.30
Facility 3 to Customer 35: 75.64
Facility 3 to Customer 36: 66.71
Facility 3 to Customer 37: 116.62
Facility 3 to Customer 38: 120.34
Facility 3 to Customer 39: 87.21
Facility 3 to Customer 40: 110.49
Facility 3 to Customer 41: 80.43
Facility 3 to Customer 42: 65.86
Facility 3 to Customer 43: 26.48
Facility 3 to Customer 44: 126.57
Facility 3 to Customer 45: 15.65
Facility 3 to Customer 46: 131.85
Facility 3 to Customer 47: 41.59
Facility 3 to Customer 48: 20.62
Facility 3 to Customer 49: 96.54
Facility 3 to Customer 50: 74.71
Facility 3 to Customer 51: 51.61
Facility 3 to Customer 52: 108.56
Facility 3 to Customer 53: 113.53
Facility 3 to Customer 54: 97.31
Facility 3 to Customer 55: 99.13
Facility 3 to Customer 56: 97.42
Facility 3 to Customer 57: 82.46
Facility 3 to Customer 58: 39.82
Facility 3 to Customer 59: 35.81
Facility 3 to Customer 60: 58.25
Facility 3 to Customer 61: 39.92
Facility 3 to Customer 62: 85.09
Facility 3 to Customer 63: 56.04
Facility 3 to Customer 64: 47.27
Facility 3 to Customer 65: 89.02
Facility 3 to Customer 66: 89.87
Facility 3 to Customer 67: 61.98
Facility 3 to Customer 68: 103.45
Facility 3 to Customer 69: 100.57
Facility 3 to Customer 70: 55.03
Facility 3 to Customer 71: 67.19
Facility 3 to Customer 72: 44.55
Facility 3 to Customer 73: 33.53
Facility 3 to Customer 74: 39.00
Facility 3 to Customer 75: 58.87
Facility 3 to Customer 76: 50.16
Facility 3 to Customer 77: 30.02
Facility 3 to Customer 78: 85.70
Facility 3 to Customer 79: 39.05
Facility 3 to Customer 80: 96.46
Facility 3 to Customer 81: 76.49
Facility 3 to Customer 82: 126.05
Facility 3 to Customer 83: 82.38
Facility 3 to Customer 84: 38.64
Facility 3 to Customer 85: 31.06
Facility 3 to Customer 86: 30.89
Facility 3 to Customer 87: 7.07
Facility 3 to Customer 88: 25.30
Facility 3 to Customer 89: 67.23
Facility 3 to Customer 90: 61.85
Facility 3 to Customer 91: 132.31
Facility 3 to Customer 92: 70.58
Facility 3 to Customer 93: 27.29
Facility 3 to Customer 94: 83.20
Facility 3 to Customer 95: 65.86
Facility 3 to Customer 96: 53.14
Facility 3 to Customer 97: 69.58
Facility 3 to Customer 98: 69.34
Facility 3 to Customer 99: 116.30
Facility 3 to Customer 100: 80.81
Facility 3 to Customer 101: 80.78
Facility 3 to Customer 102: 129.36
Facility 3 to Customer 103: 117.99
Facility 3 to Customer 104: 58.46
Facility 3 to Customer 105: 77.49
Facility 3 to Customer 106: 113.07
Facility 3 to Customer 107: 123.04
Facility 3 to Customer 108: 94.89
Facility 3 to Customer 109: 36.22
Facility 3 to Customer 110: 126.46
Facility 3 to Customer 111: 101.91
Facility 3 to Customer 112: 125.36
Facility 3 to Customer 113: 105.02
Facility 3 to Customer 114: 66.85
Facility 3 to Customer 115: 47.71
Facility 3 to Customer 116: 58.69
Facility 3 to Customer 117: 70.38
Facility 3 to Customer 118: 34.71
Facility 3 to Customer 119: 38.47
Facility 3 to Customer 120: 76.49
Facility 3 to Customer 121: 80.23
Facility 3 to Customer 122: 90.51
Facility 3 to Customer 123: 50.33
Facility 3 to Customer 124: 14.04
Facility 3 to Customer 125: 59.01
Facility 3 to Customer 126: 88.28
Facility 3 to Customer 127: 44.01
Facility 3 to Customer 128: 51.00
Facility 3 to Customer 129: 90.34
Facility 4 to Customer 0: 95.75
Facility 4 to Customer 1: 154.86
Facility 4 to Customer 2: 74.09
Facility 4 to Customer 3: 94.26
Facility 4 to Customer 4: 135.25
Facility 4 to Customer 5: 67.19
Facility 4 to Customer 6: 159.81
Facility 4 to Customer 7: 26.08
Facility 4 to Customer 8: 78.23
Facility 4 to Customer 9: 95.96
Facility 4 to Customer 10: 37.11
Facility 4 to Customer 11: 50.64
Facility 4 to Customer 12: 115.52
Facility 4 to Customer 13: 120.51
Facility 4 to Customer 14: 38.33
Facility 4 to Customer 15: 64.85
Facility 4 to Customer 16: 53.14
Facility 4 to Customer 17: 63.03
Facility 4 to Customer 18: 34.21
Facility 4 to Customer 19: 132.41
Facility 4 to Customer 20: 47.01
Facility 4 to Customer 21: 118.71
Facility 4 to Customer 22: 85.28
Facility 4 to Customer 23: 66.29
Facility 4 to Customer 24: 19.10
Facility 4 to Customer 25: 81.06
Facility 4 to Customer 26: 126.25
Facility 4 to Customer 27: 72.37
Facility 4 to Customer 28: 109.02
Facility 4 to Customer 29: 57.78
Facility 4 to Customer 30: 31.40
Facility 4 to Customer 31: 88.46
Facility 4 to Customer 32: 84.69
Facility 4 to Customer 33: 106.78
Facility 4 to Customer 34: 119.44
Facility 4 to Customer 35: 36.12
Facility 4 to Customer 36: 109.38
Facility 4 to Customer 37: 7.28
Facility 4 to Customer 38: 110.17
Facility 4 to Customer 39: 98.15
Facility 4 to Customer 40: 20.59
Facility 4 to Customer 41: 31.05
Facility 4 to Customer 42: 49.82
Facility 4 to Customer 43: 130.27
Facility 4 to Customer 44: 21.21
Facility 4 to Customer 45: 112.16
Facility 4 to Customer 46: 111.83
Facility 4 to Customer 47: 72.84
Facility 4 to Customer 48: 105.11
Facility 4 to Customer 49: 80.01
Facility 4 to Customer 50: 35.47
Facility 4 to Customer 51: 58.18
Facility 4 to Customer 52: 2.00
Facility 4 to Customer 53: 71.84
Facility 4 to Customer 54: 121.34
Facility 4 to Customer 55: 49.93
Facility 4 to Customer 56: 87.00
Facility 4 to Customer 57: 63.60
Facility 4 to Customer 58: 103.60
Facility 4 to Customer 59: 117.63
Facility 4 to Customer 60: 60.83
Facility 4 to Customer 61: 92.01
Facility 4 to Customer 62: 93.21
Facility 4 to Customer 63: 58.05
Facility 4 to Customer 64: 88.68
Facility 4 to Customer 65: 119.33
Facility 4 to Customer 66: 110.64
Facility 4 to Customer 67: 84.17
Facility 4 to Customer 68: 109.04
Facility 4 to Customer 69: 31.06
Facility 4 to Customer 70: 86.35
Facility 4 to Customer 71: 76.32
Facility 4 to Customer 72: 70.72
Facility 4 to Customer 73: 91.35
Facility 4 to Customer 74: 81.04
Facility 4 to Customer 75: 72.06
Facility 4 to Customer 76: 60.44
Facility 4 to Customer 77: 99.09
Facility 4 to Customer 78: 68.95
Facility 4 to Customer 79: 73.54
Facility 4 to Customer 80: 90.02
Facility 4 to Customer 81: 42.01
Facility 4 to Customer 82: 16.55
Facility 4 to Customer 83: 81.32
Facility 4 to Customer 84: 85.15
Facility 4 to Customer 85: 94.92
Facility 4 to Customer 86: 112.36
Facility 4 to Customer 87: 108.23
Facility 4 to Customer 88: 118.11
Facility 4 to Customer 89: 137.44
Facility 4 to Customer 90: 102.04
Facility 4 to Customer 91: 23.35
Facility 4 to Customer 92: 70.84
Facility 4 to Customer 93: 128.97
Facility 4 to Customer 94: 77.49
Facility 4 to Customer 95: 111.09
Facility 4 to Customer 96: 87.32
Facility 4 to Customer 97: 102.59
Facility 4 to Customer 98: 55.00
Facility 4 to Customer 99: 10.77
Facility 4 to Customer 100: 32.39
Facility 4 to Customer 101: 89.82
Facility 4 to Customer 102: 105.08
Facility 4 to Customer 103: 8.54
Facility 4 to Customer 104: 80.01
Facility 4 to Customer 105: 83.20
Facility 4 to Customer 106: 65.15
Facility 4 to Customer 107: 79.48
Facility 4 to Customer 108: 53.24
Facility 4 to Customer 109: 129.45
Facility 4 to Customer 110: 108.68
Facility 4 to Customer 111: 21.10
Facility 4 to Customer 112: 105.76
Facility 4 to Customer 113: 83.49
Facility 4 to Customer 114: 68.12
Facility 4 to Customer 115: 118.71
Facility 4 to Customer 116: 161.25
Facility 4 to Customer 117: 41.77
Facility 4 to Customer 118: 143.95
Facility 4 to Customer 119: 137.90
Facility 4 to Customer 120: 75.19
Facility 4 to Customer 121: 64.03
Facility 4 to Customer 122: 29.61
Facility 4 to Customer 123: 60.42
Facility 4 to Customer 124: 121.24
Facility 4 to Customer 125: 68.10
Facility 4 to Customer 126: 51.24
Facility 4 to Customer 127: 78.85
Facility 4 to Customer 128: 93.26
Facility 4 to Customer 129: 98.73
Facility 5 to Customer 0: 45.79
Facility 5 to Customer 1: 55.47
Facility 5 to Customer 2: 28.84
Facility 5 to Customer 3: 71.59
Facility 5 to Customer 4: 34.21
Facility 5 to Customer 5: 59.23
Facility 5 to Customer 6: 60.22
Facility 5 to Customer 7: 75.17
Facility 5 to Customer 8: 74.53
Facility 5 to Customer 9: 10.05
Facility 5 to Customer 10: 75.03
Facility 5 to Customer 11: 72.18
Facility 5 to Customer 12: 82.29
Facility 5 to Customer 13: 59.46
Facility 5 to Customer 14: 71.03
Facility 5 to Customer 15: 60.01
Facility 5 to Customer 16: 62.37
Facility 5 to Customer 17: 66.94
Facility 5 to Customer 18: 114.02
Facility 5 to Customer 19: 44.01
Facility 5 to Customer 20: 63.25
Facility 5 to Customer 21: 85.42
Facility 5 to Customer 22: 15.81
Facility 5 to Customer 23: 51.92
Facility 5 to Customer 24: 92.18
Facility 5 to Customer 25: 60.03
Facility 5 to Customer 26: 26.00
Facility 5 to Customer 27: 77.41
Facility 5 to Customer 28: 89.69
Facility 5 to Customer 29: 102.49
Facility 5 to Customer 30: 132.44
Facility 5 to Customer 31: 19.10
Facility 5 to Customer 32: 48.38
Facility 5 to Customer 33: 30.48
Facility 5 to Customer 34: 53.00
Facility 5 to Customer 35: 65.73
Facility 5 to Customer 36: 53.04
Facility 5 to Customer 37: 107.80
Facility 5 to Customer 38: 105.55
Facility 5 to Customer 39: 72.47
Facility 5 to Customer 40: 99.73
Facility 5 to Customer 41: 73.66
Facility 5 to Customer 42: 61.77
Facility 5 to Customer 43: 41.23
Facility 5 to Customer 44: 116.62
Facility 5 to Customer 45: 11.40
Facility 5 to Customer 46: 117.00
Facility 5 to Customer 47: 29.55
Facility 5 to Customer 48: 31.40
Facility 5 to Customer 49: 81.79
Facility 5 to Customer 50: 65.60
Facility 5 to Customer 51: 44.82
Facility 5 to Customer 52: 99.81
Facility 5 to Customer 53: 99.18
Facility 5 to Customer 54: 83.49
Facility 5 to Customer 55: 97.31
Facility 5 to Customer 56: 82.57
Facility 5 to Customer 57: 82.98
Facility 5 to Customer 58: 26.25
Facility 5 to Customer 59: 48.80
Facility 5 to Customer 60: 56.30
Facility 5 to Customer 61: 25.08
Facility 5 to Customer 62: 70.26
Facility 5 to Customer 63: 44.72
Facility 5 to Customer 64: 52.77
Facility 5 to Customer 65: 98.23
Facility 5 to Customer 66: 75.60
