Facility Location Problem Instance
Number of facilities: 60
Number of customers: 130
Grid size: 150x150
Facilities coordinates (x, y):
Facility 0 to Customer 8: 80.78
Facility 0 to Customer 9: 78.64
Facility 0 to Customer 10: 16.40
Facility 0 to Customer 11: 104.48
Facility 0 to Customer 12: 32.98
Facility 0 to Customer 13: 87.66
Facility 0 to Customer 14: 114.00
Facility 0 to Customer 15: 96.21
Facility 0 to Customer 16: 55.07
Facility 0 to Customer 17: 110.64
Facility 0 to Customer 18: 68.10
Facility 0 to Customer 19: 88.23
Facility 0 to Customer 20: 128.16
Facility 0 to Customer 21: 122.38
Facility 0 to Customer 22: 71.85
Facility 0 to Customer 23: 144.06
Facility 0 to Customer 24: 53.45
Facility 0 to Customer 25: 50.12
Facility 0 to Customer 26: 132.02
Facility 0 to Customer 27: 23.35
Facility 0 to Customer 28: 77.10
Facility 0 to Customer 29: 46.96
Facility 0 to Customer 30: 27.02
Facility 0 to Customer 31: 48.04
Facility 0 to Customer 32: 28.07
Facility 0 to Customer 33: 18.00
Facility 0 to Customer 34: 69.86
Facility 0 to Customer 35: 94.58
Facility 0 to Customer 36: 129.03
Facility 0 to Customer 37: 116.30
Facility 0 to Customer 38: 68.88
Facility 0 to Customer 39: 110.28
Facility 0 to Customer 40: 82.88
Facility 0 to Customer 41: 64.85
Facility 0 to Customer 42: 21.54
Facility 0 to Customer 43: 22.80
Facility 0 to Customer 44: 26.25
Facility 0 to Customer 45: 19.70
Facility 0 to Customer 46: 105.68
Facility 0 to Customer 47: 92.76
Facility 0 to Customer 48: 33.96
Facility 0 to Customer 49: 88.10
Facility 0 to Customer 50: 139.71
Facility 0 to Customer 51: 64.29
Facility 0 to Customer 52: 32.65
Facility 0 to Customer 53: 83.57
Facility 0 to Customer 54: 66.48
Facility 0 to Customer 55: 27.29
Facility 0 to Customer 56: 88.60
Facility 0 to Customer 57: 49.77
Facility 0 to Customer 58: 34.48
Facility 0 to Customer 59: 29.15
Facility 0 to Customer 60: 69.92
Facility 0 to Customer 61: 38.48
Facility 0 to Customer 62: 59.36
Facility 0 to Customer 63: 53.54
Facility 0 to Customer 64: 68.80
Facility 0 to Customer 65: 49.34
Facility 0 to Customer 66: 125.71
Facility 0 to Customer 67: 35.78
Facility 0 to Customer 68: 10.00
Facility 0 to Customer 69: 117.15
Facility 0 to Customer 70: 36.72
Facility 0 to Customer 71: 47.80
Facility 0 to Customer 72: 69.89
Facility 0 to Customer 73: 42.52
Facility 0 to Customer 74: 42.20
Facility 0 to Customer 75: 119.36
Facility 0 to Customer 76: 39.96
Facility 0 to Customer 77: 118.83
Facility 0 to Customer 78: 122.43
Facility 0 to Customer 79: 2.83
Facility 0 to Customer 80: 37.48
Facility 0 to Customer 81: 89.40
Facility 0 to Customer 82: 106.23
Facility 0 to Customer 83: 77.79
Facility 0 to Customer 84: 62.30
Facility 0 to Customer 85: 35.61
Facility 0 to Customer 86: 100.21
Facility 0 to Customer 87: 89.27
Facility 0 to Customer 88: 41.23
Facility 0 to Customer 89: 65.00
Facility 0 to Customer 90: 17.03
Facility 0 to Customer 91: 63.25
Facility 0 to Customer 92: 57.22
Facility 0 to Customer 93: 73.74
Facility 0 to Customer 94: 92.72
Facility 0 to Customer 95: 20.62
Facility 0 to Customer 96: 120.51
Facility 0 to Customer 97: 109.90
Facility 0 to Customer 98: 53.00
Facility 0 to Customer 99: 45.89
Facility 0 to Customer 100: 88.57
Facility 0 to Customer 101: 18.44
Facility 0 to Customer 102: 62.65
Facility 0 to Customer 103: 148.52
Facility 0 to Customer 104: 74.55
Facility 0 to Customer 105: 65.38
Facility 0 to Customer 106: 95.90
Facility 0 to Customer 107: 107.00
Facility 0 to Customer 108: 28.16
Facility 0 to Customer 109: 95.60
Facility 0 to Customer 110: 13.45
Facility 0 to Customer 111: 136.40
Facility 0 to Customer 112: 21.93
Facility 0 to Customer 113: 129.24
Facility 0 to Customer 114: 36.07
Facility 0 to Customer 115: 59.48
Facility 0 to Customer 116: 62.82
Facility 0 to Customer 117: 127.95
Facility 0 to Customer 118: 60.73
Facility 0 to Customer 119: 103.28
Facility 0 to Customer 120: 97.13
Facility 0 to Customer 121: 91.01
Facility 0 to Customer 122: 67.90
Facility 0 to Customer 123: 62.37
Facility 0 to Customer 124: 55.22
Facility 0 to Customer 125: 14.14
Facility 0 to Customer 126: 54.49
Facility 0 to Customer 127: 76.55
Facility 0 to Customer 128: 104.79
Facility 0 to Customer 129: 136.24
Facility 1 to Customer 0: 89.36
Facility 1 to Customer 1: 20.81
Facility 1 to Customer 2: 37.48
Facility 1 to Customer 3: 70.77
Facility 1 to Customer 4: 47.07
Facility 1 to Customer 5: 24.70
Facility 1 to Customer 6: 21.02
Facility 1 to Customer 7: 86.70
Facility 1 to Customer 8: 72.45
Facility 1 to Customer 9: 101.65
Facility 1 to Customer 10: 92.01
Facility 1 to Customer 11: 58.82
Facility 1 to Customer 12: 95.04
Facility 1 to Customer 13: 12.04
Facility 1 to Customer 14: 53.00
Facility 1 to Customer 15: 16.40
Facility 1 to Customer 16: 82.30
Facility 1 to Customer 17: 35.47
Facility 1 to Customer 18: 29.55
Facility 1 to Customer 19: 73.03
Facility 1 to Customer 20: 89.96
Facility 1 to Customer 21: 90.14
Facility 1 to Customer 22: 58.94
Facility 1 to Customer 23: 47.01
Facility 1 to Customer 24: 70.18
Facility 1 to Customer 25: 47.41
Facility 1 to Customer 26: 66.48
Facility 1 to Customer 27: 113.41
Facility 1 to Customer 28: 103.45
Facility 1 to Customer 29: 109.40
Facility 1 to Customer 30: 112.04
Facility 1 to Customer 31: 84.02
Facility 1 to Customer 32: 89.82
Facility 1 to Customer 33: 90.44
Facility 1 to Customer 34: 34.99
Facility 1 to Customer 35: 69.03
Facility 1 to Customer 36: 65.19
Facility 1 to Customer 37: 18.79
Facility 1 to Customer 38: 78.16
Facility 1 to Customer 39: 13.45
Facility 1 to Customer 40: 25.63
Facility 1 to Customer 41: 36.12
Facility 1 to Customer 42: 102.18
Facility 1 to Customer 43: 95.08
Facility 1 to Customer 44: 71.87
Facility 1 to Customer 45: 98.08
Facility 1 to Customer 46: 38.95
Facility 1 to Customer 47: 33.24
Facility 1 to Customer 48: 111.02
Facility 1 to Customer 49: 57.43
Facility 1 to Customer 50: 43.17
Facility 1 to Customer 51: 37.64
Facility 1 to Customer 52: 64.88
Facility 1 to Customer 53: 17.89
Facility 1 to Customer 54: 67.68
Facility 1 to Customer 55: 84.17
Facility 1 to Customer 56: 16.55
Facility 1 to Customer 57: 48.26
Facility 1 to Customer 58: 109.62
Facility 1 to Customer 59: 68.43
Facility 1 to Customer 60: 68.68
Facility 1 to Customer 61: 130.25
Facility 1 to Customer 62: 85.91
Facility 1 to Customer 63: 107.38
Facility 1 to Customer 64: 50.45
Facility 1 to Customer 65: 49.82
Facility 1 to Customer 66: 28.18
Facility 1 to Customer 67: 61.77
Facility 1 to Customer 68: 99.54
Facility 1 to Customer 69: 29.27
Facility 1 to Customer 70: 60.83
Facility 1 to Customer 71: 71.28
Facility 1 to Customer 72: 28.86
Facility 1 to Customer 73: 56.92
Facility 1 to Customer 74: 96.13
Facility 1 to Customer 75: 22.63
Facility 1 to Customer 76: 84.81
Facility 1 to Customer 77: 45.25
Facility 1 to Customer 78: 92.66
Facility 1 to Customer 79: 98.39
Facility 1 to Customer 80: 62.94
Facility 1 to Customer 81: 42.01
Facility 1 to Customer 82: 73.98
Facility 1 to Customer 83: 106.90
Facility 1 to Customer 84: 124.02
Facility 1 to Customer 85: 97.84
Facility 1 to Customer 86: 13.93
Facility 1 to Customer 87: 109.38
Facility 1 to Customer 88: 114.77
Facility 1 to Customer 89: 114.95
Facility 1 to Customer 90: 113.22
Facility 1 to Customer 91: 124.87
Facility 1 to Customer 92: 58.67
Facility 1 to Customer 93: 26.25
Facility 1 to Customer 94: 73.82
Facility 1 to Customer 95: 97.80
Facility 1 to Customer 96: 33.38
Facility 1 to Customer 97: 39.41
Facility 1 to Customer 98: 44.78
Facility 1 to Customer 99: 119.21
Facility 1 to Customer 100: 86.83
Facility 1 to Customer 101: 105.62
Facility 1 to Customer 102: 119.20
Facility 1 to Customer 103: 51.40
Facility 1 to Customer 104: 99.04
Facility 1 to Customer 105: 81.25
Facility 1 to Customer 106: 28.16
Facility 1 to Customer 107: 19.03
Facility 1 to Customer 108: 80.28
Facility 1 to Customer 109: 104.48
Facility 1 to Customer 110: 85.00
Facility 1 to Customer 111: 39.00
Facility 1 to Customer 112: 85.91
Facility 1 to Customer 113: 99.96
Facility 1 to Customer 114: 64.20
Facility 1 to Customer 115: 123.98
Facility 1 to Customer 116: 72.57
Facility 1 to Customer 117: 31.14
Facility 1 to Customer 118: 69.86
Facility 1 to Customer 119: 32.65
Facility 1 to Customer 120: 42.45
Facility 1 to Customer 121: 65.07
Facility 1 to Customer 122: 102.69
Facility 1 to Customer 123: 100.13
Facility 1 to Customer 124: 43.32
Facility 1 to Customer 125: 111.14
Facility 1 to Customer 126: 46.87
Facility 1 to Customer 127: 22.36
Facility 1 to Customer 128: 27.20
Facility 1 to Customer 129: 45.69
Facility 2 to Customer 0: 129.47
Facility 2 to Customer 1: 56.52
Facility 2 to Customer 2: 72.73
Facility 2 to Customer 3: 112.64
Facility 2 to Customer 4: 6.71
Facility 2 to Customer 5: 23.85
Facility 2 to Customer 6: 63.35
Facility 2 to Customer 7: 104.96
Facility 2 to Customer 8: 111.57
Facility 2 to Customer 9: 123.71
Facility 2 to Customer 10: 130.60
Facility 2 to Customer 11: 65.00
Facility 2 to Customer 12: 138.18
Facility 2 to Customer 13: 55.08
Facility 2 to Customer 14: 51.24
Facility 2 to Customer 15: 53.76
Facility 2 to Customer 16: 111.76
Facility 2 to Customer 17: 36.89
Facility 2 to Customer 18: 71.81
Facility 2 to Customer 19: 89.19
Facility 2 to Customer 20: 86.21
Facility 2 to Customer 21: 89.94
Facility 2 to Customer 22: 84.17
Facility 2 to Customer 23: 25.71
Facility 2 to Customer 24: 113.00
Facility 2 to Customer 25: 88.89
Facility 2 to Customer 26: 52.09
Facility 2 to Customer 27: 151.72
Facility 2 to Customer 28: 126.25
Facility 2 to Customer 29: 141.87
Facility 2 to Customer 30: 149.38
Facility 2 to Customer 31: 127.02
Facility 2 to Customer 32: 132.83
Facility 2 to Customer 33: 132.91
Facility 2 to Customer 34: 69.84
Facility 2 to Customer 35: 104.55
Facility 2 to Customer 36: 53.00
Facility 2 to Customer 37: 26.31
Facility 2 to Customer 38: 119.36
Facility 2 to Customer 39: 34.53
Facility 2 to Customer 40: 67.19
Facility 2 to Customer 41: 73.82
Facility 2 to Customer 42: 139.79
Facility 2 to Customer 43: 137.87
Facility 2 to Customer 44: 112.16
Facility 2 to Customer 45: 140.69
Facility 2 to Customer 46: 44.94
Facility 2 to Customer 47: 69.64
Facility 2 to Customer 48: 146.73
Facility 2 to Customer 49: 94.56
Facility 2 to Customer 50: 6.08
Facility 2 to Customer 51: 74.69
Facility 2 to Customer 52: 105.95
Facility 2 to Customer 53: 54.78
Facility 2 to Customer 54: 94.07
Facility 2 to Customer 55: 127.10
Facility 2 to Customer 56: 58.08
Facility 2 to Customer 57: 88.60
Facility 2 to Customer 58: 145.09
Facility 2 to Customer 59: 109.73
Facility 2 to Customer 60: 93.51
Facility 2 to Customer 61: 168.08
Facility 2 to Customer 62: 113.86
Facility 2 to Customer 63: 137.93
Facility 2 to Customer 64: 92.35
Facility 2 to Customer 65: 89.16
Facility 2 to Customer 66: 20.12
Facility 2 to Customer 67: 102.79
Facility 2 to Customer 68: 141.38
Facility 2 to Customer 69: 46.32
Facility 2 to Customer 70: 102.14
Facility 2 to Customer 71: 104.20
Facility 2 to Customer 72: 71.85
Facility 2 to Customer 73: 99.46
Facility 2 to Customer 74: 139.29
Facility 2 to Customer 75: 29.55
Facility 2 to Customer 76: 118.60
Facility 2 to Customer 77: 37.64
Facility 2 to Customer 78: 93.06
Facility 2 to Customer 79: 139.52
Facility 2 to Customer 80: 105.54
Facility 2 to Customer 81: 79.12
Facility 2 to Customer 82: 80.32
Facility 2 to Customer 83: 129.85
Facility 2 to Customer 84: 154.15
Facility 2 to Customer 85: 132.41
Facility 2 to Customer 86: 48.84
Facility 2 to Customer 87: 148.93
Facility 2 to Customer 88: 149.20
Facility 2 to Customer 89: 143.01
Facility 2 to Customer 90: 154.65
Facility 2 to Customer 91: 154.86
Facility 2 to Customer 92: 90.60
Facility 2 to Customer 93: 64.62
Facility 2 to Customer 94: 110.14
Facility 2 to Customer 95: 140.46
Facility 2 to Customer 96: 47.80
Facility 2 to Customer 97: 41.18
Facility 2 to Customer 98: 86.83
Facility 2 to Customer 99: 153.05
Facility 2 to Customer 100: 124.92
Facility 2 to Customer 101: 147.96
Facility 2 to Customer 102: 148.52
Facility 2 to Customer 103: 27.07
Facility 2 to Customer 104: 140.07
Facility 2 to Customer 105: 122.92
Facility 2 to Customer 106: 46.75
Facility 2 to Customer 107: 46.49
Facility 2 to Customer 108: 123.17
Facility 2 to Customer 109: 120.30
Facility 2 to Customer 110: 126.49
Facility 2 to Customer 111: 13.04
Facility 2 to Customer 112: 123.94
Facility 2 to Customer 113: 98.41
Facility 2 to Customer 114: 106.73
Facility 2 to Customer 115: 154.90
Facility 2 to Customer 116: 114.53
Facility 2 to Customer 117: 26.25
Facility 2 to Customer 118: 98.31
Facility 2 to Customer 119: 63.16
Facility 2 to Customer 120: 55.22
Facility 2 to Customer 121: 79.76
Facility 2 to Customer 122: 128.55
Facility 2 to Customer 123: 142.43
Facility 2 to Customer 124: 85.91
Facility 2 to Customer 125: 151.40
Facility 2 to Customer 126: 89.94
Facility 2 to Customer 127: 65.49
Facility 2 to Customer 128: 37.48
Facility 2 to Customer 129: 45.49
Facility 3 to Customer 0: 34.83
Facility 3 to Customer 1: 125.21
Facility 3 to Customer 2: 124.04
Facility 3 to Customer 3: 56.61
Facility 3 to Customer 4: 166.71
Facility 3 to Customer 5: 137.35
Facility 3 to Customer 6: 102.30
Facility 3 to Customer 7: 87.82
Facility 3 to Customer 8: 111.02
Facility 3 to Customer 9: 74.95
Facility 3 to Customer 10: 30.81
Facility 3 to Customer 11: 117.39
Facility 3 to Customer 12: 60.13
Facility 3 to Customer 13: 114.11
Facility 3 to Customer 14: 129.29
Facility 3 to Customer 15: 123.75
Facility 3 to Customer 16: 60.01
Facility 3 to Customer 17: 129.81
Facility 3 to Customer 18: 94.26
Facility 3 to Customer 19: 96.01
Facility 3 to Customer 20: 135.24
Facility 3 to Customer 21: 128.47
Facility 3 to Customer 22: 84.72
Facility 3 to Customer 23: 169.81
Facility 3 to Customer 24: 83.82
Facility 3 to Customer 25: 76.42
Facility 3 to Customer 26: 146.33
Facility 3 to Customer 27: 9.43
Facility 3 to Customer 28: 72.45
Facility 3 to Customer 29: 35.85
Facility 3 to Customer 30: 13.04
Facility 3 to Customer 31: 77.28
Facility 3 to Customer 32: 56.89
Facility 3 to Customer 33: 47.54
Facility 3 to Customer 34: 91.30
Facility 3 to Customer 35: 125.00
Facility 3 to Customer 36: 143.20
Facility 3 to Customer 37: 141.24
Facility 3 to Customer 38: 98.72
Facility 3 to Customer 39: 136.03
Facility 3 to Customer 40: 111.20
Facility 3 to Customer 41: 87.66
Facility 3 to Customer 42: 21.54
Facility 3 to Customer 43: 50.36
Facility 3 to Customer 44: 51.62
Facility 3 to Customer 45: 46.17
Facility 3 to Customer 46: 123.65
Facility 3 to Customer 47: 122.00
Facility 3 to Customer 48: 20.62
Facility 3 to Customer 49: 118.53
Facility 3 to Customer 50: 163.27
Facility 3 to Customer 51: 86.61
Facility 3 to Customer 52: 59.41
Facility 3 to Customer 53: 107.07
Facility 3 to Customer 54: 76.66
Facility 3 to Customer 55: 57.28
Facility 3 to Customer 56: 115.97
Facility 3 to Customer 57: 74.65
Facility 3 to Customer 58: 22.56
Facility 3 to Customer 59: 56.73
Facility 3 to Customer 60: 79.40
Facility 3 to Customer 61: 8.06
Facility 3 to Customer 62: 62.13
Facility 3 to Customer 63: 44.38
Facility 3 to Customer 64: 98.98
Facility 3 to Customer 65: 73.01
Facility 3 to Customer 66: 150.66
Facility 3 to Customer 67: 62.23
Facility 3 to Customer 68: 36.50
Facility 3 to Customer 69: 144.96
Facility 3 to Customer 70: 63.66
Facility 3 to Customer 71: 59.91
Facility 3 to Customer 72: 96.90
Facility 3 to Customer 73: 71.22
Facility 3 to Customer 74: 69.03
Facility 3 to Customer 75: 145.24
Facility 3 to Customer 76: 46.53
Facility 3 to Customer 77: 136.62
Facility 3 to Customer 78: 127.77
Facility 3 to Customer 79: 31.62
Facility 3 to Customer 80: 66.85
Facility 3 to Customer 81: 119.27
Facility 3 to Customer 82: 115.02
Facility 3 to Customer 83: 71.69
Facility 3 to Customer 84: 44.55
Facility 3 to Customer 85: 34.00
Facility 3 to Customer 86: 127.35
Facility 3 to Customer 87: 116.04
Facility 3 to Customer 88: 25.06
Facility 3 to Customer 89: 53.00
Facility 3 to Customer 90: 27.46
Facility 3 to Customer 91: 45.25
Facility 3 to Customer 92: 72.73
Facility 3 to Customer 93: 97.35
Facility 3 to Customer 94: 123.02
Facility 3 to Customer 95: 47.17
Facility 3 to Customer 96: 148.52
Facility 3 to Customer 97: 128.08
Facility 3 to Customer 98: 79.91
Facility 3 to Customer 99: 27.02
Facility 3 to Customer 100: 118.07
Facility 3 to Customer 101: 40.05
Facility 3 to Customer 102: 47.80
Facility 3 to Customer 103: 174.20
Facility 3 to Customer 104: 102.04
Facility 3 to Customer 105: 94.92
Facility 3 to Customer 106: 115.95
Facility 3 to Customer 107: 134.38
Facility 3 to Customer 108: 58.52
Facility 3 to Customer 109: 92.97
Facility 3 to Customer 110: 43.42
Facility 3 to Customer 111: 160.86
Facility 3 to Customer 112: 37.22
Facility 3 to Customer 113: 133.51
Facility 3 to Customer 114: 65.46
Facility 3 to Customer 115: 41.01
Facility 3 to Customer 116: 93.01
Facility 3 to Customer 117: 153.84
Facility 3 to Customer 118: 70.71
Facility 3 to Customer 119: 132.28
Facility 3 to Customer 120: 113.89
Facility 3 to Customer 121: 101.40
Facility 3 to Customer 122: 62.63
Facility 3 to Customer 123: 89.01
Facility 3 to Customer 124: 82.76
Facility 3 to Customer 125: 18.11
Facility 3 to Customer 126: 83.24
Facility 3 to Customer 127: 103.32
Facility 3 to Customer 128: 125.30
Facility 3 to Customer 129: 164.05
Facility 4 to Customer 0: 41.88
Facility 4 to Customer 1: 91.71
Facility 4 to Customer 2: 82.76
Facility 4 to Customer 3: 37.58
Facility 4 to Customer 4: 146.66
Facility 4 to Customer 5: 122.04
Facility 4 to Customer 6: 80.06
Facility 4 to Customer 7: 114.98
Facility 4 to Customer 8: 55.61
Facility 4 to Customer 9: 112.16
Facility 4 to Customer 10: 51.11
Facility 4 to Customer 11: 125.00
Facility 4 to Customer 12: 5.39
Facility 4 to Customer 13: 87.97
Facility 4 to Customer 14: 131.22
Facility 4 to Customer 15: 92.44
Facility 4 to Customer 16: 86.27
Facility 4 to Customer 17: 122.92
Facility 4 to Customer 18: 72.00
Facility 4 to Customer 19: 114.59
Facility 4 to Customer 20: 152.96
Facility 4 to Customer 21: 148.22
Facility 4 to Customer 22: 95.29
Facility 4 to Customer 23: 142.05
Facility 4 to Customer 24: 33.62
Facility 4 to Customer 25: 57.87
Facility 4 to Customer 26: 149.40
Facility 4 to Customer 27: 57.71
Facility 4 to Customer 28: 111.04
Facility 4 to Customer 29: 83.26
Facility 4 to Customer 30: 62.59
Facility 4 to Customer 31: 20.52
Facility 4 to Customer 32: 12.53
Facility 4 to Customer 33: 20.62
Facility 4 to Customer 34: 82.98
Facility 4 to Customer 35: 71.06
Facility 4 to Customer 36: 146.74
Facility 4 to Customer 37: 117.71
Facility 4 to Customer 38: 41.62
Facility 4 to Customer 39: 110.22
Facility 4 to Customer 40: 77.88
Facility 4 to Customer 41: 76.49
Facility 4 to Customer 42: 57.94
Facility 4 to Customer 43: 13.89
Facility 4 to Customer 44: 46.04
Facility 4 to Customer 45: 16.76
Facility 4 to Customer 46: 120.03
Facility 4 to Customer 47: 82.76
Facility 4 to Customer 48: 70.21
Facility 4 to Customer 49: 68.77
Facility 4 to Customer 50: 142.71
Facility 4 to Customer 51: 76.90
Facility 4 to Customer 52: 46.10
Facility 4 to Customer 53: 91.09
Facility 4 to Customer 54: 92.91
Facility 4 to Customer 55: 18.38
Facility 4 to Customer 56: 86.12
Facility 4 to Customer 57: 60.88
Facility 4 to Customer 58: 70.84
Facility 4 to Customer 59: 42.49
Facility 4 to Customer 60: 96.52
Facility 4 to Customer 61: 69.07
Facility 4 to Customer 62: 91.24
Facility 4 to Customer 63: 89.47
Facility 4 to Customer 64: 55.46
Facility 4 to Customer 65: 62.94
Facility 4 to Customer 66: 126.50
Facility 4 to Customer 67: 48.47
Facility 4 to Customer 68: 26.93
Facility 4 to Customer 69: 110.86
Facility 4 to Customer 70: 47.76
Facility 4 to Customer 71: 75.43
Facility 4 to Customer 72: 71.18
Facility 4 to Customer 73: 45.40
Facility 4 to Customer 74: 7.62
Facility 4 to Customer 75: 118.36
Facility 4 to Customer 76: 72.35
Facility 4 to Customer 77: 132.52
Facility 4 to Customer 78: 148.86
Facility 4 to Customer 79: 33.84
Facility 4 to Customer 80: 39.62
Facility 4 to Customer 81: 76.16
Facility 4 to Customer 82: 130.60
Facility 4 to Customer 83: 112.20
Facility 4 to Customer 84: 98.68
Facility 4 to Customer 85: 71.20
Facility 4 to Customer 86: 97.27
Facility 4 to Customer 87: 54.04
Facility 4 to Customer 88: 77.49
Facility 4 to Customer 89: 101.07
Facility 4 to Customer 90: 35.23
Facility 4 to Customer 91: 99.62
Facility 4 to Customer 92: 80.13
Facility 4 to Customer 93: 82.39
Facility 4 to Customer 94: 67.42
Facility 4 to Customer 95: 15.81
Facility 4 to Customer 96: 113.32
Facility 4 to Customer 97: 123.63
Facility 4 to Customer 98: 58.31
Facility 4 to Customer 99: 82.01
Facility 4 to Customer 100: 58.69
Facility 4 to Customer 101: 22.02
Facility 4 to Customer 102: 99.01
Facility 4 to Customer 103: 146.45
Facility 4 to Customer 104: 40.20
Facility 4 to Customer 105: 36.89
Facility 4 to Customer 106: 108.05
Facility 4 to Customer 107: 102.79
Facility 4 to Customer 108: 22.14
Facility 4 to Customer 109: 128.00
Facility 4 to Customer 110: 32.56
Facility 4 to Customer 111: 137.67
Facility 4 to Customer 112: 54.20
Facility 4 to Customer 113: 156.25
Facility 4 to Customer 114: 38.83
Facility 4 to Customer 115: 95.82
Facility 4 to Customer 116: 38.90
Facility 4 to Customer 117: 126.38
Facility 4 to Customer 118: 88.01
Facility 4 to Customer 119: 93.47
Facility 4 to Customer 120: 113.76
Facility 4 to Customer 121: 114.95
Facility 4 to Customer 122: 102.42
Facility 4 to Customer 123: 27.00
Facility 4 to Customer 124: 58.03
Facility 4 to Customer 125: 44.10
Facility 4 to Customer 126: 53.08
Facility 4 to Customer 127: 77.41
Facility 4 to Customer 128: 115.43
Facility 4 to Customer 129: 128.86
Facility 5 to Customer 0: 123.22
Facility 5 to Customer 1: 36.88
Facility 5 to Customer 2: 50.04
Facility 5 to Customer 3: 103.59
Facility 5 to Customer 4: 26.63
Facility 5 to Customer 5: 34.01
Facility 5 to Customer 6: 54.82
Facility 5 to Customer 7: 116.39
Facility 5 to Customer 8: 89.27
Facility 5 to Customer 9: 133.15
Facility 5 to Customer 10: 126.37
Facility 5 to Customer 11: 81.22
Facility 5 to Customer 12: 124.28
Facility 5 to Customer 13: 43.27
Facility 5 to Customer 14: 70.11
Facility 5 to Customer 15: 36.06
Facility 5 to Customer 16: 115.97
Facility 5 to Customer 17: 52.01
Facility 5 to Customer 18: 63.01
Facility 5 to Customer 19: 101.39
Facility 5 to Customer 20: 107.79
Facility 5 to Customer 21: 110.16
Facility 5 to Customer 22: 90.80
Facility 5 to Customer 23: 13.60
Facility 5 to Customer 24: 96.10
Facility 5 to Customer 25: 81.02
Facility 5 to Customer 26: 76.24
Facility 5 to Customer 27: 147.76
Facility 5 to Customer 28: 135.25
Facility 5 to Customer 29: 143.84
Facility 5 to Customer 30: 146.58
Facility 5 to Customer 31: 110.42
Facility 5 to Customer 32: 119.97
Facility 5 to Customer 33: 122.10
Facility 5 to Customer 34: 69.20
Facility 5 to Customer 35: 80.05
Facility 5 to Customer 36: 76.40
Facility 5 to Customer 37: 18.38
Facility 5 to Customer 38: 99.05
Facility 5 to Customer 39: 21.21
Facility 5 to Customer 40: 50.60
Facility 5 to Customer 41: 70.77
Facility 5 to Customer 42: 136.69
Facility 5 to Customer 43: 125.92
Facility 5 to Customer 44: 105.80
Facility 5 to Customer 45: 129.36
Facility 5 to Customer 46: 59.21
Facility 5 to Customer 47: 48.04
Facility 5 to Customer 48: 145.67
Facility 5 to Customer 49: 71.45
Facility 5 to Customer 50: 23.43
Facility 5 to Customer 51: 72.25
Facility 5 to Customer 52: 98.47
Facility 5 to Customer 53: 52.01
Facility 5 to Customer 54: 100.18
Facility 5 to Customer 55: 114.77
Facility 5 to Customer 56: 42.95
Facility 5 to Customer 57: 82.46
Facility 5 to Customer 58: 144.28
Facility 5 to Customer 59: 101.79
Facility 5 to Customer 60: 100.65
Facility 5 to Customer 61: 164.66
Facility 5 to Customer 62: 119.20
Facility 5 to Customer 63: 141.48
Facility 5 to Customer 64: 74.15
Facility 5 to Customer 65: 84.29
Facility 5 to Customer 66: 12.04
