Facility Location Problem Instance
Number of facilities: 50
Number of customers: 80
Grid size: 200x200
Facilities coordinates (x, y):
Facility 1 to Customer 36: 31.89
Facility 1 to Customer 37: 64.13
Facility 1 to Customer 38: 78.26
Facility 1 to Customer 39: 131.95
Facility 1 to Customer 40: 67.36
Facility 1 to Customer 41: 100.90
Facility 1 to Customer 42: 20.52
Facility 1 to Customer 43: 76.16
Facility 1 to Customer 44: 122.58
Facility 1 to Customer 45: 103.86
Facility 1 to Customer 46: 79.56
Facility 1 to Customer 47: 149.24
Facility 1 to Customer 48: 36.88
Facility 1 to Customer 49: 110.16
Facility 1 to Customer 50: 27.20
Facility 1 to Customer 51: 92.66
Facility 1 to Customer 52: 126.62
Facility 1 to Customer 53: 70.01
Facility 1 to Customer 54: 77.25
Facility 1 to Customer 55: 35.69
Facility 1 to Customer 56: 127.13
Facility 1 to Customer 57: 65.01
Facility 1 to Customer 58: 47.80
Facility 1 to Customer 59: 72.44
Facility 1 to Customer 60: 110.54
Facility 1 to Customer 61: 123.79
Facility 1 to Customer 62: 71.70
Facility 1 to Customer 63: 97.49
Facility 1 to Customer 64: 125.40
Facility 1 to Customer 65: 105.95
Facility 1 to Customer 66: 66.53
Facility 1 to Customer 67: 79.08
Facility 1 to Customer 68: 67.07
Facility 1 to Customer 69: 61.40
Facility 1 to Customer 70: 82.86
Facility 1 to Customer 71: 39.40
Facility 1 to Customer 72: 71.17
Facility 1 to Customer 73: 107.70
Facility 1 to Customer 74: 38.48
Facility 1 to Customer 75: 42.94
Facility 1 to Customer 76: 61.00
Facility 1 to Customer 77: 87.73
Facility 1 to Customer 78: 44.69
Facility 1 to Customer 79: 114.06
Facility 2 to Customer 0: 38.90
Facility 2 to Customer 1: 70.23
Facility 2 to Customer 2: 89.14
Facility 2 to Customer 3: 161.52
Facility 2 to Customer 4: 92.54
Facility 2 to Customer 5: 131.04
Facility 2 to Customer 6: 129.42
Facility 2 to Customer 7: 66.29
Facility 2 to Customer 8: 65.12
Facility 2 to Customer 9: 115.00
Facility 2 to Customer 10: 70.26
Facility 2 to Customer 11: 39.05
Facility 2 to Customer 12: 50.70
Facility 2 to Customer 13: 148.81
Facility 2 to Customer 14: 51.40
Facility 2 to Customer 15: 68.15
Facility 2 to Customer 16: 89.44
Facility 2 to Customer 17: 97.16
Facility 2 to Customer 18: 113.23
Facility 2 to Customer 19: 77.99
Facility 2 to Customer 20: 59.03
Facility 2 to Customer 21: 44.05
Facility 2 to Customer 22: 92.96
Facility 2 to Customer 23: 46.10
Facility 2 to Customer 24: 55.79
Facility 2 to Customer 25: 34.06
Facility 2 to Customer 26: 113.64
Facility 2 to Customer 27: 61.85
Facility 2 to Customer 28: 55.44
Facility 2 to Customer 29: 71.11
Facility 2 to Customer 30: 90.43
Facility 2 to Customer 31: 48.75
Facility 2 to Customer 32: 109.60
Facility 2 to Customer 33: 78.64
Facility 2 to Customer 34: 92.02
Facility 2 to Customer 35: 143.89
Facility 2 to Customer 36: 58.82
Facility 2 to Customer 37: 34.44
Facility 2 to Customer 38: 109.55
Facility 2 to Customer 39: 151.82
Facility 2 to Customer 40: 50.70
Facility 2 to Customer 41: 125.78
Facility 2 to Customer 42: 20.25
Facility 2 to Customer 43: 106.23
Facility 2 to Customer 44: 106.89
Facility 2 to Customer 45: 131.88
Facility 2 to Customer 46: 95.41
Facility 2 to Customer 47: 131.76
Facility 2 to Customer 48: 45.79
Facility 2 to Customer 49: 119.22
Facility 2 to Customer 50: 24.84
Facility 2 to Customer 51: 75.59
Facility 2 to Customer 52: 152.27
Facility 2 to Customer 53: 93.65
Facility 2 to Customer 54: 91.44
Facility 2 to Customer 55: 67.74
Facility 2 to Customer 56: 124.20
Facility 2 to Customer 57: 70.24
Facility 2 to Customer 58: 76.97
Facility 2 to Customer 59: 73.05
Facility 2 to Customer 60: 91.53
Facility 2 to Customer 61: 107.04
Facility 2 to Customer 62: 54.13
Facility 2 to Customer 63: 100.13
Facility 2 to Customer 64: 109.59
Facility 2 to Customer 65: 122.87
Facility 2 to Customer 66: 45.31
Facility 2 to Customer 67: 52.40
Facility 2 to Customer 68: 81.39
Facility 2 to Customer 69: 93.54
Facility 2 to Customer 70: 54.71
Facility 2 to Customer 71: 42.15
Facility 2 to Customer 72: 101.61
Facility 2 to Customer 73: 122.67
Facility 2 to Customer 74: 41.23
Facility 2 to Customer 75: 73.68
Facility 2 to Customer 76: 66.41
Facility 2 to Customer 77: 118.60
Facility 2 to Customer 78: 26.08
Facility 2 to Customer 79: 103.85
Facility 3 to Customer 0: 105.48
Facility 3 to Customer 1: 184.44
Facility 3 to Customer 2: 50.48
Facility 3 to Customer 3: 154.05
Facility 3 to Customer 4: 62.24
Facility 3 to Customer 5: 230.95
Facility 3 to Customer 6: 139.09
Facility 3 to Customer 7: 171.59
Facility 3 to Customer 8: 79.31
Facility 3 to Customer 9: 48.04
Facility 3 to Customer 10: 141.65
Facility 3 to Customer 11: 161.53
Facility 3 to Customer 12: 76.03
Facility 3 to Customer 13: 135.03
Facility 3 to Customer 14: 123.04
Facility 3 to Customer 15: 101.79
Facility 3 to Customer 16: 168.60
Facility 3 to Customer 17: 175.65
Facility 3 to Customer 18: 231.22
Facility 3 to Customer 19: 198.65
Facility 3 to Customer 20: 135.21
Facility 3 to Customer 21: 152.19
Facility 3 to Customer 22: 169.26
Facility 3 to Customer 23: 87.82
Facility 3 to Customer 24: 174.16
Facility 3 to Customer 25: 119.71
Facility 3 to Customer 26: 205.53
Facility 3 to Customer 27: 175.51
Facility 3 to Customer 28: 150.01
Facility 3 to Customer 29: 192.85
Facility 3 to Customer 30: 41.05
Facility 3 to Customer 31: 132.28
Facility 3 to Customer 32: 151.92
Facility 3 to Customer 33: 50.61
Facility 3 to Customer 34: 58.87
Facility 3 to Customer 35: 176.57
Facility 3 to Customer 36: 67.54
Facility 3 to Customer 37: 160.46
Facility 3 to Customer 38: 36.88
Facility 3 to Customer 39: 168.72
Facility 3 to Customer 40: 165.32
Facility 3 to Customer 41: 15.65
Facility 3 to Customer 42: 106.28
Facility 3 to Customer 43: 90.03
Facility 3 to Customer 44: 218.45
Facility 3 to Customer 45: 115.07
Facility 3 to Customer 46: 142.67
Facility 3 to Customer 47: 245.58
Facility 3 to Customer 48: 126.67
Facility 3 to Customer 49: 178.44
Facility 3 to Customer 50: 104.81
Facility 3 to Customer 51: 190.00
Facility 3 to Customer 52: 142.01
Facility 3 to Customer 53: 36.00
Facility 3 to Customer 54: 61.10
Facility 3 to Customer 55: 75.82
Facility 3 to Customer 56: 211.23
Facility 3 to Customer 57: 85.33
Facility 3 to Customer 58: 91.92
Facility 3 to Customer 59: 95.57
Facility 3 to Customer 60: 208.21
Facility 3 to Customer 61: 220.23
Facility 3 to Customer 62: 169.75
Facility 3 to Customer 63: 178.10
Facility 3 to Customer 64: 221.27
Facility 3 to Customer 65: 158.11
Facility 3 to Customer 66: 134.09
Facility 3 to Customer 67: 152.21
Facility 3 to Customer 68: 63.35
Facility 3 to Customer 69: 61.85
Facility 3 to Customer 70: 180.34
Facility 3 to Customer 71: 132.65
Facility 3 to Customer 72: 33.62
Facility 3 to Customer 73: 164.21
Facility 3 to Customer 74: 132.01
Facility 3 to Customer 75: 84.31
Facility 3 to Customer 76: 146.00
Facility 3 to Customer 77: 86.15
Facility 3 to Customer 78: 120.84
Facility 3 to Customer 79: 206.48
Facility 4 to Customer 0: 86.33
Facility 4 to Customer 1: 132.10
Facility 4 to Customer 2: 60.96
Facility 4 to Customer 3: 97.67
Facility 4 to Customer 4: 53.01
Facility 4 to Customer 5: 120.21
Facility 4 to Customer 6: 65.86
Facility 4 to Customer 7: 66.48
Facility 4 to Customer 8: 32.65
Facility 4 to Customer 9: 77.18
Facility 4 to Customer 10: 30.48
Facility 4 to Customer 11: 74.81
Facility 4 to Customer 12: 54.00
Facility 4 to Customer 13: 85.15
Facility 4 to Customer 14: 18.00
Facility 4 to Customer 15: 111.68
Facility 4 to Customer 16: 57.43
Facility 4 to Customer 17: 64.66
Facility 4 to Customer 18: 128.32
Facility 4 to Customer 19: 101.61
Facility 4 to Customer 20: 25.94
Facility 4 to Customer 21: 107.94
Facility 4 to Customer 22: 58.31
Facility 4 to Customer 23: 78.34
Facility 4 to Customer 24: 116.76
Facility 4 to Customer 25: 90.70
Facility 4 to Customer 26: 94.37
Facility 4 to Customer 27: 124.34
Facility 4 to Customer 28: 44.27
Facility 4 to Customer 29: 128.16
Facility 4 to Customer 30: 93.96
Facility 4 to Customer 31: 28.16
Facility 4 to Customer 32: 52.77
Facility 4 to Customer 33: 63.51
Facility 4 to Customer 34: 109.77
Facility 4 to Customer 35: 86.40
Facility 4 to Customer 36: 59.41
Facility 4 to Customer 37: 84.12
Facility 4 to Customer 38: 79.40
Facility 4 to Customer 39: 90.43
Facility 4 to Customer 40: 68.26
Facility 4 to Customer 41: 118.85
Facility 4 to Customer 42: 61.06
Facility 4 to Customer 43: 49.00
Facility 4 to Customer 44: 111.89
Facility 4 to Customer 45: 69.46
Facility 4 to Customer 46: 39.12
Facility 4 to Customer 47: 138.92
Facility 4 to Customer 48: 25.08
Facility 4 to Customer 49: 72.84
Facility 4 to Customer 50: 68.48
Facility 4 to Customer 51: 87.93
Facility 4 to Customer 52: 88.41
Facility 4 to Customer 53: 93.64
Facility 4 to Customer 54: 110.55
Facility 4 to Customer 55: 35.85
Facility 4 to Customer 56: 100.12
Facility 4 to Customer 57: 104.24
Facility 4 to Customer 58: 22.85
Facility 4 to Customer 59: 112.81
Facility 4 to Customer 60: 105.95
Facility 4 to Customer 61: 114.49
Facility 4 to Customer 62: 72.44
Facility 4 to Customer 63: 67.23
Facility 4 to Customer 64: 114.61
Facility 4 to Customer 65: 64.56
Facility 4 to Customer 66: 106.04
Facility 4 to Customer 67: 116.00
Facility 4 to Customer 68: 101.18
Facility 4 to Customer 69: 53.82
Facility 4 to Customer 70: 96.88
Facility 4 to Customer 71: 33.06
Facility 4 to Customer 72: 77.99
Facility 4 to Customer 73: 66.91
Facility 4 to Customer 74: 33.14
Facility 4 to Customer 75: 27.66
Facility 4 to Customer 76: 35.61
Facility 4 to Customer 77: 63.03
Facility 4 to Customer 78: 84.20
Facility 4 to Customer 79: 97.01
Facility 5 to Customer 0: 138.18
Facility 5 to Customer 1: 143.76
Facility 5 to Customer 2: 135.25
Facility 5 to Customer 3: 116.16
Facility 5 to Customer 4: 125.90
Facility 5 to Customer 5: 48.02
Facility 5 to Customer 6: 88.68
Facility 5 to Customer 7: 40.25
Facility 5 to Customer 8: 106.78
Facility 5 to Customer 9: 148.66
Facility 5 to Customer 10: 44.10
Facility 5 to Customer 11: 77.08
Facility 5 to Customer 12: 122.20
Facility 5 to Customer 13: 115.73
Facility 5 to Customer 14: 65.39
Facility 5 to Customer 15: 167.43
Facility 5 to Customer 16: 17.03
Facility 5 to Customer 17: 11.18
Facility 5 to Customer 18: 75.95
Facility 5 to Customer 19: 70.00
Facility 5 to Customer 20: 52.39
Facility 5 to Customer 21: 134.77
Facility 5 to Customer 22: 17.20
Facility 5 to Customer 23: 138.28
Facility 5 to Customer 24: 129.25
Facility 5 to Customer 25: 135.18
Facility 5 to Customer 26: 20.81
Facility 5 to Customer 27: 139.53
Facility 5 to Customer 28: 46.04
Facility 5 to Customer 29: 129.62
Facility 5 to Customer 30: 165.95
Facility 5 to Customer 31: 59.20
Facility 5 to Customer 32: 53.60
Facility 5 to Customer 33: 137.38
Facility 5 to Customer 34: 178.35
Facility 5 to Customer 35: 71.78
Facility 5 to Customer 36: 129.47
Facility 5 to Customer 37: 93.23
Facility 5 to Customer 38: 152.84
Facility 5 to Customer 39: 90.03
Facility 5 to Customer 40: 59.09
Facility 5 to Customer 41: 193.05
Facility 5 to Customer 42: 112.64
Facility 5 to Customer 43: 110.68
Facility 5 to Customer 44: 54.33
Facility 5 to Customer 45: 112.93
Facility 5 to Customer 46: 51.48
Facility 5 to Customer 47: 76.66
Facility 5 to Customer 48: 64.85
Facility 5 to Customer 49: 35.11
Facility 5 to Customer 50: 120.50
Facility 5 to Customer 51: 52.50
Facility 5 to Customer 52: 114.16
Facility 5 to Customer 53: 166.37
Facility 5 to Customer 54: 178.68
Facility 5 to Customer 55: 110.11
Facility 5 to Customer 56: 25.94
Facility 5 to Customer 57: 165.39
Facility 5 to Customer 58: 94.79
Facility 5 to Customer 59: 171.06
Facility 5 to Customer 60: 61.33
Facility 5 to Customer 61: 58.55
Facility 5 to Customer 62: 59.06
Facility 5 to Customer 63: 10.20
Facility 5 to Customer 64: 56.14
Facility 5 to Customer 65: 62.03
Facility 5 to Customer 66: 144.68
Facility 5 to Customer 67: 145.60
Facility 5 to Customer 68: 168.59
Facility 5 to Customer 69: 126.59
Facility 5 to Customer 70: 89.63
Facility 5 to Customer 71: 62.97
Facility 5 to Customer 72: 152.27
Facility 5 to Customer 73: 55.33
Facility 5 to Customer 74: 63.95
Facility 5 to Customer 75: 101.53
Facility 5 to Customer 76: 41.23
Facility 5 to Customer 77: 123.66
Facility 5 to Customer 78: 127.19
Facility 5 to Customer 79: 33.02
Facility 6 to Customer 0: 41.87
Facility 6 to Customer 1: 117.05
Facility 6 to Customer 2: 74.20
Facility 6 to Customer 3: 187.54
Facility 6 to Customer 4: 88.20
Facility 6 to Customer 5: 206.16
Facility 6 to Customer 6: 161.61
Facility 6 to Customer 7: 141.03
Facility 6 to Customer 8: 78.59
Facility 6 to Customer 9: 96.26
Facility 6 to Customer 10: 128.88
Facility 6 to Customer 11: 116.61
Facility 6 to Customer 12: 51.24
Facility 6 to Customer 13: 169.94
Facility 6 to Customer 14: 105.80
Facility 6 to Customer 15: 27.07
Facility 6 to Customer 16: 154.56
Facility 6 to Customer 17: 162.61
Facility 6 to Customer 18: 190.80
Facility 6 to Customer 19: 155.42
Facility 6 to Customer 20: 118.38
Facility 6 to Customer 21: 85.91
Facility 6 to Customer 22: 157.00
Facility 6 to Customer 23: 32.20
Facility 6 to Customer 24: 110.02
Facility 6 to Customer 25: 54.92
Facility 6 to Customer 26: 185.65
Facility 6 to Customer 27: 108.63
Facility 6 to Customer 28: 124.62
Facility 6 to Customer 29: 129.71
Facility 6 to Customer 30: 35.34
Facility 6 to Customer 31: 110.42
Facility 6 to Customer 32: 157.62
Facility 6 to Customer 33: 58.25
Facility 6 to Customer 34: 18.44
Facility 6 to Customer 35: 190.22
Facility 6 to Customer 36: 47.54
Facility 6 to Customer 37: 108.93
Facility 6 to Customer 38: 83.87
Facility 6 to Customer 39: 190.41
Facility 6 to Customer 40: 127.63
Facility 6 to Customer 41: 66.07
Facility 6 to Customer 42: 59.48
Facility 6 to Customer 43: 118.07
Facility 6 to Customer 44: 184.20
Facility 6 to Customer 45: 148.95
Facility 6 to Customer 46: 144.22
Facility 6 to Customer 47: 209.40
Facility 6 to Customer 48: 104.92
Facility 6 to Customer 49: 177.10
Facility 6 to Customer 50: 53.00
Facility 6 to Customer 51: 152.98
Facility 6 to Customer 52: 175.80
Facility 6 to Customer 53: 40.72
Facility 6 to Customer 54: 16.76
Facility 6 to Customer 55: 77.49
Facility 6 to Customer 56: 194.79
Facility 6 to Customer 57: 11.18
Facility 6 to Customer 58: 99.46
Facility 6 to Customer 59: 20.62
Facility 6 to Customer 60: 169.19
Facility 6 to Customer 61: 184.55
Facility 6 to Customer 62: 131.37
Facility 6 to Customer 63: 165.56
Facility 6 to Customer 64: 186.94
Facility 6 to Customer 65: 168.58
Facility 6 to Customer 66: 64.85
Facility 6 to Customer 67: 82.86
Facility 6 to Customer 68: 11.70
Facility 6 to Customer 69: 88.75
Facility 6 to Customer 70: 129.40
Facility 6 to Customer 71: 106.74
Facility 6 to Customer 72: 72.47
Facility 6 to Customer 73: 171.75
Facility 6 to Customer 74: 105.77
Facility 6 to Customer 75: 90.80
Facility 6 to Customer 76: 129.07
Facility 6 to Customer 77: 123.42
Facility 6 to Customer 78: 59.67
Facility 6 to Customer 79: 179.11
Facility 7 to Customer 0: 48.10
Facility 7 to Customer 1: 47.42
Facility 7 to Customer 2: 112.00
Facility 7 to Customer 3: 181.82
Facility 7 to Customer 4: 115.85
Facility 7 to Customer 5: 130.65
Facility 7 to Customer 6: 149.31
Facility 7 to Customer 7: 69.72
Facility 7 to Customer 8: 88.46
Facility 7 to Customer 9: 138.09
Facility 7 to Customer 10: 85.60
Facility 7 to Customer 11: 34.06
Facility 7 to Customer 12: 72.56
Facility 7 to Customer 13: 170.04
Facility 7 to Customer 14: 70.29
Facility 7 to Customer 15: 73.78
Facility 7 to Customer 16: 99.92
Facility 7 to Customer 17: 106.98
Facility 7 to Customer 18: 104.20
Facility 7 to Customer 19: 68.94
Facility 7 to Customer 20: 75.17
Facility 7 to Customer 21: 26.40
Facility 7 to Customer 22: 103.87
Facility 7 to Customer 23: 61.40
Facility 7 to Customer 24: 32.57
Facility 7 to Customer 25: 36.62
Facility 7 to Customer 26: 117.52
Facility 7 to Customer 27: 39.45
Facility 7 to Customer 28: 66.19
Facility 7 to Customer 29: 48.00
Facility 7 to Customer 30: 108.75
Facility 7 to Customer 31: 65.12
Facility 7 to Customer 32: 126.37
Facility 7 to Customer 33: 100.72
Facility 7 to Customer 34: 106.40
Facility 7 to Customer 35: 160.00
Facility 7 to Customer 36: 80.23
Facility 7 to Customer 37: 20.62
Facility 7 to Customer 38: 132.19
Facility 7 to Customer 39: 169.80
Facility 7 to Customer 40: 51.16
Facility 7 to Customer 41: 144.70
Facility 7 to Customer 42: 40.61
Facility 7 to Customer 43: 129.10
Facility 7 to Customer 44: 102.36
Facility 7 to Customer 45: 153.88
Facility 7 to Customer 46: 112.61
Facility 7 to Customer 47: 124.62
Facility 7 to Customer 48: 63.70
Facility 7 to Customer 49: 131.95
Facility 7 to Customer 50: 41.79
Facility 7 to Customer 51: 72.01
Facility 7 to Customer 52: 173.10
Facility 7 to Customer 53: 112.54
Facility 7 to Customer 54: 105.42
Facility 7 to Customer 55: 91.08
Facility 7 to Customer 56: 129.00
Facility 7 to Customer 57: 80.62
Facility 7 to Customer 58: 99.72
Facility 7 to Customer 59: 80.21
Facility 7 to Customer 60: 84.76
Facility 7 to Customer 61: 101.53
Facility 7 to Customer 62: 53.00
Facility 7 to Customer 63: 109.79
Facility 7 to Customer 64: 104.81
Facility 7 to Customer 65: 139.82
Facility 7 to Customer 66: 38.47
Facility 7 to Customer 67: 37.00
Facility 7 to Customer 68: 96.02
Facility 7 to Customer 69: 116.84
Facility 7 to Customer 70: 40.00
Facility 7 to Customer 71: 58.05
Facility 7 to Customer 72: 123.79
Facility 7 to Customer 73: 138.60
Facility 7 to Customer 74: 57.31
Facility 7 to Customer 75: 96.84
Facility 7 to Customer 76: 80.16
Facility 7 to Customer 77: 141.68
Facility 7 to Customer 78: 30.41
Facility 7 to Customer 79: 104.12
Facility 8 to Customer 0: 95.48
Facility 8 to Customer 1: 156.26
Facility 8 to Customer 2: 34.93
Facility 8 to Customer 3: 87.66
Facility 8 to Customer 4: 21.95
Facility 8 to Customer 5: 151.98
Facility 8 to Customer 6: 62.17
Facility 8 to Customer 7: 100.66
Facility 8 to Customer 8: 24.04
Facility 8 to Customer 9: 44.05
Facility 8 to Customer 10: 62.68
Facility 8 to Customer 11: 106.00
Facility 8 to Customer 12: 52.80
Facility 8 to Customer 13: 70.72
Facility 8 to Customer 14: 51.42
Facility 8 to Customer 15: 114.55
Facility 8 to Customer 16: 87.78
Facility 8 to Customer 17: 94.05
Facility 8 to Customer 18: 162.48
Facility 8 to Customer 19: 135.37
Facility 8 to Customer 20: 60.01
Facility 8 to Customer 21: 128.35
Facility 8 to Customer 22: 87.68
Facility 8 to Customer 23: 81.84
Facility 8 to Customer 24: 141.68
Facility 8 to Customer 25: 104.20
Facility 8 to Customer 26: 125.32
Facility 8 to Customer 27: 147.83
Facility 8 to Customer 28: 78.43
Facility 8 to Customer 29: 155.54
Facility 8 to Customer 30: 78.16
Facility 8 to Customer 31: 61.85
Facility 8 to Customer 32: 68.01
Facility 8 to Customer 33: 45.18
Facility 8 to Customer 34: 98.84
Facility 8 to Customer 35: 95.34
Facility 8 to Customer 36: 53.24
Facility 8 to Customer 37: 112.87
Facility 8 to Customer 38: 48.83
Facility 8 to Customer 39: 91.79
Facility 8 to Customer 40: 101.61
Facility 8 to Customer 41: 94.56
Facility 8 to Customer 42: 75.47
Facility 8 to Customer 43: 20.81
Facility 8 to Customer 44: 145.79
Facility 8 to Customer 45: 50.45
Facility 8 to Customer 46: 58.67
Facility 8 to Customer 47: 172.71
Facility 8 to Customer 48: 57.87
Facility 8 to Customer 49: 94.37
Facility 8 to Customer 50: 80.80
Facility 8 to Customer 51: 122.07
Facility 8 to Customer 52: 76.16
Facility 8 to Customer 53: 76.00
Facility 8 to Customer 54: 100.22
Facility 8 to Customer 55: 23.60
Facility 8 to Customer 56: 129.50
Facility 8 to Customer 57: 102.88
Facility 8 to Customer 58: 11.40
Facility 8 to Customer 59: 113.37
Facility 8 to Customer 60: 140.12
Facility 8 to Customer 61: 148.50
Facility 8 to Customer 62: 105.91
Facility 8 to Customer 63: 96.21
Facility 8 to Customer 64: 148.49
Facility 8 to Customer 65: 75.31
Facility 8 to Customer 66: 121.02
Facility 8 to Customer 67: 134.46
Facility 8 to Customer 68: 92.72
Facility 8 to Customer 69: 22.47
Facility 8 to Customer 70: 128.00
Facility 8 to Customer 71: 65.76
Facility 8 to Customer 72: 50.70
Facility 8 to Customer 73: 80.78
Facility 8 to Customer 74: 65.62
Facility 8 to Customer 75: 12.53
Facility 8 to Customer 76: 68.96
Facility 8 to Customer 77: 32.57
Facility 8 to Customer 78: 99.57
Facility 8 to Customer 79: 130.08
Facility 9 to Customer 0: 133.99
Facility 9 to Customer 1: 156.08
Facility 9 to Customer 2: 113.65
Facility 9 to Customer 3: 86.83
Facility 9 to Customer 4: 102.34
Facility 9 to Customer 5: 77.47
Facility 9 to Customer 6: 58.22
Facility 9 to Customer 7: 56.60
Facility 9 to Customer 8: 87.92
Facility 9 to Customer 9: 123.43
Facility 9 to Customer 10: 31.58
Facility 9 to Customer 11: 88.46
Facility 9 to Customer 12: 108.90
Facility 9 to Customer 13: 85.29
