Facility Location Problem Instance
Number of facilities: 50
Number of customers: 80
Grid size: 200x200
Facilities coordinates (x, y):
Facility 0 to Customer 75: 118.53
Facility 0 to Customer 76: 168.07
Facility 0 to Customer 77: 164.98
Facility 0 to Customer 78: 172.63
Facility 0 to Customer 79: 189.06
Facility 1 to Customer 0: 156.97
Facility 1 to Customer 1: 136.53
Facility 1 to Customer 2: 67.01
Facility 1 to Customer 3: 24.84
Facility 1 to Customer 4: 31.62
Facility 1 to Customer 5: 156.20
Facility 1 to Customer 6: 55.73
Facility 1 to Customer 7: 182.63
Facility 1 to Customer 8: 186.97
Facility 1 to Customer 9: 49.04
Facility 1 to Customer 10: 107.33
Facility 1 to Customer 11: 93.91
Facility 1 to Customer 12: 154.39
Facility 1 to Customer 13: 179.40
Facility 1 to Customer 14: 157.38
Facility 1 to Customer 15: 98.08
Facility 1 to Customer 16: 132.14
Facility 1 to Customer 17: 19.70
Facility 1 to Customer 18: 137.30
Facility 1 to Customer 19: 34.53
Facility 1 to Customer 20: 160.23
Facility 1 to Customer 21: 53.01
Facility 1 to Customer 22: 128.79
Facility 1 to Customer 23: 138.58
Facility 1 to Customer 24: 135.06
Facility 1 to Customer 25: 128.32
Facility 1 to Customer 26: 137.53
Facility 1 to Customer 27: 177.37
Facility 1 to Customer 28: 82.49
Facility 1 to Customer 29: 127.14
Facility 1 to Customer 30: 118.34
Facility 1 to Customer 31: 16.55
Facility 1 to Customer 32: 84.65
Facility 1 to Customer 33: 162.31
Facility 1 to Customer 34: 75.93
Facility 1 to Customer 35: 32.20
Facility 1 to Customer 36: 165.42
Facility 1 to Customer 37: 130.78
Facility 1 to Customer 38: 197.01
Facility 1 to Customer 39: 71.87
Facility 1 to Customer 40: 161.60
Facility 1 to Customer 41: 94.34
Facility 1 to Customer 42: 156.32
Facility 1 to Customer 43: 177.78
Facility 1 to Customer 44: 88.65
Facility 1 to Customer 45: 78.16
Facility 1 to Customer 46: 212.88
Facility 1 to Customer 47: 167.53
Facility 1 to Customer 48: 28.18
Facility 1 to Customer 49: 209.23
Facility 1 to Customer 50: 64.85
Facility 1 to Customer 51: 186.95
Facility 1 to Customer 52: 33.97
Facility 1 to Customer 53: 188.22
Facility 1 to Customer 54: 119.34
Facility 1 to Customer 55: 120.81
Facility 1 to Customer 56: 130.39
Facility 1 to Customer 57: 39.46
Facility 1 to Customer 58: 156.24
Facility 1 to Customer 59: 99.04
Facility 1 to Customer 60: 120.50
Facility 1 to Customer 61: 185.97
Facility 1 to Customer 62: 44.72
Facility 1 to Customer 63: 148.03
Facility 1 to Customer 64: 124.91
Facility 1 to Customer 65: 42.44
Facility 1 to Customer 66: 124.04
Facility 1 to Customer 67: 116.11
Facility 1 to Customer 68: 198.25
Facility 1 to Customer 69: 91.30
Facility 1 to Customer 70: 167.36
Facility 1 to Customer 71: 161.51
Facility 1 to Customer 72: 156.28
Facility 1 to Customer 73: 52.80
Facility 1 to Customer 74: 25.96
Facility 1 to Customer 75: 145.62
Facility 1 to Customer 76: 171.69
Facility 1 to Customer 77: 172.53
Facility 1 to Customer 78: 181.84
Facility 1 to Customer 79: 196.22
Facility 2 to Customer 0: 127.04
Facility 2 to Customer 1: 103.02
Facility 2 to Customer 2: 13.89
Facility 2 to Customer 3: 62.18
Facility 2 to Customer 4: 57.14
Facility 2 to Customer 5: 81.32
Facility 2 to Customer 6: 29.07
Facility 2 to Customer 7: 107.86
Facility 2 to Customer 8: 124.56
Facility 2 to Customer 9: 80.50
Facility 2 to Customer 10: 64.85
Facility 2 to Customer 11: 30.68
Facility 2 to Customer 12: 80.02
Facility 2 to Customer 13: 121.08
Facility 2 to Customer 14: 100.62
Facility 2 to Customer 15: 93.15
Facility 2 to Customer 16: 137.06
Facility 2 to Customer 17: 66.19
Facility 2 to Customer 18: 81.39
Facility 2 to Customer 19: 82.66
Facility 2 to Customer 20: 94.41
Facility 2 to Customer 21: 52.43
Facility 2 to Customer 22: 67.36
Facility 2 to Customer 23: 119.85
Facility 2 to Customer 24: 61.66
Facility 2 to Customer 25: 84.59
Facility 2 to Customer 26: 76.06
Facility 2 to Customer 27: 109.66
Facility 2 to Customer 28: 29.15
Facility 2 to Customer 29: 71.70
Facility 2 to Customer 30: 49.19
Facility 2 to Customer 31: 72.62
Facility 2 to Customer 32: 34.93
Facility 2 to Customer 33: 90.43
Facility 2 to Customer 34: 4.00
Facility 2 to Customer 35: 67.42
Facility 2 to Customer 36: 100.85
Facility 2 to Customer 37: 60.31
Facility 2 to Customer 38: 123.17
Facility 2 to Customer 39: 14.76
Facility 2 to Customer 40: 88.10
Facility 2 to Customer 41: 71.17
Facility 2 to Customer 42: 82.05
Facility 2 to Customer 43: 103.62
Facility 2 to Customer 44: 93.41
Facility 2 to Customer 45: 102.30
Facility 2 to Customer 46: 142.30
Facility 2 to Customer 47: 100.22
Facility 2 to Customer 48: 49.00
Facility 2 to Customer 49: 149.51
Facility 2 to Customer 50: 13.42
Facility 2 to Customer 51: 117.44
Facility 2 to Customer 52: 63.60
Facility 2 to Customer 53: 131.61
Facility 2 to Customer 54: 50.09
Facility 2 to Customer 55: 46.01
Facility 2 to Customer 56: 59.67
Facility 2 to Customer 57: 84.12
Facility 2 to Customer 58: 82.35
Facility 2 to Customer 59: 59.30
Facility 2 to Customer 60: 51.88
Facility 2 to Customer 61: 131.95
Facility 2 to Customer 62: 87.21
Facility 2 to Customer 63: 79.25
Facility 2 to Customer 64: 59.41
Facility 2 to Customer 65: 54.63
Facility 2 to Customer 66: 65.80
Facility 2 to Customer 67: 50.22
Facility 2 to Customer 68: 130.91
Facility 2 to Customer 69: 31.58
Facility 2 to Customer 70: 92.66
Facility 2 to Customer 71: 86.47
Facility 2 to Customer 72: 87.46
Facility 2 to Customer 73: 37.22
Facility 2 to Customer 74: 52.92
Facility 2 to Customer 75: 122.19
Facility 2 to Customer 76: 96.63
Facility 2 to Customer 77: 98.08
Facility 2 to Customer 78: 108.26
Facility 2 to Customer 79: 121.46
Facility 3 to Customer 0: 79.48
Facility 3 to Customer 1: 58.31
Facility 3 to Customer 2: 69.64
Facility 3 to Customer 3: 85.16
Facility 3 to Customer 4: 85.51
Facility 3 to Customer 5: 114.02
Facility 3 to Customer 6: 76.12
Facility 3 to Customer 7: 136.62
Facility 3 to Customer 8: 182.12
Facility 3 to Customer 9: 43.46
Facility 3 to Customer 10: 126.14
Facility 3 to Customer 11: 48.37
Facility 3 to Customer 12: 124.78
Facility 3 to Customer 13: 106.94
Facility 3 to Customer 14: 85.43
Facility 3 to Customer 15: 31.30
Facility 3 to Customer 16: 75.18
Facility 3 to Customer 17: 58.82
Facility 3 to Customer 18: 142.61
Facility 3 to Customer 19: 106.28
Facility 3 to Customer 20: 151.09
Facility 3 to Customer 21: 25.50
Facility 3 to Customer 22: 127.66
Facility 3 to Customer 23: 64.28
Facility 3 to Customer 24: 111.77
Facility 3 to Customer 25: 52.20
Facility 3 to Customer 26: 135.95
Facility 3 to Customer 27: 114.14
Facility 3 to Customer 28: 37.64
Facility 3 to Customer 29: 133.22
Facility 3 to Customer 30: 106.78
Facility 3 to Customer 31: 88.24
Facility 3 to Customer 32: 95.75
Facility 3 to Customer 33: 108.07
Facility 3 to Customer 34: 58.52
Facility 3 to Customer 35: 94.83
Facility 3 to Customer 36: 158.04
Facility 3 to Customer 37: 79.25
Facility 3 to Customer 38: 145.06
Facility 3 to Customer 39: 47.17
Facility 3 to Customer 40: 111.88
Facility 3 to Customer 41: 16.12
Facility 3 to Customer 42: 127.01
Facility 3 to Customer 43: 128.76
Facility 3 to Customer 44: 32.65
Facility 3 to Customer 45: 48.51
Facility 3 to Customer 46: 151.61
Facility 3 to Customer 47: 155.42
Facility 3 to Customer 48: 55.66
Facility 3 to Customer 49: 136.34
Facility 3 to Customer 50: 51.08
Facility 3 to Customer 51: 125.60
Facility 3 to Customer 52: 92.96
Facility 3 to Customer 53: 114.28
Facility 3 to Customer 54: 107.49
Facility 3 to Customer 55: 93.74
Facility 3 to Customer 56: 79.43
Facility 3 to Customer 57: 55.07
Facility 3 to Customer 58: 108.67
Facility 3 to Customer 59: 26.68
Facility 3 to Customer 60: 109.60
Facility 3 to Customer 61: 110.80
Facility 3 to Customer 62: 115.13
Facility 3 to Customer 63: 90.01
Facility 3 to Customer 64: 67.19
Facility 3 to Customer 65: 35.85
Facility 3 to Customer 66: 127.00
Facility 3 to Customer 67: 109.79
Facility 3 to Customer 68: 132.97
Facility 3 to Customer 69: 43.91
Facility 3 to Customer 70: 122.38
Facility 3 to Customer 71: 125.94
Facility 3 to Customer 72: 142.00
Facility 3 to Customer 73: 34.00
Facility 3 to Customer 74: 74.95
Facility 3 to Customer 75: 69.63
Facility 3 to Customer 76: 134.71
Facility 3 to Customer 77: 125.45
Facility 3 to Customer 78: 130.19
Facility 3 to Customer 79: 148.97
Facility 4 to Customer 0: 156.42
Facility 4 to Customer 1: 132.83
Facility 4 to Customer 2: 23.35
Facility 4 to Customer 3: 31.02
Facility 4 to Customer 4: 24.19
Facility 4 to Customer 5: 114.04
Facility 4 to Customer 6: 7.81
Facility 4 to Customer 7: 140.46
Facility 4 to Customer 8: 134.77
Facility 4 to Customer 9: 80.00
Facility 4 to Customer 10: 56.61
Facility 4 to Customer 11: 66.37
Facility 4 to Customer 12: 107.20
Facility 4 to Customer 13: 157.54
Facility 4 to Customer 14: 136.69
Facility 4 to Customer 15: 111.20
Facility 4 to Customer 16: 153.44
Facility 4 to Customer 17: 53.41
Facility 4 to Customer 18: 85.23
Facility 4 to Customer 19: 47.93
Facility 4 to Customer 20: 108.34
Facility 4 to Customer 21: 61.03
Facility 4 to Customer 22: 76.69
Facility 4 to Customer 23: 145.01
Facility 4 to Customer 24: 87.10
Facility 4 to Customer 25: 117.05
Facility 4 to Customer 26: 85.38
Facility 4 to Customer 27: 146.37
Facility 4 to Customer 28: 60.75
Facility 4 to Customer 29: 75.03
Facility 4 to Customer 30: 68.26
Facility 4 to Customer 31: 43.00
Facility 4 to Customer 32: 32.56
Facility 4 to Customer 33: 126.21
Facility 4 to Customer 34: 40.00
Facility 4 to Customer 35: 32.89
Facility 4 to Customer 36: 113.36
Facility 4 to Customer 37: 96.90
Facility 4 to Customer 38: 157.16
Facility 4 to Customer 39: 44.38
Facility 4 to Customer 40: 122.87
Facility 4 to Customer 41: 95.00
Facility 4 to Customer 42: 108.91
Facility 4 to Customer 43: 137.44
Facility 4 to Customer 44: 107.21
Facility 4 to Customer 45: 108.05
Facility 4 to Customer 46: 178.22
Facility 4 to Customer 47: 115.85
Facility 4 to Customer 48: 37.54
Facility 4 to Customer 49: 186.23
Facility 4 to Customer 50: 36.06
Facility 4 to Customer 51: 153.81
Facility 4 to Customer 52: 28.79
Facility 4 to Customer 53: 167.91
Facility 4 to Customer 54: 69.26
Facility 4 to Customer 55: 75.77
Facility 4 to Customer 56: 96.21
Facility 4 to Customer 57: 77.79
Facility 4 to Customer 58: 116.81
Facility 4 to Customer 59: 88.84
Facility 4 to Customer 60: 70.11
Facility 4 to Customer 61: 167.84
Facility 4 to Customer 62: 51.04
Facility 4 to Customer 63: 115.97
Facility 4 to Customer 64: 96.21
Facility 4 to Customer 65: 56.36
Facility 4 to Customer 66: 71.84
Facility 4 to Customer 67: 65.01
Facility 4 to Customer 68: 167.60
Facility 4 to Customer 69: 66.19
Facility 4 to Customer 70: 125.67
Facility 4 to Customer 71: 116.06
Facility 4 to Customer 72: 105.12
Facility 4 to Customer 73: 47.68
Facility 4 to Customer 74: 26.25
Facility 4 to Customer 75: 149.16
Facility 4 to Customer 76: 126.18
Facility 4 to Customer 77: 131.53
Facility 4 to Customer 78: 142.69
Facility 4 to Customer 79: 153.94
Facility 5 to Customer 0: 136.85
Facility 5 to Customer 1: 115.25
Facility 5 to Customer 2: 65.97
Facility 5 to Customer 3: 116.76
Facility 5 to Customer 4: 110.68
Facility 5 to Customer 5: 28.32
Facility 5 to Customer 6: 80.32
Facility 5 to Customer 7: 53.85
Facility 5 to Customer 8: 85.70
Facility 5 to Customer 9: 132.91
Facility 5 to Customer 10: 73.82
Facility 5 to Customer 11: 53.24
Facility 5 to Customer 12: 23.77
Facility 5 to Customer 13: 100.12
Facility 5 to Customer 14: 86.83
Facility 5 to Customer 15: 128.60
Facility 5 to Customer 16: 169.85
Facility 5 to Customer 17: 123.00
Facility 5 to Customer 18: 64.03
Facility 5 to Customer 19: 135.00
Facility 5 to Customer 20: 55.47
Facility 5 to Customer 21: 103.32
Facility 5 to Customer 22: 48.37
Facility 5 to Customer 23: 140.21
Facility 5 to Customer 24: 13.60
Facility 5 to Customer 25: 92.78
Facility 5 to Customer 26: 52.04
Facility 5 to Customer 27: 74.63
Facility 5 to Customer 28: 65.00
Facility 5 to Customer 29: 60.02
Facility 5 to Customer 30: 29.07
Facility 5 to Customer 31: 128.06
Facility 5 to Customer 32: 62.01
Facility 5 to Customer 33: 48.85
Facility 5 to Customer 34: 57.00
Facility 5 to Customer 35: 119.97
Facility 5 to Customer 36: 62.65
Facility 5 to Customer 37: 36.69
Facility 5 to Customer 38: 71.84
Facility 5 to Customer 39: 64.63
Facility 5 to Customer 40: 41.34
Facility 5 to Customer 41: 102.62
Facility 5 to Customer 42: 25.96
Facility 5 to Customer 43: 52.40
Facility 5 to Customer 44: 133.78
Facility 5 to Customer 45: 149.05
Facility 5 to Customer 46: 97.62
Facility 5 to Customer 47: 57.20
Facility 5 to Customer 48: 106.08
Facility 5 to Customer 49: 122.25
Facility 5 to Customer 50: 69.03
Facility 5 to Customer 51: 77.37
Facility 5 to Customer 52: 115.88
Facility 5 to Customer 53: 111.22
Facility 5 to Customer 54: 28.64
Facility 5 to Customer 55: 11.40
Facility 5 to Customer 56: 35.74
Facility 5 to Customer 57: 138.76
Facility 5 to Customer 58: 34.99
Facility 5 to Customer 59: 83.63
Facility 5 to Customer 60: 30.08
Facility 5 to Customer 61: 115.00
Facility 5 to Customer 62: 137.30
Facility 5 to Customer 63: 50.01
Facility 5 to Customer 64: 49.19
Facility 5 to Customer 65: 108.50
Facility 5 to Customer 66: 53.37
Facility 5 to Customer 67: 36.67
Facility 5 to Customer 68: 93.52
Facility 5 to Customer 69: 57.71
Facility 5 to Customer 70: 39.82
Facility 5 to Customer 71: 29.43
Facility 5 to Customer 72: 44.10
Facility 5 to Customer 73: 90.26
Facility 5 to Customer 74: 108.68
Facility 5 to Customer 75: 138.44
Facility 5 to Customer 76: 39.62
Facility 5 to Customer 77: 46.10
Facility 5 to Customer 78: 58.69
Facility 5 to Customer 79: 67.12
Facility 6 to Customer 0: 61.85
Facility 6 to Customer 1: 51.24
Facility 6 to Customer 2: 109.25
Facility 6 to Customer 3: 117.07
Facility 6 to Customer 4: 119.04
Facility 6 to Customer 5: 144.45
Facility 6 to Customer 6: 114.56
Facility 6 to Customer 7: 163.87
Facility 6 to Customer 8: 219.91
Facility 6 to Customer 9: 56.08
Facility 6 to Customer 10: 165.92
Facility 6 to Customer 11: 84.86
Facility 6 to Customer 12: 158.94
Facility 6 to Customer 13: 114.13
Facility 6 to Customer 14: 96.02
Facility 6 to Customer 15: 8.60
Facility 6 to Customer 16: 35.36
Facility 6 to Customer 17: 84.34
Facility 6 to Customer 18: 182.04
Facility 6 to Customer 19: 136.07
Facility 6 to Customer 20: 188.80
Facility 6 to Customer 21: 58.55
Facility 6 to Customer 22: 166.82
Facility 6 to Customer 23: 38.29
Facility 6 to Customer 24: 148.17
Facility 6 to Customer 25: 61.13
Facility 6 to Customer 26: 174.92
Facility 6 to Customer 27: 131.64
Facility 6 to Customer 28: 76.06
Facility 6 to Customer 29: 172.79
Facility 6 to Customer 30: 145.34
Facility 6 to Customer 31: 117.10
Facility 6 to Customer 32: 135.52
Facility 6 to Customer 33: 132.85
Facility 6 to Customer 34: 98.27
Facility 6 to Customer 35: 127.06
Facility 6 to Customer 36: 195.87
Facility 6 to Customer 37: 108.67
Facility 6 to Customer 38: 168.57
Facility 6 to Customer 39: 86.95
Facility 6 to Customer 40: 138.93
Facility 6 to Customer 41: 34.21
Facility 6 to Customer 42: 161.15
Facility 6 to Customer 43: 154.95
Facility 6 to Customer 44: 15.23
Facility 6 to Customer 45: 36.24
Facility 6 to Customer 46: 168.15
Facility 6 to Customer 47: 192.52
Facility 6 to Customer 48: 88.02
Facility 6 to Customer 49: 140.43
Facility 6 to Customer 50: 90.80
Facility 6 to Customer 51: 143.78
Facility 6 to Customer 52: 126.00
Facility 6 to Customer 53: 118.13
Facility 6 to Customer 54: 146.00
Facility 6 to Customer 55: 130.30
Facility 6 to Customer 56: 109.13
Facility 6 to Customer 57: 68.45
Facility 6 to Customer 58: 137.08
Facility 6 to Customer 59: 53.54
Facility 6 to Customer 60: 148.17
Facility 6 to Customer 61: 112.36
Facility 6 to Customer 62: 145.77
Facility 6 to Customer 63: 114.18
Facility 6 to Customer 64: 94.85
Facility 6 to Customer 65: 66.01
Facility 6 to Customer 66: 166.47
Facility 6 to Customer 67: 148.84
Facility 6 to Customer 68: 147.00
Facility 6 to Customer 69: 80.61
Facility 6 to Customer 70: 151.00
Facility 6 to Customer 71: 158.15
Facility 6 to Customer 72: 179.07
Facility 6 to Customer 73: 71.57
Facility 6 to Customer 74: 108.02
Facility 6 to Customer 75: 47.38
Facility 6 to Customer 76: 165.95
Facility 6 to Customer 77: 152.86
Facility 6 to Customer 78: 154.81
Facility 6 to Customer 79: 174.91
Facility 7 to Customer 0: 181.97
Facility 7 to Customer 1: 161.15
Facility 7 to Customer 2: 97.67
Facility 7 to Customer 3: 144.00
Facility 7 to Customer 4: 137.00
Facility 7 to Customer 5: 54.13
Facility 7 to Customer 6: 108.30
Facility 7 to Customer 7: 63.56
Facility 7 to Customer 8: 40.31
Facility 7 to Customer 9: 174.00
Facility 7 to Customer 10: 73.82
Facility 7 to Customer 11: 98.60
Facility 7 to Customer 12: 29.41
Facility 7 to Customer 13: 136.69
Facility 7 to Customer 14: 127.81
Facility 7 to Customer 15: 174.77
Facility 7 to Customer 16: 216.45
Facility 7 to Customer 17: 158.90
Facility 7 to Customer 18: 45.34
Facility 7 to Customer 19: 157.92
Facility 7 to Customer 20: 16.16
Facility 7 to Customer 21: 145.00
Facility 7 to Customer 22: 40.50
Facility 7 to Customer 23: 186.64
Facility 7 to Customer 24: 35.00
Facility 7 to Customer 25: 138.70
Facility 7 to Customer 26: 34.99
Facility 7 to Customer 27: 105.39
Facility 7 to Customer 28: 109.29
Facility 7 to Customer 29: 49.74
Facility 7 to Customer 30: 45.71
Facility 7 to Customer 31: 156.01
Facility 7 to Customer 32: 81.10
Facility 7 to Customer 33: 80.06
Facility 7 to Customer 34: 95.27
Facility 7 to Customer 35: 144.28
Facility 7 to Customer 36: 21.10
Facility 7 to Customer 37: 81.30
Facility 7 to Customer 38: 82.57
Facility 7 to Customer 39: 105.19
Facility 7 to Customer 40: 69.72
Facility 7 to Customer 41: 148.92
Facility 7 to Customer 42: 27.89
Facility 7 to Customer 43: 69.35
Facility 7 to Customer 44: 179.25
Facility 7 to Customer 45: 193.00
Facility 7 to Customer 46: 114.48
Facility 7 to Customer 47: 12.17
Facility 7 to Customer 48: 141.22
Facility 7 to Customer 49: 153.05
Facility 7 to Customer 50: 107.22
Facility 7 to Customer 51: 103.04
Facility 7 to Customer 52: 140.23
Facility 7 to Customer 53: 147.14
Facility 7 to Customer 54: 44.72
Facility 7 to Customer 55: 53.01
Facility 7 to Customer 56: 80.45
Facility 7 to Customer 57: 178.04
Facility 7 to Customer 58: 65.51
Facility 7 to Customer 59: 130.18
Facility 7 to Customer 60: 43.42
Facility 7 to Customer 61: 152.40
Facility 7 to Customer 62: 157.33
Facility 7 to Customer 63: 89.54
Facility 7 to Customer 64: 94.87
Facility 7 to Customer 65: 148.41
Facility 7 to Customer 66: 47.54
Facility 7 to Customer 67: 48.01
Facility 7 to Customer 68: 119.21
Facility 7 to Customer 69: 103.00
Facility 7 to Customer 70: 59.01
Facility 7 to Customer 71: 39.12
Facility 7 to Customer 72: 8.54
Facility 7 to Customer 73: 130.55
Facility 7 to Customer 74: 138.36
Facility 7 to Customer 75: 184.49
Facility 7 to Customer 76: 41.59
Facility 7 to Customer 77: 64.07
Facility 7 to Customer 78: 76.53
Facility 7 to Customer 79: 71.31
Facility 8 to Customer 0: 100.18
Facility 8 to Customer 1: 79.06
Facility 8 to Customer 2: 70.71
Facility 8 to Customer 3: 118.71
Facility 8 to Customer 4: 114.20
Facility 8 to Customer 5: 38.08
Facility 8 to Customer 6: 86.28
Facility 8 to Customer 7: 60.30
Facility 8 to Customer 8: 121.94
Facility 8 to Customer 9: 115.02
Facility 8 to Customer 10: 101.20
Facility 8 to Customer 11: 34.21
Facility 8 to Customer 12: 54.49
Facility 8 to Customer 13: 68.68
Facility 8 to Customer 14: 52.04
Facility 8 to Customer 15: 98.84
Facility 8 to Customer 16: 137.41
Facility 8 to Customer 17: 113.89
Facility 8 to Customer 18: 98.73
Facility 8 to Customer 19: 139.81
Facility 8 to Customer 20: 92.14
Facility 8 to Customer 21: 86.37
Facility 8 to Customer 22: 82.39
Facility 8 to Customer 23: 104.89
Facility 8 to Customer 24: 50.33
Facility 8 to Customer 25: 56.61
Facility 8 to Customer 26: 87.48
Facility 8 to Customer 27: 52.33
Facility 8 to Customer 28: 46.87
Facility 8 to Customer 29: 93.05
Facility 8 to Customer 30: 60.01
Facility 8 to Customer 31: 128.28
Facility 8 to Customer 32: 80.06
Facility 8 to Customer 33: 34.79
Facility 8 to Customer 34: 54.82
Facility 8 to Customer 35: 124.63
Facility 8 to Customer 36: 99.28
Facility 8 to Customer 37: 3.16
Facility 8 to Customer 38: 70.86
Facility 8 to Customer 39: 55.90
Facility 8 to Customer 40: 36.01
Facility 8 to Customer 41: 73.01
Facility 8 to Customer 42: 56.59
Facility 8 to Customer 43: 53.01
Facility 8 to Customer 44: 106.28
Facility 8 to Customer 45: 124.95
Facility 8 to Customer 46: 85.59
Facility 8 to Customer 47: 93.30
Facility 8 to Customer 48: 99.54
Facility 8 to Customer 49: 94.81
Facility 8 to Customer 50: 63.63
Facility 8 to Customer 51: 60.22
Facility 8 to Customer 52: 120.88
Facility 8 to Customer 53: 79.81
Facility 8 to Customer 54: 60.03
Facility 8 to Customer 55: 37.12
Facility 8 to Customer 56: 3.00
Facility 8 to Customer 57: 123.58
Facility 8 to Customer 58: 32.25
Facility 8 to Customer 59: 53.31
Facility 8 to Customer 60: 62.07
Facility 8 to Customer 61: 82.20
Facility 8 to Customer 62: 144.59
Facility 8 to Customer 63: 21.93
Facility 8 to Customer 64: 12.81
Facility 8 to Customer 65: 94.37
Facility 8 to Customer 66: 86.02
Facility 8 to Customer 67: 67.03
Facility 8 to Customer 68: 73.55
Facility 8 to Customer 69: 37.66
Facility 8 to Customer 70: 45.89
Facility 8 to Customer 71: 51.87
Facility 8 to Customer 72: 80.53
Facility 8 to Customer 73: 77.37
Facility 8 to Customer 74: 108.76
Facility 8 to Customer 75: 102.42
Facility 8 to Customer 76: 59.48
Facility 8 to Customer 77: 49.16
Facility 8 to Customer 78: 55.58
Facility 8 to Customer 79: 73.03
Facility 9 to Customer 0: 60.07
Facility 9 to Customer 1: 36.22
Facility 9 to Customer 2: 79.01
Facility 9 to Customer 3: 107.78
Facility 9 to Customer 4: 106.62
Facility 9 to Customer 5: 94.83
Facility 9 to Customer 6: 89.94
Facility 9 to Customer 7: 114.48
Facility 9 to Customer 8: 174.00
Facility 9 to Customer 9: 72.92
Facility 9 to Customer 10: 131.03
Facility 9 to Customer 11: 41.23
Facility 9 to Customer 12: 110.26
Facility 9 to Customer 13: 77.41
