Facility Location Problem Instance
Number of facilities: 50
Number of customers: 80
Grid size: 200x200
Facilities coordinates (x, y):
Facility 4 to Customer 19: 47.38
Facility 4 to Customer 20: 135.44
Facility 4 to Customer 21: 140.04
Facility 4 to Customer 22: 114.48
Facility 4 to Customer 23: 126.67
Facility 4 to Customer 24: 60.17
Facility 4 to Customer 25: 58.46
Facility 4 to Customer 26: 76.38
Facility 4 to Customer 27: 90.14
Facility 4 to Customer 28: 90.62
Facility 4 to Customer 29: 105.26
Facility 4 to Customer 30: 57.25
Facility 4 to Customer 31: 56.04
Facility 4 to Customer 32: 135.16
Facility 4 to Customer 33: 20.00
Facility 4 to Customer 34: 82.73
Facility 4 to Customer 35: 172.73
Facility 4 to Customer 36: 15.00
Facility 4 to Customer 37: 62.37
Facility 4 to Customer 38: 132.88
Facility 4 to Customer 39: 169.25
Facility 4 to Customer 40: 105.39
Facility 4 to Customer 41: 156.82
Facility 4 to Customer 42: 114.42
Facility 4 to Customer 43: 17.20
Facility 4 to Customer 44: 99.62
Facility 4 to Customer 45: 4.00
Facility 4 to Customer 46: 111.02
Facility 4 to Customer 47: 66.37
Facility 4 to Customer 48: 25.71
Facility 4 to Customer 49: 71.42
Facility 4 to Customer 50: 70.18
Facility 4 to Customer 51: 41.76
Facility 4 to Customer 52: 163.27
Facility 4 to Customer 53: 46.27
Facility 4 to Customer 54: 111.88
Facility 4 to Customer 55: 100.88
Facility 4 to Customer 56: 57.43
Facility 4 to Customer 57: 142.30
Facility 4 to Customer 58: 79.88
Facility 4 to Customer 59: 59.54
Facility 4 to Customer 60: 126.78
Facility 4 to Customer 61: 147.60
Facility 4 to Customer 62: 149.70
Facility 4 to Customer 63: 135.07
Facility 4 to Customer 64: 107.86
Facility 4 to Customer 65: 68.94
Facility 4 to Customer 66: 33.24
Facility 4 to Customer 67: 26.48
Facility 4 to Customer 68: 44.38
Facility 4 to Customer 69: 137.89
Facility 4 to Customer 70: 81.02
Facility 4 to Customer 71: 78.92
Facility 4 to Customer 72: 78.00
Facility 4 to Customer 73: 159.79
Facility 4 to Customer 74: 78.49
Facility 4 to Customer 75: 55.00
Facility 4 to Customer 76: 62.65
Facility 4 to Customer 77: 106.89
Facility 4 to Customer 78: 103.77
Facility 4 to Customer 79: 27.46
Facility 5 to Customer 0: 193.60
Facility 5 to Customer 1: 146.11
Facility 5 to Customer 2: 77.41
Facility 5 to Customer 3: 133.15
Facility 5 to Customer 4: 154.74
Facility 5 to Customer 5: 186.39
Facility 5 to Customer 6: 173.57
Facility 5 to Customer 7: 124.04
Facility 5 to Customer 8: 150.15
Facility 5 to Customer 9: 136.00
Facility 5 to Customer 10: 96.25
Facility 5 to Customer 11: 51.31
Facility 5 to Customer 12: 210.66
Facility 5 to Customer 13: 60.90
Facility 5 to Customer 14: 171.98
Facility 5 to Customer 15: 151.00
Facility 5 to Customer 16: 87.57
Facility 5 to Customer 17: 89.69
Facility 5 to Customer 18: 144.31
Facility 5 to Customer 19: 96.60
Facility 5 to Customer 20: 54.82
Facility 5 to Customer 21: 200.20
Facility 5 to Customer 22: 41.62
Facility 5 to Customer 23: 81.40
Facility 5 to Customer 24: 93.19
Facility 5 to Customer 25: 90.14
Facility 5 to Customer 26: 24.19
Facility 5 to Customer 27: 102.02
Facility 5 to Customer 28: 86.28
Facility 5 to Customer 29: 185.27
Facility 5 to Customer 30: 114.93
Facility 5 to Customer 31: 147.14
Facility 5 to Customer 32: 103.59
Facility 5 to Customer 33: 110.06
Facility 5 to Customer 34: 160.31
Facility 5 to Customer 35: 188.73
Facility 5 to Customer 36: 89.14
Facility 5 to Customer 37: 42.15
Facility 5 to Customer 38: 161.00
Facility 5 to Customer 39: 181.60
Facility 5 to Customer 40: 67.12
Facility 5 to Customer 41: 179.63
Facility 5 to Customer 42: 49.52
Facility 5 to Customer 43: 100.22
Facility 5 to Customer 44: 154.33
Facility 5 to Customer 45: 89.63
Facility 5 to Customer 46: 181.14
Facility 5 to Customer 47: 26.91
Facility 5 to Customer 48: 104.74
Facility 5 to Customer 49: 128.02
Facility 5 to Customer 50: 162.80
Facility 5 to Customer 51: 54.49
Facility 5 to Customer 52: 192.13
Facility 5 to Customer 53: 72.25
Facility 5 to Customer 54: 50.99
Facility 5 to Customer 55: 85.15
Facility 5 to Customer 56: 146.41
Facility 5 to Customer 57: 58.42
Facility 5 to Customer 58: 13.04
Facility 5 to Customer 59: 152.32
Facility 5 to Customer 60: 188.82
Facility 5 to Customer 61: 128.81
Facility 5 to Customer 62: 63.01
Facility 5 to Customer 63: 110.02
Facility 5 to Customer 64: 161.40
Facility 5 to Customer 65: 155.72
Facility 5 to Customer 66: 125.54
Facility 5 to Customer 67: 86.02
Facility 5 to Customer 68: 123.08
Facility 5 to Customer 69: 151.33
Facility 5 to Customer 70: 34.06
Facility 5 to Customer 71: 133.54
Facility 5 to Customer 72: 22.56
Facility 5 to Customer 73: 160.72
Facility 5 to Customer 74: 170.70
Facility 5 to Customer 75: 44.72
Facility 5 to Customer 76: 151.32
Facility 5 to Customer 77: 42.52
Facility 5 to Customer 78: 107.56
Facility 5 to Customer 79: 68.45
Facility 6 to Customer 0: 184.20
Facility 6 to Customer 1: 127.58
Facility 6 to Customer 2: 53.60
Facility 6 to Customer 3: 136.70
Facility 6 to Customer 4: 128.66
Facility 6 to Customer 5: 177.60
Facility 6 to Customer 6: 151.99
Facility 6 to Customer 7: 139.23
Facility 6 to Customer 8: 123.17
Facility 6 to Customer 9: 107.33
Facility 6 to Customer 10: 113.28
Facility 6 to Customer 11: 59.14
Facility 6 to Customer 12: 198.34
Facility 6 to Customer 13: 69.26
Facility 6 to Customer 14: 151.92
Facility 6 to Customer 15: 122.78
Facility 6 to Customer 16: 103.95
Facility 6 to Customer 17: 61.68
Facility 6 to Customer 18: 126.72
Facility 6 to Customer 19: 86.28
Facility 6 to Customer 20: 38.33
Facility 6 to Customer 21: 183.48
Facility 6 to Customer 22: 18.00
Facility 6 to Customer 23: 52.63
Facility 6 to Customer 24: 113.05
Facility 6 to Customer 25: 109.90
Facility 6 to Customer 26: 48.26
Facility 6 to Customer 27: 80.05
Facility 6 to Customer 28: 62.65
Facility 6 to Customer 29: 176.24
Facility 6 to Customer 30: 103.59
Facility 6 to Customer 31: 153.16
Facility 6 to Customer 32: 74.79
Facility 6 to Customer 33: 116.42
Facility 6 to Customer 34: 151.38
Facility 6 to Customer 35: 162.79
Facility 6 to Customer 36: 89.05
Facility 6 to Customer 37: 35.34
Facility 6 to Customer 38: 138.05
Facility 6 to Customer 39: 155.29
Facility 6 to Customer 40: 38.90
Facility 6 to Customer 41: 155.00
Facility 6 to Customer 42: 22.36
Facility 6 to Customer 43: 108.50
Facility 6 to Customer 44: 138.20
Facility 6 to Customer 45: 93.30
Facility 6 to Customer 46: 168.36
Facility 6 to Customer 47: 36.50
Facility 6 to Customer 48: 101.87
Facility 6 to Customer 49: 145.67
Facility 6 to Customer 50: 163.68
Facility 6 to Customer 51: 55.36
Facility 6 to Customer 52: 168.24
Facility 6 to Customer 53: 89.82
Facility 6 to Customer 54: 22.80
Facility 6 to Customer 55: 59.08
Facility 6 to Customer 56: 154.03
Facility 6 to Customer 57: 45.31
Facility 6 to Customer 58: 31.91
Facility 6 to Customer 59: 155.80
Facility 6 to Customer 60: 173.08
Facility 6 to Customer 61: 100.32
Facility 6 to Customer 62: 53.24
Facility 6 to Customer 63: 81.44
Facility 6 to Customer 64: 144.51
Facility 6 to Customer 65: 151.40
Facility 6 to Customer 66: 130.29
Facility 6 to Customer 67: 98.02
Facility 6 to Customer 68: 134.45
Facility 6 to Customer 69: 126.06
Facility 6 to Customer 70: 17.20
Facility 6 to Customer 71: 119.04
Facility 6 to Customer 72: 21.10
Facility 6 to Customer 73: 133.42
Facility 6 to Customer 74: 170.56
Facility 6 to Customer 75: 62.10
Facility 6 to Customer 76: 148.38
Facility 6 to Customer 77: 14.42
Facility 6 to Customer 78: 83.15
Facility 6 to Customer 79: 78.16
Facility 7 to Customer 0: 144.52
Facility 7 to Customer 1: 66.71
Facility 7 to Customer 2: 45.28
Facility 7 to Customer 3: 149.62
Facility 7 to Customer 4: 36.06
Facility 7 to Customer 5: 141.21
Facility 7 to Customer 6: 72.62
Facility 7 to Customer 7: 183.62
Facility 7 to Customer 8: 30.08
Facility 7 to Customer 9: 33.24
Facility 7 to Customer 10: 167.36
Facility 7 to Customer 11: 114.98
Facility 7 to Customer 12: 146.37
Facility 7 to Customer 13: 120.22
Facility 7 to Customer 14: 78.52
Facility 7 to Customer 15: 36.24
Facility 7 to Customer 16: 158.62
Facility 7 to Customer 17: 33.14
Facility 7 to Customer 18: 70.23
Facility 7 to Customer 19: 80.78
Facility 7 to Customer 20: 104.35
Facility 7 to Customer 21: 117.92
Facility 7 to Customer 22: 92.05
Facility 7 to Customer 23: 54.08
Facility 7 to Customer 24: 173.95
Facility 7 to Customer 25: 171.12
Facility 7 to Customer 26: 131.10
Facility 7 to Customer 27: 35.85
Facility 7 to Customer 28: 38.42
Facility 7 to Customer 29: 139.28
Facility 7 to Customer 30: 83.02
Facility 7 to Customer 31: 169.25
Facility 7 to Customer 32: 34.83
Facility 7 to Customer 33: 143.11
Facility 7 to Customer 34: 120.35
Facility 7 to Customer 35: 70.01
Facility 7 to Customer 36: 110.64
Facility 7 to Customer 37: 90.21
Facility 7 to Customer 38: 55.22
Facility 7 to Customer 39: 62.20
Facility 7 to Customer 40: 55.08
Facility 7 to Customer 41: 65.00
Facility 7 to Customer 42: 82.15
Facility 7 to Customer 43: 142.69
Facility 7 to Customer 44: 83.93
Facility 7 to Customer 45: 122.11
Facility 7 to Customer 46: 119.62
Facility 7 to Customer 47: 110.48
Facility 7 to Customer 48: 109.20
Facility 7 to Customer 49: 195.65
Facility 7 to Customer 50: 162.00
Facility 7 to Customer 51: 101.98
Facility 7 to Customer 52: 79.70
Facility 7 to Customer 53: 150.70
Facility 7 to Customer 54: 78.06
Facility 7 to Customer 55: 35.11
Facility 7 to Customer 56: 174.57
Facility 7 to Customer 57: 112.29
Facility 7 to Customer 58: 116.81
Facility 7 to Customer 59: 163.78
Facility 7 to Customer 60: 112.61
Facility 7 to Customer 61: 25.00
Facility 7 to Customer 62: 121.30
Facility 7 to Customer 63: 26.17
Facility 7 to Customer 64: 85.42
Facility 7 to Customer 65: 136.00
Facility 7 to Customer 66: 148.41
Facility 7 to Customer 67: 144.46
Facility 7 to Customer 68: 169.59
Facility 7 to Customer 69: 35.74
Facility 7 to Customer 70: 86.98
Facility 7 to Customer 71: 78.52
Facility 7 to Customer 72: 100.66
Facility 7 to Customer 73: 40.85
Facility 7 to Customer 74: 164.25
Facility 7 to Customer 75: 131.49
Facility 7 to Customer 76: 138.29
Facility 7 to Customer 77: 84.05
Facility 7 to Customer 78: 21.93
Facility 7 to Customer 79: 127.35
Facility 8 to Customer 0: 161.08
Facility 8 to Customer 1: 88.32
Facility 8 to Customer 2: 101.53
Facility 8 to Customer 3: 192.13
Facility 8 to Customer 4: 30.02
Facility 8 to Customer 5: 160.53
Facility 8 to Customer 6: 69.26
Facility 8 to Customer 7: 233.42
Facility 8 to Customer 8: 27.20
Facility 8 to Customer 9: 47.85
Facility 8 to Customer 10: 220.00
Facility 8 to Customer 11: 170.07
Facility 8 to Customer 12: 153.31
Facility 8 to Customer 13: 174.45
Facility 8 to Customer 14: 81.06
Facility 8 to Customer 15: 28.28
Facility 8 to Customer 16: 211.69
Facility 8 to Customer 17: 86.59
Facility 8 to Customer 18: 93.96
Facility 8 to Customer 19: 127.91
Facility 8 to Customer 20: 153.01
Facility 8 to Customer 21: 117.48
Facility 8 to Customer 22: 144.53
Facility 8 to Customer 23: 102.18
Facility 8 to Customer 24: 227.67
Facility 8 to Customer 25: 224.96
Facility 8 to Customer 26: 187.46
Facility 8 to Customer 27: 86.45
Facility 8 to Customer 28: 94.15
Facility 8 to Customer 29: 158.53
Facility 8 to Customer 30: 123.82
Facility 8 to Customer 31: 211.18
Facility 8 to Customer 32: 78.03
Facility 8 to Customer 33: 190.60
Facility 8 to Customer 34: 146.76
Facility 8 to Customer 35: 29.83
Facility 8 to Customer 36: 160.11
Facility 8 to Customer 37: 146.37
Facility 8 to Customer 38: 56.32
Facility 8 to Customer 39: 21.95
Facility 8 to Customer 40: 109.38
Facility 8 to Customer 41: 41.76
Facility 8 to Customer 42: 134.35
Facility 8 to Customer 43: 192.20
Facility 8 to Customer 44: 103.94
Facility 8 to Customer 45: 172.07
Facility 8 to Customer 46: 134.06
Facility 8 to Customer 47: 166.81
Facility 8 to Customer 48: 154.84
Facility 8 to Customer 49: 246.40
Facility 8 to Customer 50: 197.45
Facility 8 to Customer 51: 156.82
Facility 8 to Customer 52: 54.12
Facility 8 to Customer 53: 205.06
Facility 8 to Customer 54: 130.70
Facility 8 to Customer 55: 91.39
Facility 8 to Customer 56: 217.68
Facility 8 to Customer 57: 160.03
Facility 8 to Customer 58: 173.08
Facility 8 to Customer 59: 203.11
Facility 8 to Customer 60: 118.51
Facility 8 to Customer 61: 51.01
Facility 8 to Customer 62: 168.19
Facility 8 to Customer 63: 69.18
Facility 8 to Customer 64: 100.72
Facility 8 to Customer 65: 168.24
Facility 8 to Customer 66: 192.82
Facility 8 to Customer 67: 196.60
Facility 8 to Customer 68: 217.61
Facility 8 to Customer 69: 38.91
Facility 8 to Customer 70: 143.17
Facility 8 to Customer 71: 110.31
Facility 8 to Customer 72: 156.92
Facility 8 to Customer 73: 15.81
Facility 8 to Customer 74: 197.34
Facility 8 to Customer 75: 187.30
Facility 8 to Customer 76: 172.75
Facility 8 to Customer 77: 137.67
Facility 8 to Customer 78: 74.40
Facility 8 to Customer 79: 180.92
Facility 9 to Customer 0: 151.82
Facility 9 to Customer 1: 102.42
Facility 9 to Customer 2: 40.82
Facility 9 to Customer 3: 103.45
Facility 9 to Customer 4: 117.75
Facility 9 to Customer 5: 144.94
Facility 9 to Customer 6: 131.00
Facility 9 to Customer 7: 113.03
Facility 9 to Customer 8: 115.38
Facility 9 to Customer 9: 109.60
Facility 9 to Customer 10: 90.08
Facility 9 to Customer 11: 33.11
Facility 9 to Customer 12: 167.57
Facility 9 to Customer 13: 41.76
