Facility Location Problem Instance
Number of facilities: 50
Number of customers: 80
Grid size: 200x200
Facilities coordinates (x, y):
Facility 2 to Customer 76: 76.30
Facility 2 to Customer 77: 145.60
Facility 2 to Customer 78: 33.02
Facility 2 to Customer 79: 126.44
Facility 3 to Customer 0: 156.87
Facility 3 to Customer 1: 194.67
Facility 3 to Customer 2: 150.15
Facility 3 to Customer 3: 115.88
Facility 3 to Customer 4: 37.58
Facility 3 to Customer 5: 143.84
Facility 3 to Customer 6: 77.88
Facility 3 to Customer 7: 120.21
Facility 3 to Customer 8: 176.21
Facility 3 to Customer 9: 159.97
Facility 3 to Customer 10: 34.00
Facility 3 to Customer 11: 148.56
Facility 3 to Customer 12: 96.80
Facility 3 to Customer 13: 147.31
Facility 3 to Customer 14: 124.00
Facility 3 to Customer 15: 93.19
Facility 3 to Customer 16: 90.67
Facility 3 to Customer 17: 119.75
Facility 3 to Customer 18: 26.48
Facility 3 to Customer 19: 132.46
Facility 3 to Customer 20: 144.01
Facility 3 to Customer 21: 11.05
Facility 3 to Customer 22: 118.13
Facility 3 to Customer 23: 82.28
Facility 3 to Customer 24: 63.03
Facility 3 to Customer 25: 61.85
Facility 3 to Customer 26: 118.60
Facility 3 to Customer 27: 50.45
Facility 3 to Customer 28: 100.69
Facility 3 to Customer 29: 144.68
Facility 3 to Customer 30: 110.69
Facility 3 to Customer 31: 96.14
Facility 3 to Customer 32: 40.61
Facility 3 to Customer 33: 102.94
Facility 3 to Customer 34: 146.49
Facility 3 to Customer 35: 55.46
Facility 3 to Customer 36: 78.29
Facility 3 to Customer 37: 6.08
Facility 3 to Customer 38: 183.10
Facility 3 to Customer 39: 110.49
Facility 3 to Customer 40: 154.35
Facility 3 to Customer 41: 85.33
Facility 3 to Customer 42: 113.17
Facility 3 to Customer 43: 42.44
Facility 3 to Customer 44: 160.65
Facility 3 to Customer 45: 175.29
Facility 3 to Customer 46: 119.92
Facility 3 to Customer 47: 142.72
Facility 3 to Customer 48: 36.36
Facility 3 to Customer 49: 142.17
Facility 3 to Customer 50: 124.72
Facility 3 to Customer 51: 50.22
Facility 3 to Customer 52: 117.32
Facility 3 to Customer 53: 87.21
Facility 3 to Customer 54: 25.00
Facility 3 to Customer 55: 34.93
Facility 3 to Customer 56: 105.51
Facility 3 to Customer 57: 150.21
Facility 3 to Customer 58: 41.11
Facility 3 to Customer 59: 97.02
Facility 3 to Customer 60: 70.83
Facility 3 to Customer 61: 9.85
Facility 3 to Customer 62: 113.81
Facility 3 to Customer 63: 150.84
Facility 3 to Customer 64: 120.04
Facility 3 to Customer 65: 93.94
Facility 3 to Customer 66: 81.61
Facility 3 to Customer 67: 31.76
Facility 3 to Customer 68: 85.23
Facility 3 to Customer 69: 41.11
Facility 3 to Customer 70: 80.78
Facility 3 to Customer 71: 145.34
Facility 3 to Customer 72: 119.10
Facility 3 to Customer 73: 134.62
Facility 3 to Customer 74: 36.06
Facility 3 to Customer 75: 22.83
Facility 3 to Customer 76: 52.80
Facility 3 to Customer 77: 37.64
Facility 3 to Customer 78: 88.01
Facility 3 to Customer 79: 20.12
Facility 4 to Customer 0: 47.42
Facility 4 to Customer 1: 56.30
Facility 4 to Customer 2: 95.90
Facility 4 to Customer 3: 40.45
Facility 4 to Customer 4: 138.35
Facility 4 to Customer 5: 57.71
Facility 4 to Customer 6: 123.37
Facility 4 to Customer 7: 83.93
Facility 4 to Customer 8: 56.32
Facility 4 to Customer 9: 114.98
Facility 4 to Customer 10: 163.38
Facility 4 to Customer 11: 79.25
Facility 4 to Customer 12: 146.17
Facility 4 to Customer 13: 66.24
Facility 4 to Customer 14: 85.71
Facility 4 to Customer 15: 62.29
Facility 4 to Customer 16: 102.18
Facility 4 to Customer 17: 34.53
Facility 4 to Customer 18: 131.48
Facility 4 to Customer 19: 132.97
Facility 4 to Customer 20: 66.64
Facility 4 to Customer 21: 135.37
Facility 4 to Customer 22: 143.39
Facility 4 to Customer 23: 136.09
Facility 4 to Customer 24: 99.48
Facility 4 to Customer 25: 82.07
Facility 4 to Customer 26: 68.35
Facility 4 to Customer 27: 96.33
Facility 4 to Customer 28: 140.60
Facility 4 to Customer 29: 110.16
Facility 4 to Customer 30: 42.45
Facility 4 to Customer 31: 57.38
Facility 4 to Customer 32: 145.60
Facility 4 to Customer 33: 38.47
Facility 4 to Customer 34: 12.53
Facility 4 to Customer 35: 95.27
Facility 4 to Customer 36: 150.75
Facility 4 to Customer 37: 145.09
Facility 4 to Customer 38: 42.54
Facility 4 to Customer 39: 124.40
Facility 4 to Customer 40: 64.40
Facility 4 to Customer 41: 128.00
Facility 4 to Customer 42: 31.58
Facility 4 to Customer 43: 148.60
Facility 4 to Customer 44: 67.42
Facility 4 to Customer 45: 35.81
Facility 4 to Customer 46: 150.23
Facility 4 to Customer 47: 161.92
Facility 4 to Customer 48: 177.05
Facility 4 to Customer 49: 120.83
Facility 4 to Customer 50: 86.82
Facility 4 to Customer 51: 191.01
Facility 4 to Customer 52: 46.04
Facility 4 to Customer 53: 58.82
Facility 4 to Customer 54: 135.83
Facility 4 to Customer 55: 130.92
Facility 4 to Customer 56: 87.86
Facility 4 to Customer 57: 114.28
Facility 4 to Customer 58: 133.79
Facility 4 to Customer 59: 99.46
Facility 4 to Customer 60: 80.36
Facility 4 to Customer 61: 136.24
Facility 4 to Customer 62: 27.02
Facility 4 to Customer 63: 171.47
Facility 4 to Customer 64: 81.30
Facility 4 to Customer 65: 94.34
Facility 4 to Customer 66: 123.04
Facility 4 to Customer 67: 109.48
Facility 4 to Customer 68: 157.38
Facility 4 to Customer 69: 118.11
Facility 4 to Customer 70: 92.20
Facility 4 to Customer 71: 50.99
Facility 4 to Customer 72: 89.20
Facility 4 to Customer 73: 151.48
Facility 4 to Customer 74: 175.17
Facility 4 to Customer 75: 120.42
Facility 4 to Customer 76: 91.24
Facility 4 to Customer 77: 178.40
Facility 4 to Customer 78: 86.68
Facility 4 to Customer 79: 150.95
Facility 5 to Customer 0: 185.31
Facility 5 to Customer 1: 188.81
Facility 5 to Customer 2: 103.28
Facility 5 to Customer 3: 110.17
Facility 5 to Customer 4: 44.72
Facility 5 to Customer 5: 180.71
Facility 5 to Customer 6: 150.62
Facility 5 to Customer 7: 81.99
Facility 5 to Customer 8: 157.50
Facility 5 to Customer 9: 103.81
Facility 5 to Customer 10: 113.84
Facility 5 to Customer 11: 111.25
Facility 5 to Customer 12: 17.26
Facility 5 to Customer 13: 187.26
Facility 5 to Customer 14: 176.71
Facility 5 to Customer 15: 87.09
Facility 5 to Customer 16: 49.65
Facility 5 to Customer 17: 116.11
Facility 5 to Customer 18: 57.14
Facility 5 to Customer 19: 63.16
Facility 5 to Customer 20: 184.89
Facility 5 to Customer 21: 72.07
Facility 5 to Customer 22: 41.98
Facility 5 to Customer 23: 13.93
Facility 5 to Customer 24: 124.81
Facility 5 to Customer 25: 105.59
Facility 5 to Customer 26: 91.55
Facility 5 to Customer 27: 105.21
Facility 5 to Customer 28: 24.70
Facility 5 to Customer 29: 203.12
Facility 5 to Customer 30: 141.44
Facility 5 to Customer 31: 134.08
Facility 5 to Customer 32: 122.30
Facility 5 to Customer 33: 115.28
Facility 5 to Customer 34: 160.05
Facility 5 to Customer 35: 64.62
Facility 5 to Customer 36: 5.10
Facility 5 to Customer 37: 78.92
Facility 5 to Customer 38: 188.57
Facility 5 to Customer 39: 179.77
Facility 5 to Customer 40: 191.66
Facility 5 to Customer 41: 23.26
Facility 5 to Customer 42: 118.07
Facility 5 to Customer 43: 124.42
Facility 5 to Customer 44: 131.37
Facility 5 to Customer 45: 174.42
Facility 5 to Customer 46: 41.05
Facility 5 to Customer 47: 63.13
Facility 5 to Customer 48: 93.13
Facility 5 to Customer 49: 80.45
Facility 5 to Customer 50: 83.76
Facility 5 to Customer 51: 103.12
Facility 5 to Customer 52: 151.34
Facility 5 to Customer 53: 93.34
Facility 5 to Customer 54: 105.15
Facility 5 to Customer 55: 48.83
Facility 5 to Customer 56: 68.94
Facility 5 to Customer 57: 93.01
Facility 5 to Customer 58: 41.88
Facility 5 to Customer 59: 158.64
Facility 5 to Customer 60: 73.16
Facility 5 to Customer 61: 90.05
Facility 5 to Customer 62: 128.19
Facility 5 to Customer 63: 70.04
Facility 5 to Customer 64: 171.40
Facility 5 to Customer 65: 57.87
Facility 5 to Customer 66: 26.93
Facility 5 to Customer 67: 87.05
Facility 5 to Customer 68: 8.06
Facility 5 to Customer 69: 51.09
Facility 5 to Customer 70: 57.14
Facility 5 to Customer 71: 124.62
Facility 5 to Customer 72: 173.97
Facility 5 to Customer 73: 57.22
Facility 5 to Customer 74: 105.22
Facility 5 to Customer 75: 71.59
Facility 5 to Customer 76: 75.15
Facility 5 to Customer 77: 98.25
Facility 5 to Customer 78: 143.89
Facility 5 to Customer 79: 67.45
Facility 6 to Customer 0: 167.84
Facility 6 to Customer 1: 198.60
Facility 6 to Customer 2: 143.54
Facility 6 to Customer 3: 117.59
Facility 6 to Customer 4: 22.02
Facility 6 to Customer 5: 156.42
Facility 6 to Customer 6: 96.60
Facility 6 to Customer 7: 114.49
Facility 6 to Customer 8: 176.83
Facility 6 to Customer 9: 151.38
Facility 6 to Customer 10: 48.38
Facility 6 to Customer 11: 144.14
Facility 6 to Customer 12: 81.02
Facility 6 to Customer 13: 160.61
Facility 6 to Customer 14: 139.61
Facility 6 to Customer 15: 93.34
Facility 6 to Customer 16: 82.22
Facility 6 to Customer 17: 122.15
Facility 6 to Customer 18: 17.20
Facility 6 to Customer 19: 120.07
Facility 6 to Customer 20: 157.46
Facility 6 to Customer 21: 14.04
Facility 6 to Customer 22: 103.70
Facility 6 to Customer 23: 67.48
Facility 6 to Customer 24: 79.25
Facility 6 to Customer 25: 72.99
Facility 6 to Customer 26: 115.38
Facility 6 to Customer 27: 64.00
Facility 6 to Customer 28: 85.84
Facility 6 to Customer 29: 161.62
Facility 6 to Customer 30: 121.04
Facility 6 to Customer 31: 107.69
Facility 6 to Customer 32: 59.46
Facility 6 to Customer 33: 108.41
Facility 6 to Customer 34: 153.87
Facility 6 to Customer 35: 54.45
Facility 6 to Customer 36: 61.10
Facility 6 to Customer 37: 14.21
Facility 6 to Customer 38: 189.40
Facility 6 to Customer 39: 128.95
Facility 6 to Customer 40: 167.20
Facility 6 to Customer 41: 72.00
Facility 6 to Customer 42: 117.32
Facility 6 to Customer 43: 61.07
Facility 6 to Customer 44: 158.45
Facility 6 to Customer 45: 180.01
Facility 6 to Customer 46: 104.74
Facility 6 to Customer 47: 127.48
Facility 6 to Customer 48: 34.89
Facility 6 to Customer 49: 131.85
Facility 6 to Customer 50: 118.60
Facility 6 to Customer 51: 48.55
Facility 6 to Customer 52: 128.65
Facility 6 to Customer 53: 90.00
Facility 6 to Customer 54: 44.20
Facility 6 to Customer 55: 23.09
Facility 6 to Customer 56: 99.32
Facility 6 to Customer 57: 141.16
Facility 6 to Customer 58: 27.07
Facility 6 to Customer 59: 114.00
Facility 6 to Customer 60: 70.72
Facility 6 to Customer 61: 28.84
Facility 6 to Customer 62: 120.31
Facility 6 to Customer 63: 135.09
Facility 6 to Customer 64: 135.30
Facility 6 to Customer 65: 86.93
Facility 6 to Customer 66: 69.18
Facility 6 to Customer 67: 43.10
Facility 6 to Customer 68: 67.54
Facility 6 to Customer 69: 34.13
Facility 6 to Customer 70: 75.18
Facility 6 to Customer 71: 144.69
Facility 6 to Customer 72: 135.07
Facility 6 to Customer 73: 120.07
Facility 6 to Customer 74: 42.30
Facility 6 to Customer 75: 27.20
Facility 6 to Customer 76: 55.76
Facility 6 to Customer 77: 38.63
Facility 6 to Customer 78: 103.59
Facility 6 to Customer 79: 4.24
Facility 7 to Customer 0: 97.01
Facility 7 to Customer 1: 18.25
Facility 7 to Customer 2: 108.07
Facility 7 to Customer 3: 94.64
Facility 7 to Customer 4: 199.48
Facility 7 to Customer 5: 116.21
Facility 7 to Customer 6: 196.31
Facility 7 to Customer 7: 117.05
Facility 7 to Customer 8: 41.00
Facility 7 to Customer 9: 122.33
Facility 7 to Customer 10: 234.73
Facility 7 to Customer 11: 92.66
Facility 7 to Customer 12: 189.11
Facility 7 to Customer 13: 123.02
Facility 7 to Customer 14: 151.75
Facility 7 to Customer 15: 119.40
Facility 7 to Customer 16: 148.25
Facility 7 to Customer 17: 90.03
Facility 7 to Customer 18: 195.53
Facility 7 to Customer 19: 158.91
Facility 7 to Customer 20: 125.10
Facility 7 to Customer 21: 202.36
Facility 7 to Customer 22: 177.29
Facility 7 to Customer 23: 183.85
Facility 7 to Customer 24: 172.79
Facility 7 to Customer 25: 154.03
Facility 7 to Customer 26: 106.23
Facility 7 to Customer 27: 168.44
Facility 7 to Customer 28: 181.60
Facility 7 to Customer 29: 171.05
Facility 7 to Customer 30: 115.16
Facility 7 to Customer 31: 130.61
Facility 7 to Customer 32: 218.28
Facility 7 to Customer 33: 107.30
Facility 7 to Customer 34: 74.63
Facility 7 to Customer 35: 157.89
Facility 7 to Customer 36: 200.64
Facility 7 to Customer 37: 212.87
Facility 7 to Customer 38: 44.10
Facility 7 to Customer 39: 194.05
Facility 7 to Customer 40: 117.07
Facility 7 to Customer 41: 174.55
Facility 7 to Customer 42: 96.26
Facility 7 to Customer 43: 221.33
Facility 7 to Customer 44: 70.46
Facility 7 to Customer 45: 38.28
Facility 7 to Customer 46: 184.17
Facility 7 to Customer 47: 187.38
Facility 7 to Customer 48: 244.76
Facility 7 to Customer 49: 140.17
Facility 7 to Customer 50: 116.66
Facility 7 to Customer 51: 258.90
Facility 7 to Customer 52: 116.69
Facility 7 to Customer 53: 122.43
Facility 7 to Customer 54: 207.42
Facility 7 to Customer 55: 193.00
Facility 7 to Customer 56: 128.88
Facility 7 to Customer 57: 128.00
Facility 7 to Customer 58: 194.16
Facility 7 to Customer 59: 170.79
Facility 7 to Customer 60: 141.65
Facility 7 to Customer 61: 206.04
Facility 7 to Customer 62: 98.74
Facility 7 to Customer 63: 195.09
Facility 7 to Customer 64: 148.48
Facility 7 to Customer 65: 140.12
Facility 7 to Customer 66: 171.09
Facility 7 to Customer 67: 179.21
Facility 7 to Customer 68: 205.57
Facility 7 to Customer 69: 180.00
Facility 7 to Customer 70: 144.63
Facility 7 to Customer 71: 73.16
Facility 7 to Customer 72: 156.52
Facility 7 to Customer 73: 178.91
Facility 7 to Customer 74: 244.81
Facility 7 to Customer 75: 187.45
Facility 7 to Customer 76: 157.08
Facility 7 to Customer 77: 246.79
Facility 7 to Customer 78: 159.33
Facility 7 to Customer 79: 216.39
Facility 8 to Customer 0: 174.24
Facility 8 to Customer 1: 210.11
Facility 8 to Customer 2: 159.18
Facility 8 to Customer 3: 130.14
Facility 8 to Customer 4: 38.01
Facility 8 to Customer 5: 161.30
Facility 8 to Customer 6: 92.35
Facility 8 to Customer 7: 129.87
Facility 8 to Customer 8: 190.03
Facility 8 to Customer 9: 167.36
Facility 8 to Customer 10: 34.48
Facility 8 to Customer 11: 159.21
Facility 8 to Customer 12: 96.34
Facility 8 to Customer 13: 164.75
Facility 8 to Customer 14: 141.03
Facility 8 to Customer 15: 106.53
Facility 8 to Customer 16: 98.08
Facility 8 to Customer 17: 134.36
Facility 8 to Customer 18: 32.31
Facility 8 to Customer 19: 136.13
Facility 8 to Customer 20: 161.45
Facility 8 to Customer 21: 21.93
Facility 8 to Customer 22: 119.42
Facility 8 to Customer 23: 83.22
Facility 8 to Customer 24: 80.02
Facility 8 to Customer 25: 79.12
Facility 8 to Customer 26: 130.00
Facility 8 to Customer 27: 67.91
Facility 8 to Customer 28: 101.49
Facility 8 to Customer 29: 161.01
Facility 8 to Customer 30: 127.95
Facility 8 to Customer 31: 113.53
Facility 8 to Customer 32: 50.48
Facility 8 to Customer 33: 118.81
Facility 8 to Customer 34: 163.11
Facility 8 to Customer 35: 67.80
Facility 8 to Customer 36: 75.69
Facility 8 to Customer 37: 12.08
Facility 8 to Customer 38: 199.42
Facility 8 to Customer 39: 125.28
Facility 8 to Customer 40: 171.81
Facility 8 to Customer 41: 88.02
Facility 8 to Customer 42: 128.55
Facility 8 to Customer 43: 51.40
Facility 8 to Customer 44: 172.80
Facility 8 to Customer 45: 191.02
Facility 8 to Customer 46: 120.21
Facility 8 to Customer 47: 142.86
Facility 8 to Customer 48: 20.52
Facility 8 to Customer 49: 147.96
Facility 8 to Customer 50: 134.08
Facility 8 to Customer 51: 34.66
Facility 8 to Customer 52: 134.71
Facility 8 to Customer 53: 101.86
Facility 8 to Customer 54: 38.60
Facility 8 to Customer 55: 39.05
Facility 8 to Customer 56: 114.77
Facility 8 to Customer 57: 157.18
Facility 8 to Customer 58: 43.19
Facility 8 to Customer 59: 113.44
Facility 8 to Customer 60: 83.87
Facility 8 to Customer 61: 26.00
Facility 8 to Customer 62: 130.08
Facility 8 to Customer 63: 150.23
Facility 8 to Customer 64: 137.18
Facility 8 to Customer 65: 102.53
Facility 8 to Customer 66: 85.29
Facility 8 to Customer 67: 48.85
Facility 8 to Customer 68: 81.60
Facility 8 to Customer 69: 49.24
Facility 8 to Customer 70: 90.38
Facility 8 to Customer 71: 158.40
Facility 8 to Customer 72: 136.00
Facility 8 to Customer 73: 135.72
Facility 8 to Customer 74: 26.17
Facility 8 to Customer 75: 36.88
Facility 8 to Customer 76: 67.21
Facility 8 to Customer 77: 23.32
Facility 8 to Customer 78: 105.12
Facility 8 to Customer 79: 13.04
Facility 9 to Customer 0: 99.49
Facility 9 to Customer 1: 74.73
Facility 9 to Customer 2: 43.86
Facility 9 to Customer 3: 25.08
Facility 9 to Customer 4: 118.87
Facility 9 to Customer 5: 107.17
Facility 9 to Customer 6: 147.00
Facility 9 to Customer 7: 36.00
Facility 9 to Customer 8: 43.83
Facility 9 to Customer 9: 62.97
Facility 9 to Customer 10: 165.05
Facility 9 to Customer 11: 28.02
Facility 9 to Customer 12: 106.73
Facility 9 to Customer 13: 115.75
