Facility Location Problem Instance
Number of facilities: 50
Number of customers: 80
Grid size: 200x200
Facilities coordinates (x, y):
Facility 1 to Customer 13: 73.08
Facility 1 to Customer 14: 33.02
Facility 1 to Customer 15: 189.02
Facility 1 to Customer 16: 89.38
Facility 1 to Customer 17: 140.47
Facility 1 to Customer 18: 40.31
Facility 1 to Customer 19: 29.07
Facility 1 to Customer 20: 146.82
Facility 1 to Customer 21: 65.37
Facility 1 to Customer 22: 218.55
Facility 1 to Customer 23: 86.05
Facility 1 to Customer 24: 149.83
Facility 1 to Customer 25: 93.09
Facility 1 to Customer 26: 25.50
Facility 1 to Customer 27: 153.29
Facility 1 to Customer 28: 86.82
Facility 1 to Customer 29: 148.01
Facility 1 to Customer 30: 167.63
Facility 1 to Customer 31: 36.89
Facility 1 to Customer 32: 141.72
Facility 1 to Customer 33: 141.79
Facility 1 to Customer 34: 30.87
Facility 1 to Customer 35: 44.94
Facility 1 to Customer 36: 197.65
Facility 1 to Customer 37: 192.34
Facility 1 to Customer 38: 84.20
Facility 1 to Customer 39: 156.19
Facility 1 to Customer 40: 126.89
Facility 1 to Customer 41: 37.70
Facility 1 to Customer 42: 142.04
Facility 1 to Customer 43: 192.20
Facility 1 to Customer 44: 162.93
Facility 1 to Customer 45: 87.28
Facility 1 to Customer 46: 104.79
Facility 1 to Customer 47: 84.90
Facility 1 to Customer 48: 180.41
Facility 1 to Customer 49: 25.32
Facility 1 to Customer 50: 146.56
Facility 1 to Customer 51: 63.35
Facility 1 to Customer 52: 15.81
Facility 1 to Customer 53: 154.43
Facility 1 to Customer 54: 131.32
Facility 1 to Customer 55: 159.77
Facility 1 to Customer 56: 173.63
Facility 1 to Customer 57: 123.41
Facility 1 to Customer 58: 60.08
Facility 1 to Customer 59: 2.24
Facility 1 to Customer 60: 116.91
Facility 1 to Customer 61: 146.75
Facility 1 to Customer 62: 155.40
Facility 1 to Customer 63: 113.64
Facility 1 to Customer 64: 57.14
Facility 1 to Customer 65: 35.11
Facility 1 to Customer 66: 166.97
Facility 1 to Customer 67: 132.65
Facility 1 to Customer 68: 80.80
Facility 1 to Customer 69: 73.38
Facility 1 to Customer 70: 119.37
Facility 1 to Customer 71: 99.40
Facility 1 to Customer 72: 185.27
Facility 1 to Customer 73: 171.97
Facility 1 to Customer 74: 140.25
Facility 1 to Customer 75: 101.84
Facility 1 to Customer 76: 25.08
Facility 1 to Customer 77: 169.61
Facility 1 to Customer 78: 122.80
Facility 1 to Customer 79: 134.24
Facility 2 to Customer 0: 100.00
Facility 2 to Customer 1: 182.53
Facility 2 to Customer 2: 98.08
Facility 2 to Customer 3: 58.52
Facility 2 to Customer 4: 127.06
Facility 2 to Customer 5: 120.60
Facility 2 to Customer 6: 221.63
Facility 2 to Customer 7: 130.86
Facility 2 to Customer 8: 179.23
Facility 2 to Customer 9: 66.29
Facility 2 to Customer 10: 192.92
Facility 2 to Customer 11: 130.63
Facility 2 to Customer 12: 91.41
Facility 2 to Customer 13: 57.98
Facility 2 to Customer 14: 103.31
Facility 2 to Customer 15: 149.83
Facility 2 to Customer 16: 102.73
Facility 2 to Customer 17: 150.87
Facility 2 to Customer 18: 83.49
Facility 2 to Customer 19: 101.13
Facility 2 to Customer 20: 162.23
Facility 2 to Customer 21: 162.41
Facility 2 to Customer 22: 182.44
Facility 2 to Customer 23: 86.09
Facility 2 to Customer 24: 88.32
Facility 2 to Customer 25: 161.23
Facility 2 to Customer 26: 134.30
Facility 2 to Customer 27: 184.89
Facility 2 to Customer 28: 177.23
Facility 2 to Customer 29: 71.59
Facility 2 to Customer 30: 190.06
Facility 2 to Customer 31: 104.32
Facility 2 to Customer 32: 208.06
Facility 2 to Customer 33: 179.36
Facility 2 to Customer 34: 109.12
Facility 2 to Customer 35: 85.23
Facility 2 to Customer 36: 169.19
Facility 2 to Customer 37: 157.17
Facility 2 to Customer 38: 133.96
Facility 2 to Customer 39: 161.07
Facility 2 to Customer 40: 38.08
Facility 2 to Customer 41: 83.26
Facility 2 to Customer 42: 209.34
Facility 2 to Customer 43: 149.16
Facility 2 to Customer 44: 86.83
Facility 2 to Customer 45: 149.21
Facility 2 to Customer 46: 9.85
Facility 2 to Customer 47: 97.64
Facility 2 to Customer 48: 137.87
Facility 2 to Customer 49: 107.12
Facility 2 to Customer 50: 175.96
Facility 2 to Customer 51: 127.78
Facility 2 to Customer 52: 120.20
Facility 2 to Customer 53: 97.98
Facility 2 to Customer 54: 163.68
Facility 2 to Customer 55: 109.44
Facility 2 to Customer 56: 98.62
Facility 2 to Customer 57: 95.89
Facility 2 to Customer 58: 54.01
Facility 2 to Customer 59: 111.46
Facility 2 to Customer 60: 50.04
Facility 2 to Customer 61: 116.00
Facility 2 to Customer 62: 154.74
Facility 2 to Customer 63: 68.47
Facility 2 to Customer 64: 157.44
Facility 2 to Customer 65: 78.41
Facility 2 to Customer 66: 186.90
Facility 2 to Customer 67: 106.47
Facility 2 to Customer 68: 82.10
Facility 2 to Customer 69: 126.57
Facility 2 to Customer 70: 52.15
Facility 2 to Customer 71: 112.71
Facility 2 to Customer 72: 153.18
Facility 2 to Customer 73: 118.68
Facility 2 to Customer 74: 176.66
Facility 2 to Customer 75: 56.04
Facility 2 to Customer 76: 128.41
Facility 2 to Customer 77: 113.23
Facility 2 to Customer 78: 158.03
Facility 2 to Customer 79: 152.28
Facility 3 to Customer 0: 71.55
Facility 3 to Customer 1: 154.67
Facility 3 to Customer 2: 78.00
Facility 3 to Customer 3: 33.24
Facility 3 to Customer 4: 97.65
Facility 3 to Customer 5: 88.36
Facility 3 to Customer 6: 195.17
Facility 3 to Customer 7: 100.42
Facility 3 to Customer 8: 147.26
Facility 3 to Customer 9: 63.89
Facility 3 to Customer 10: 162.36
Facility 3 to Customer 11: 119.60
Facility 3 to Customer 12: 61.35
Facility 3 to Customer 13: 38.08
Facility 3 to Customer 14: 89.27
Facility 3 to Customer 15: 119.64
Facility 3 to Customer 16: 74.41
Facility 3 to Customer 17: 119.27
Facility 3 to Customer 18: 89.01
Facility 3 to Customer 19: 88.57
Facility 3 to Customer 20: 130.74
Facility 3 to Customer 21: 146.10
Facility 3 to Customer 22: 152.49
Facility 3 to Customer 23: 58.00
Facility 3 to Customer 24: 59.94
Facility 3 to Customer 25: 137.41
Facility 3 to Customer 26: 132.02
Facility 3 to Customer 27: 154.30
Facility 3 to Customer 28: 157.92
Facility 3 to Customer 29: 47.38
Facility 3 to Customer 30: 158.60
Facility 3 to Customer 31: 89.05
Facility 3 to Customer 32: 181.73
Facility 3 to Customer 33: 149.57
Facility 3 to Customer 34: 95.35
Facility 3 to Customer 35: 70.04
Facility 3 to Customer 36: 138.10
Facility 3 to Customer 37: 126.61
Facility 3 to Customer 38: 108.71
Facility 3 to Customer 39: 129.03
Facility 3 to Customer 40: 19.24
Facility 3 to Customer 41: 72.03
Facility 3 to Customer 42: 183.15
Facility 3 to Customer 43: 119.54
Facility 3 to Customer 44: 63.66
Facility 3 to Customer 45: 125.00
Facility 3 to Customer 46: 36.35
Facility 3 to Customer 47: 70.01
Facility 3 to Customer 48: 107.86
Facility 3 to Customer 49: 109.44
Facility 3 to Customer 50: 145.36
Facility 3 to Customer 51: 106.47
Facility 3 to Customer 52: 118.66
Facility 3 to Customer 53: 68.94
Facility 3 to Customer 54: 133.78
Facility 3 to Customer 55: 79.71
Facility 3 to Customer 56: 75.66
Facility 3 to Customer 57: 63.64
Facility 3 to Customer 58: 58.83
Facility 3 to Customer 59: 106.92
Facility 3 to Customer 60: 18.97
Facility 3 to Customer 61: 84.10
Facility 3 to Customer 62: 122.58
Facility 3 to Customer 63: 36.22
Facility 3 to Customer 64: 142.62
Facility 3 to Customer 65: 77.79
Facility 3 to Customer 66: 155.32
Facility 3 to Customer 67: 74.24
Facility 3 to Customer 68: 55.32
Facility 3 to Customer 69: 102.90
Facility 3 to Customer 70: 21.54
Facility 3 to Customer 71: 83.23
Facility 3 to Customer 72: 122.18
Facility 3 to Customer 73: 89.96
Facility 3 to Customer 74: 146.81
Facility 3 to Customer 75: 24.60
Facility 3 to Customer 76: 117.52
Facility 3 to Customer 77: 84.97
Facility 3 to Customer 78: 128.71
Facility 3 to Customer 79: 121.25
Facility 4 to Customer 0: 181.91
Facility 4 to Customer 1: 44.72
Facility 4 to Customer 2: 107.63
Facility 4 to Customer 3: 189.19
Facility 4 to Customer 4: 92.97
Facility 4 to Customer 5: 137.77
Facility 4 to Customer 6: 29.83
Facility 4 to Customer 7: 170.50
Facility 4 to Customer 8: 109.77
Facility 4 to Customer 9: 153.39
Facility 4 to Customer 10: 76.92
Facility 4 to Customer 11: 101.14
Facility 4 to Customer 12: 172.05
Facility 4 to Customer 13: 147.14
Facility 4 to Customer 14: 110.28
Facility 4 to Customer 15: 177.07
Facility 4 to Customer 16: 109.27
Facility 4 to Customer 17: 103.02
Facility 4 to Customer 18: 164.40
Facility 4 to Customer 19: 114.61
Facility 4 to Customer 20: 97.74
Facility 4 to Customer 21: 65.19
Facility 4 to Customer 22: 191.42
Facility 4 to Customer 23: 124.26
Facility 4 to Customer 24: 181.20
Facility 4 to Customer 25: 43.93
Facility 4 to Customer 26: 133.73
Facility 4 to Customer 27: 77.83
Facility 4 to Customer 28: 43.01
Facility 4 to Customer 29: 193.94
Facility 4 to Customer 30: 94.94
Facility 4 to Customer 31: 107.38
Facility 4 to Customer 32: 23.43
Facility 4 to Customer 33: 67.19
Facility 4 to Customer 34: 106.47
Facility 4 to Customer 35: 123.41
Facility 4 to Customer 36: 170.00
Facility 4 to Customer 37: 174.48
Facility 4 to Customer 38: 72.67
Facility 4 to Customer 39: 113.00
Facility 4 to Customer 40: 194.98
Facility 4 to Customer 41: 129.80
Facility 4 to Customer 42: 22.20
Facility 4 to Customer 43: 183.02
Facility 4 to Customer 44: 201.14
Facility 4 to Customer 45: 56.22
Facility 4 to Customer 46: 201.59
Facility 4 to Customer 47: 112.36
Facility 4 to Customer 48: 176.14
Facility 4 to Customer 49: 152.61
Facility 4 to Customer 50: 79.31
Facility 4 to Customer 51: 78.10
Facility 4 to Customer 52: 137.87
Facility 4 to Customer 53: 178.31
Facility 4 to Customer 54: 74.11
Facility 4 to Customer 55: 174.55
Facility 4 to Customer 56: 206.04
Facility 4 to Customer 57: 142.95
Facility 4 to Customer 58: 169.46
Facility 4 to Customer 59: 129.69
Facility 4 to Customer 60: 175.97
Facility 4 to Customer 61: 150.27
Facility 4 to Customer 62: 119.42
Facility 4 to Customer 63: 158.35
Facility 4 to Customer 64: 74.24
Facility 4 to Customer 65: 151.18
Facility 4 to Customer 66: 97.86
Facility 4 to Customer 67: 142.62
Facility 4 to Customer 68: 126.02
Facility 4 to Customer 69: 78.64
Facility 4 to Customer 70: 176.65
Facility 4 to Customer 71: 104.79
Facility 4 to Customer 72: 167.30
Facility 4 to Customer 73: 183.15
Facility 4 to Customer 74: 68.66
Facility 4 to Customer 75: 159.48
Facility 4 to Customer 76: 102.62
Facility 4 to Customer 77: 185.15
Facility 4 to Customer 78: 71.11
Facility 4 to Customer 79: 93.00
Facility 5 to Customer 0: 129.32
Facility 5 to Customer 1: 161.91
Facility 5 to Customer 2: 69.57
Facility 5 to Customer 3: 94.64
Facility 5 to Customer 4: 116.16
Facility 5 to Customer 5: 130.92
Facility 5 to Customer 6: 195.43
Facility 5 to Customer 7: 153.18
Facility 5 to Customer 8: 178.34
Facility 5 to Customer 9: 20.25
Facility 5 to Customer 10: 181.73
Facility 5 to Customer 11: 84.05
Facility 5 to Customer 12: 117.20
Facility 5 to Customer 13: 46.84
Facility 5 to Customer 14: 63.60
Facility 5 to Customer 15: 172.31
Facility 5 to Customer 16: 92.01
Facility 5 to Customer 17: 148.27
Facility 5 to Customer 18: 29.43
Facility 5 to Customer 19: 59.67
Facility 5 to Customer 20: 158.03
Facility 5 to Customer 21: 120.34
Facility 5 to Customer 22: 204.84
Facility 5 to Customer 23: 78.64
Facility 5 to Customer 24: 118.34
Facility 5 to Customer 25: 131.95
Facility 5 to Customer 26: 81.05
Facility 5 to Customer 27: 174.27
Facility 5 to Customer 28: 138.77
Facility 5 to Customer 29: 108.71
Facility 5 to Customer 30: 184.13
Facility 5 to Customer 31: 66.29
Facility 5 to Customer 32: 182.04
Facility 5 to Customer 33: 165.56
Facility 5 to Customer 34: 68.12
Facility 5 to Customer 35: 51.62
Facility 5 to Customer 36: 187.24
Facility 5 to Customer 37: 177.99
Facility 5 to Customer 38: 110.37
Facility 5 to Customer 39: 162.00
Facility 5 to Customer 40: 79.26
Facility 5 to Customer 41: 43.91
Facility 5 to Customer 42: 182.91
Facility 5 to Customer 43: 173.56
Facility 5 to Customer 44: 124.96
Facility 5 to Customer 45: 121.74
Facility 5 to Customer 46: 45.00
Facility 5 to Customer 47: 86.01
Facility 5 to Customer 48: 161.38
Facility 5 to Customer 49: 53.01
Facility 5 to Customer 50: 165.87
Facility 5 to Customer 51: 96.60
Facility 5 to Customer 52: 66.91
Facility 5 to Customer 53: 126.04
Facility 5 to Customer 54: 151.33
Facility 5 to Customer 55: 135.09
Facility 5 to Customer 56: 136.88
Facility 5 to Customer 57: 107.15
Facility 5 to Customer 58: 5.00
Facility 5 to Customer 59: 60.17
Facility 5 to Customer 60: 77.79
Facility 5 to Customer 61: 131.59
Facility 5 to Customer 62: 157.99
Facility 5 to Customer 63: 85.44
Facility 5 to Customer 64: 113.70
Facility 5 to Customer 65: 26.83
Facility 5 to Customer 66: 182.02
Facility 5 to Customer 67: 118.47
Facility 5 to Customer 68: 72.44
Facility 5 to Customer 69: 100.30
Facility 5 to Customer 70: 80.62
Facility 5 to Customer 71: 104.02
Facility 5 to Customer 72: 172.24
Facility 5 to Customer 73: 146.60
Facility 5 to Customer 74: 163.25
Facility 5 to Customer 75: 69.89
Facility 5 to Customer 76: 81.84
Facility 5 to Customer 77: 142.44
Facility 5 to Customer 78: 143.85
Facility 5 to Customer 79: 146.00
Facility 6 to Customer 0: 123.56
Facility 6 to Customer 1: 158.15
Facility 6 to Customer 2: 65.92
Facility 6 to Customer 3: 89.20
Facility 6 to Customer 4: 111.36
Facility 6 to Customer 5: 125.23
Facility 6 to Customer 6: 192.35
Facility 6 to Customer 7: 147.35
Facility 6 to Customer 8: 173.18
Facility 6 to Customer 9: 18.44
Facility 6 to Customer 10: 177.23
Facility 6 to Customer 11: 83.86
Facility 6 to Customer 12: 111.40
Facility 6 to Customer 13: 41.23
Facility 6 to Customer 14: 61.62
Facility 6 to Customer 15: 166.48
Facility 6 to Customer 16: 87.02
Facility 6 to Customer 17: 143.13
Facility 6 to Customer 18: 33.53
Facility 6 to Customer 19: 57.98
Facility 6 to Customer 20: 153.00
Facility 6 to Customer 21: 119.33
Facility 6 to Customer 22: 199.02
Facility 6 to Customer 23: 73.33
Facility 6 to Customer 24: 112.61
Facility 6 to Customer 25: 129.00
Facility 6 to Customer 26: 83.38
Facility 6 to Customer 27: 169.71
Facility 6 to Customer 28: 137.19
Facility 6 to Customer 29: 103.23
Facility 6 to Customer 30: 179.28
Facility 6 to Customer 31: 64.03
Facility 6 to Customer 32: 178.90
Facility 6 to Customer 33: 161.21
Facility 6 to Customer 34: 66.47
Facility 6 to Customer 35: 48.30
Facility 6 to Customer 36: 181.47
Facility 6 to Customer 37: 172.18
Facility 6 to Customer 38: 106.63
Facility 6 to Customer 39: 156.72
Facility 6 to Customer 40: 74.24
Facility 6 to Customer 41: 41.40
Facility 6 to Customer 42: 179.82
Facility 6 to Customer 43: 167.73
Facility 6 to Customer 44: 119.47
Facility 6 to Customer 45: 118.51
Facility 6 to Customer 46: 42.30
Facility 6 to Customer 47: 81.02
Facility 6 to Customer 48: 155.55
Facility 6 to Customer 49: 56.32
Facility 6 to Customer 50: 161.25
Facility 6 to Customer 51: 93.65
Facility 6 to Customer 52: 69.26
Facility 6 to Customer 53: 120.25
Facility 6 to Customer 54: 146.81
Facility 6 to Customer 55: 129.27
Facility 6 to Customer 56: 131.37
Facility 6 to Customer 57: 101.39
Facility 6 to Customer 58: 3.00
Facility 6 to Customer 59: 61.40
Facility 6 to Customer 60: 72.18
Facility 6 to Customer 61: 125.80
Facility 6 to Customer 62: 152.59
Facility 6 to Customer 63: 79.61
Facility 6 to Customer 64: 113.00
Facility 6 to Customer 65: 27.89
Facility 6 to Customer 66: 177.10
Facility 6 to Customer 67: 112.72
Facility 6 to Customer 68: 67.19
Facility 6 to Customer 69: 96.77
Facility 6 to Customer 70: 75.01
Facility 6 to Customer 71: 99.01
Facility 6 to Customer 72: 166.44
Facility 6 to Customer 73: 140.80
Facility 6 to Customer 74: 158.86
Facility 6 to Customer 75: 64.07
Facility 6 to Customer 76: 81.63
Facility 6 to Customer 77: 136.65
Facility 6 to Customer 78: 139.45
Facility 6 to Customer 79: 141.06
Facility 7 to Customer 0: 145.15
Facility 7 to Customer 1: 10.82
Facility 7 to Customer 2: 86.01
Facility 7 to Customer 3: 155.87
Facility 7 to Customer 4: 57.80
Facility 7 to Customer 5: 100.22
Facility 7 to Customer 6: 43.14
Facility 7 to Customer 7: 132.54
Facility 7 to Customer 8: 74.69
Facility 7 to Customer 9: 135.68
Facility 7 to Customer 10: 46.75
Facility 7 to Customer 11: 97.87
Facility 7 to Customer 12: 135.93
Facility 7 to Customer 13: 121.49
Facility 7 to Customer 14: 95.71
Facility 7 to Customer 15: 139.13
Facility 7 to Customer 16: 77.83
Facility 7 to Customer 17: 65.07
Facility 7 to Customer 18: 152.41
Facility 7 to Customer 19: 100.62
Facility 7 to Customer 20: 60.42
Facility 7 to Customer 21: 72.01
Facility 7 to Customer 22: 154.50
Facility 7 to Customer 23: 94.05
Facility 7 to Customer 24: 145.23
Facility 7 to Customer 25: 28.44
Facility 7 to Customer 26: 134.16
Facility 7 to Customer 27: 44.82
Facility 7 to Customer 28: 55.97
Facility 7 to Customer 29: 159.30
Facility 7 to Customer 30: 62.63
Facility 7 to Customer 31: 91.98
Facility 7 to Customer 32: 29.83
Facility 7 to Customer 33: 32.45
Facility 7 to Customer 34: 93.77
Facility 7 to Customer 35: 103.82
Facility 7 to Customer 36: 132.77
Facility 7 to Customer 37: 136.72
Facility 7 to Customer 38: 45.65
Facility 7 to Customer 39: 75.71
Facility 7 to Customer 40: 163.89
Facility 7 to Customer 41: 112.27
Facility 7 to Customer 42: 31.40
Facility 7 to Customer 43: 145.06
Facility 7 to Customer 44: 165.31
Facility 7 to Customer 45: 34.53
Facility 7 to Customer 46: 176.71
Facility 7 to Customer 47: 82.04
Facility 7 to Customer 48: 138.13
Facility 7 to Customer 49: 146.03
Facility 7 to Customer 50: 43.83
Facility 7 to Customer 51: 60.21
Facility 7 to Customer 52: 134.37
Facility 7 to Customer 53: 141.68
Facility 7 to Customer 54: 36.35
Facility 7 to Customer 55: 137.28
Facility 7 to Customer 56: 169.52
Facility 7 to Customer 57: 107.35
Facility 7 to Customer 58: 150.78
Facility 7 to Customer 59: 123.00
Facility 7 to Customer 60: 144.31
Facility 7 to Customer 61: 112.81
Facility 7 to Customer 62: 81.74
Facility 7 to Customer 63: 125.43
Facility 7 to Customer 64: 79.71
Facility 7 to Customer 65: 136.80
Facility 7 to Customer 66: 64.64
Facility 7 to Customer 67: 105.95
Facility 7 to Customer 68: 97.08
Facility 7 to Customer 69: 55.15
Facility 7 to Customer 70: 144.63
Facility 7 to Customer 71: 71.03
Facility 7 to Customer 72: 129.47
Facility 7 to Customer 73: 145.53
Facility 7 to Customer 74: 33.12
Facility 7 to Customer 75: 128.82
Facility 7 to Customer 76: 98.62
Facility 7 to Customer 77: 147.73
Facility 7 to Customer 78: 33.14
Facility 7 to Customer 79: 55.01
Facility 8 to Customer 0: 156.04
Facility 8 to Customer 1: 21.10
Facility 8 to Customer 2: 89.69
Facility 8 to Customer 3: 164.98
Facility 8 to Customer 4: 67.62
Facility 8 to Customer 5: 111.63
Facility 8 to Customer 6: 37.22
Facility 8 to Customer 7: 144.35
Facility 8 to Customer 8: 86.41
Facility 8 to Customer 9: 138.29
Facility 8 to Customer 10: 56.73
Facility 8 to Customer 11: 95.01
Facility 8 to Customer 12: 146.44
Facility 8 to Customer 13: 127.14
Facility 8 to Customer 14: 96.77
Facility 8 to Customer 15: 151.21
Facility 8 to Customer 16: 85.80
Facility 8 to Customer 17: 77.16
Facility 8 to Customer 18: 153.05
Facility 8 to Customer 19: 101.53
Facility 8 to Customer 20: 72.57
Facility 8 to Customer 21: 65.46
Facility 8 to Customer 22: 166.63
Facility 8 to Customer 23: 101.53
Facility 8 to Customer 24: 155.67
Facility 8 to Customer 25: 26.93
Facility 8 to Customer 26: 130.55
Facility 8 to Customer 27: 55.76
Facility 8 to Customer 28: 47.17
Facility 8 to Customer 29: 169.06
Facility 8 to Customer 30: 73.50
Facility 8 to Customer 31: 93.30
Facility 8 to Customer 32: 23.71
Facility 8 to Customer 33: 43.83
Facility 8 to Customer 34: 94.11
Facility 8 to Customer 35: 106.89
Facility 8 to Customer 36: 144.93
Facility 8 to Customer 37: 148.86
Facility 8 to Customer 38: 50.99
Facility 8 to Customer 39: 87.86
Facility 8 to Customer 40: 172.00
Facility 8 to Customer 41: 114.63
Facility 8 to Customer 42: 24.70
Facility 8 to Customer 43: 157.11
Facility 8 to Customer 44: 175.68
Facility 8 to Customer 45: 36.72
Facility 8 to Customer 46: 182.26
Facility 8 to Customer 47: 89.50
Facility 8 to Customer 48: 150.05
Facility 8 to Customer 49: 144.78
Facility 8 to Customer 50: 55.54
Facility 8 to Customer 51: 61.85
Facility 8 to Customer 52: 132.02
Facility 8 to Customer 53: 152.49
Facility 8 to Customer 54: 48.51
Facility 8 to Customer 55: 148.49
Facility 8 to Customer 56: 180.28
Facility 8 to Customer 57: 117.55
Facility 8 to Customer 58: 153.84
Facility 8 to Customer 59: 121.59
Facility 8 to Customer 60: 152.63
Facility 8 to Customer 61: 124.15
Facility 8 to Customer 62: 93.90
Facility 8 to Customer 63: 134.30
Facility 8 to Customer 64: 73.76
Facility 8 to Customer 65: 138.19
Facility 8 to Customer 66: 75.80
Facility 8 to Customer 67: 116.76
Facility 8 to Customer 68: 104.00
Facility 8 to Customer 69: 59.08
Facility 8 to Customer 70: 153.12
Facility 8 to Customer 71: 80.13
Facility 8 to Customer 72: 141.60
Facility 8 to Customer 73: 157.00
Facility 8 to Customer 74: 44.78
Facility 8 to Customer 75: 136.65
Facility 8 to Customer 76: 96.01
Facility 8 to Customer 77: 159.05
Facility 8 to Customer 78: 45.01
Facility 8 to Customer 79: 67.07
Facility 9 to Customer 0: 51.20
Facility 9 to Customer 1: 121.07
Facility 9 to Customer 2: 125.32
Facility 9 to Customer 3: 91.05
Facility 9 to Customer 4: 84.17
Facility 9 to Customer 5: 38.95
Facility 9 to Customer 6: 159.97
Facility 9 to Customer 7: 17.72
Facility 9 to Customer 8: 66.21
Facility 9 to Customer 9: 156.25
Facility 9 to Customer 10: 100.58
Facility 9 to Customer 11: 173.22
Facility 9 to Customer 12: 56.01
Facility 9 to Customer 13: 119.95
